primary_key,codes,Perm_crop,year,Nr
36922,11E,Industrial crops,1999,27
36923,11E,Industrial crops,2009,7
36924,11E,Industrial crops,2019,15
36925,11E,Fresh vegetables,1989,334
36926,11E,Fresh vegetables,1999,516
36927,11E,Fresh vegetables,2009,438
36928,11E,Fresh vegetables,2019,635
36929,11E,Other temporary crops,1989,39
36930,11E,Other temporary crops,1999,35
36931,11E,Other temporary crops,2009,23
36932,11E,Other temporary crops,2019,21
36933,11E0401,Total,1989,931
36934,11E0401,Total,1999,592
36935,11E0401,Total,2009,207
36936,11E0401,Total,2019,145
36937,11E0401,Cereals,1989,643
36938,11E0401,Cereals,1999,166
36939,11E0401,Cereals,2009,31
36940,11E0401,Cereals,2019,24
36941,11E0401,Dried pulses,1989,19
36942,11E0401,Dried pulses,1999,22
36943,11E0401,Dried pulses,2009,2
36944,11E0401,Dried pulses,2019,15
36945,11E0401,Potatoes,1989,228
36946,11E0401,Potatoes,1999,102
36947,11E0401,Potatoes,2009,7
36948,11E0401,Potatoes,2019,14
36949,11E0401,Industrial crops,1989,5
36950,11E0401,Industrial crops,1999,
36951,11E0401,Industrial crops,2009,
36952,11E0401,Industrial crops,2019,2
36953,11E0401,Fresh vegetables,1989,1
36954,11E0401,Fresh vegetables,1999,25
36955,11E0401,Fresh vegetables,2009,6
36956,11E0401,Fresh vegetables,2019,5
36957,11E0401,Other temporary crops,1989,
36958,11E0401,Other temporary crops,1999,
36959,11E0401,Other temporary crops,2009,
36960,11E0401,Other temporary crops,2019,
36961,11E040102,Total,1989,93
36962,11E040102,Total,1999,67
36963,11E040102,Total,2009,27
36964,11E040102,Total,2019,20
36965,11E040102,Cereals,1989,55
36966,11E040102,Cereals,1999,23
36967,11E040102,Cereals,2009,4
36968,11E040102,Cereals,2019,2
36969,11E040102,Dried pulses,1989,1
36970,11E040102,Dried pulses,1999,5
36971,11E040102,Dried pulses,2009,
36972,11E040102,Dried pulses,2019,3
36973,11E040102,Potatoes,1989,9
36974,11E040102,Potatoes,1999,14
36975,11E040102,Potatoes,2009,2
36976,11E040102,Potatoes,2019,4
36977,11E040102,Industrial crops,1989,
36978,11E040102,Industrial crops,1999,
36979,11E040102,Industrial crops,2009,
36980,11E040102,Industrial crops,2019,2
36981,11E040102,Fresh vegetables,1989,
36982,11E040102,Fresh vegetables,1999,18
36983,11E040102,Fresh vegetables,2009,
36984,11E040102,Fresh vegetables,2019,2
36985,11E040102,Other temporary crops,1989,
36986,11E040102,Other temporary crops,1999,
36987,11E040102,Other temporary crops,2009,
36988,11E040102,Other temporary crops,2019,
36989,11E040103,Total,1989,28
36990,11E040103,Total,1999,18
36991,11E040103,Total,2009,1
36992,11E040103,Total,2019,1
36993,11E040103,Cereals,1989,5
36994,11E040103,Cereals,1999,
36995,11E040103,Cereals,2009,
36996,11E040103,Cereals,2019,
36997,11E040103,Dried pulses,1989,1
36998,11E040103,Dried pulses,1999,
36999,11E040103,Dried pulses,2009,
37000,11E040103,Dried pulses,2019,
37001,11E040103,Potatoes,1989,
37002,11E040103,Potatoes,1999,3
37003,11E040103,Potatoes,2009,
37004,11E040103,Potatoes,2019,
37005,11E040103,Industrial crops,1989,
37006,11E040103,Industrial crops,1999,
37007,11E040103,Industrial crops,2009,
37008,11E040103,Industrial crops,2019,
37009,11E040103,Fresh vegetables,1989,1
37010,11E040103,Fresh vegetables,1999,
37011,11E040103,Fresh vegetables,2009,
37012,11E040103,Fresh vegetables,2019,1
37013,11E040103,Other temporary crops,1989,
37014,11E040103,Other temporary crops,1999,
37015,11E040103,Other temporary crops,2009,
37016,11E040103,Other temporary crops,2019,
37017,11E040111,Total,1989,163
37018,11E040111,Total,1999,93
37019,11E040111,Total,2009,37
37020,11E040111,Total,2019,21
37021,11E040111,Cereals,1989,119
37022,11E040111,Cereals,1999,13
37023,11E040111,Cereals,2009,9
37024,11E040111,Cereals,2019,2
37025,11E040111,Dried pulses,1989,2
37026,11E040111,Dried pulses,1999,1
37027,11E040111,Dried pulses,2009,1
37028,11E040111,Dried pulses,2019,2
37029,11E040111,Potatoes,1989,147
37030,11E040111,Potatoes,1999,12
37031,11E040111,Potatoes,2009,2
37032,11E040111,Potatoes,2019,2
37033,11E040111,Industrial crops,1989,
37034,11E040111,Industrial crops,1999,
37035,11E040111,Industrial crops,2009,
37036,11E040111,Industrial crops,2019,
37037,11E040111,Fresh vegetables,1989,
37038,11E040111,Fresh vegetables,1999,1
37039,11E040111,Fresh vegetables,2009,1
37040,11E040111,Fresh vegetables,2019,1
37041,11E040111,Other temporary crops,1989,
37042,11E040111,Other temporary crops,1999,
37043,11E040111,Other temporary crops,2009,
37044,11E040111,Other temporary crops,2019,
37045,11E040121,Total,1989,81
37046,11E040121,Total,1999,48
37047,11E040121,Total,2009,20
37048,11E040121,Total,2019,26
37049,11E040121,Cereals,1989,63
37050,11E040121,Cereals,1999,20
37051,11E040121,Cereals,2009,4
37052,11E040121,Cereals,2019,12
37053,11E040121,Dried pulses,1989,1
37054,11E040121,Dried pulses,1999,
37055,11E040121,Dried pulses,2009,
37056,11E040121,Dried pulses,2019,
37057,11E040121,Potatoes,1989,1
37058,11E040121,Potatoes,1999,
37059,11E040121,Potatoes,2009,
37060,11E040121,Potatoes,2019,
37061,11E040121,Industrial crops,1989,
37062,11E040121,Industrial crops,1999,
37063,11E040121,Industrial crops,2009,
37064,11E040121,Industrial crops,2019,
37065,11E040121,Fresh vegetables,1989,
37066,11E040121,Fresh vegetables,1999,
37067,11E040121,Fresh vegetables,2009,1
37068,11E040121,Fresh vegetables,2019,1
37069,11E040121,Other temporary crops,1989,
37070,11E040121,Other temporary crops,1999,
37071,11E040121,Other temporary crops,2009,
37072,11E040121,Other temporary crops,2019,
37073,11E040122,Total,1989,91
37074,11E040122,Total,1999,54
37075,11E040122,Total,2009,17
37076,11E040122,Total,2019,5
37077,11E040122,Cereals,1989,60
37078,11E040122,Cereals,1999,20
37079,11E040122,Cereals,2009,3
37080,11E040122,Cereals,2019,
37081,11E040122,Dried pulses,1989,4
37082,11E040122,Dried pulses,1999,9
37083,11E040122,Dried pulses,2009,1
37084,11E040122,Dried pulses,2019,
37085,11E040122,Potatoes,1989,9
37086,11E040122,Potatoes,1999,10
37087,11E040122,Potatoes,2009,1
37088,11E040122,Potatoes,2019,1
37089,11E040122,Industrial crops,1989,
37090,11E040122,Industrial crops,1999,
37091,11E040122,Industrial crops,2009,
37092,11E040122,Industrial crops,2019,
37093,11E040122,Fresh vegetables,1989,
37094,11E040122,Fresh vegetables,1999,1
37095,11E040122,Fresh vegetables,2009,1
37096,11E040122,Fresh vegetables,2019,
37097,11E040122,Other temporary crops,1989,
37098,11E040122,Other temporary crops,1999,
37099,11E040122,Other temporary crops,2009,
37100,11E040122,Other temporary crops,2019,
37101,11E040123,Total,1989,74
37102,11E040123,Total,1999,51
37103,11E040123,Total,2009,3
37104,11E040123,Total,2019,2
37105,11E040123,Cereals,1989,65
37106,11E040123,Cereals,1999,2
37107,11E040123,Cereals,2009,
37108,11E040123,Cereals,2019,
37109,11E040123,Dried pulses,1989,6
37110,11E040123,Dried pulses,1999,
37111,11E040123,Dried pulses,2009,
37112,11E040123,Dried pulses,2019,
37113,11E040123,Potatoes,1989,7
37114,11E040123,Potatoes,1999,1
37115,11E040123,Potatoes,2009,
37116,11E040123,Potatoes,2019,1
37117,11E040123,Industrial crops,1989,
37118,11E040123,Industrial crops,1999,
37119,11E040123,Industrial crops,2009,
37120,11E040123,Industrial crops,2019,
37121,11E040123,Fresh vegetables,1989,
37122,11E040123,Fresh vegetables,1999,
37123,11E040123,Fresh vegetables,2009,
37124,11E040123,Fresh vegetables,2019,
37125,11E040123,Other temporary crops,1989,
37126,11E040123,Other temporary crops,1999,
37127,11E040123,Other temporary crops,2009,
37128,11E040123,Other temporary crops,2019,
37129,11E040124,Total,1989,98
37130,11E040124,Total,1999,89
37131,11E040124,Total,2009,29
37132,11E040124,Total,2019,9
37133,11E040124,Cereals,1989,81
37134,11E040124,Cereals,1999,35
37135,11E040124,Cereals,2009,2
37136,11E040124,Cereals,2019,1
37137,11E040124,Dried pulses,1989,
37138,11E040124,Dried pulses,1999,1
37139,11E040124,Dried pulses,2009,
37140,11E040124,Dried pulses,2019,
37141,11E040124,Potatoes,1989,38
37142,11E040124,Potatoes,1999,17
37143,11E040124,Potatoes,2009,1
37144,11E040124,Potatoes,2019,
37145,11E040124,Industrial crops,1989,
37146,11E040124,Industrial crops,1999,
37147,11E040124,Industrial crops,2009,
37148,11E040124,Industrial crops,2019,
37149,11E040124,Fresh vegetables,1989,
37150,11E040124,Fresh vegetables,1999,1
37151,11E040124,Fresh vegetables,2009,2
37152,11E040124,Fresh vegetables,2019,
37153,11E040124,Other temporary crops,1989,
37154,11E040124,Other temporary crops,1999,
37155,11E040124,Other temporary crops,2009,
37156,11E040124,Other temporary crops,2019,
37157,11E040125,Total,1989,73
37158,11E040125,Total,1999,37
37159,11E040125,Total,2009,10
37160,11E040125,Total,2019,14
37161,11E040125,Cereals,1989,55
37162,11E040125,Cereals,1999,4
37163,11E040125,Cereals,2009,1
37164,11E040125,Cereals,2019,
37165,11E040125,Dried pulses,1989,
37166,11E040125,Dried pulses,1999,
37167,11E040125,Dried pulses,2009,
37168,11E040125,Dried pulses,2019,
37169,11E040125,Potatoes,1989,
37170,11E040125,Potatoes,1999,1
37171,11E040125,Potatoes,2009,1
37172,11E040125,Potatoes,2019,
37173,11E040125,Industrial crops,1989,
37174,11E040125,Industrial crops,1999,
37175,11E040125,Industrial crops,2009,
37176,11E040125,Industrial crops,2019,
37177,11E040125,Fresh vegetables,1989,
37178,11E040125,Fresh vegetables,1999,
37179,11E040125,Fresh vegetables,2009,
37180,11E040125,Fresh vegetables,2019,
37181,11E040125,Other temporary crops,1989,
37182,11E040125,Other temporary crops,1999,
37183,11E040125,Other temporary crops,2009,
37184,11E040125,Other temporary crops,2019,
37185,11E040126,Total,1989,56
37186,11E040126,Total,1999,35
37187,11E040126,Total,2009,7
37188,11E040126,Total,2019,7
37189,11E040126,Cereals,1989,42
37190,11E040126,Cereals,1999,12
37191,11E040126,Cereals,2009,
37192,11E040126,Cereals,2019,
37193,11E040126,Dried pulses,1989,1
37194,11E040126,Dried pulses,1999,
37195,11E040126,Dried pulses,2009,
37196,11E040126,Dried pulses,2019,
37197,11E040126,Potatoes,1989,8
37198,11E040126,Potatoes,1999,6
37199,11E040126,Potatoes,2009,
37200,11E040126,Potatoes,2019,
37201,11E040126,Industrial crops,1989,
37202,11E040126,Industrial crops,1999,
37203,11E040126,Industrial crops,2009,
37204,11E040126,Industrial crops,2019,
37205,11E040126,Fresh vegetables,1989,
37206,11E040126,Fresh vegetables,1999,1
37207,11E040126,Fresh vegetables,2009,
37208,11E040126,Fresh vegetables,2019,
37209,11E040126,Other temporary crops,1989,
37210,11E040126,Other temporary crops,1999,
37211,11E040126,Other temporary crops,2009,
37212,11E040126,Other temporary crops,2019,
37213,11E040118,Total,1989,68
37214,11E040118,Total,1999,40
37215,11E040118,Total,2009,43
37216,11E040118,Total,2019,13
37217,11E040118,Cereals,1989,63
37218,11E040118,Cereals,1999,27
37219,11E040118,Cereals,2009,5
37220,11E040118,Cereals,2019,6
37221,11E040118,Dried pulses,1989,2
37222,11E040118,Dried pulses,1999,1
37223,11E040118,Dried pulses,2009,
37224,11E040118,Dried pulses,2019,
37225,11E040118,Potatoes,1989,
37226,11E040118,Potatoes,1999,5
37227,11E040118,Potatoes,2009,
37228,11E040118,Potatoes,2019,
37229,11E040118,Industrial crops,1989,
37230,11E040118,Industrial crops,1999,
37231,11E040118,Industrial crops,2009,
37232,11E040118,Industrial crops,2019,
37233,11E040118,Fresh vegetables,1989,
37234,11E040118,Fresh vegetables,1999,
37235,11E040118,Fresh vegetables,2009,
37236,11E040118,Fresh vegetables,2019,
37237,11E040118,Other temporary crops,1989,
37238,11E040118,Other temporary crops,1999,
37239,11E040118,Other temporary crops,2009,
37240,11E040118,Other temporary crops,2019,
37241,11E040119,Total,1989,36
37242,11E040119,Total,1999,4
37243,11E040119,Total,2009,6
37244,11E040119,Total,2019,10
37245,11E040119,Cereals,1989,14
37246,11E040119,Cereals,1999,
37247,11E040119,Cereals,2009,
37248,11E040119,Cereals,2019,1
37249,11E040119,Dried pulses,1989,
37250,11E040119,Dried pulses,1999,
37251,11E040119,Dried pulses,2009,
37252,11E040119,Dried pulses,2019,7
37253,11E040119,Potatoes,1989,7
37254,11E040119,Potatoes,1999,1
37255,11E040119,Potatoes,2009,
37256,11E040119,Potatoes,2019,
37257,11E040119,Industrial crops,1989,5
37258,11E040119,Industrial crops,1999,
37259,11E040119,Industrial crops,2009,
37260,11E040119,Industrial crops,2019,
37261,11E040119,Fresh vegetables,1989,
37262,11E040119,Fresh vegetables,1999,1
37263,11E040119,Fresh vegetables,2009,1
37264,11E040119,Fresh vegetables,2019,
37265,11E040119,Other temporary crops,1989,
37266,11E040119,Other temporary crops,1999,
37267,11E040119,Other temporary crops,2009,
37268,11E040119,Other temporary crops,2019,
37269,11E040120,Total,1989,70
37270,11E040120,Total,1999,56
37271,11E040120,Total,2009,7
37272,11E040120,Total,2019,17
37273,11E040120,Cereals,1989,21
37274,11E040120,Cereals,1999,10
37275,11E040120,Cereals,2009,3
37276,11E040120,Cereals,2019,
37277,11E040120,Dried pulses,1989,1
37278,11E040120,Dried pulses,1999,5
37279,11E040120,Dried pulses,2009,
37280,11E040120,Dried pulses,2019,3
37281,11E040120,Potatoes,1989,2
37282,11E040120,Potatoes,1999,32
37283,11E040120,Potatoes,2009,
37284,11E040120,Potatoes,2019,6
37285,11E040120,Industrial crops,1989,
37286,11E040120,Industrial crops,1999,
37287,11E040120,Industrial crops,2009,
37288,11E040120,Industrial crops,2019,
37289,11E040120,Fresh vegetables,1989,
37290,11E040120,Fresh vegetables,1999,2
37291,11E040120,Fresh vegetables,2009,
37292,11E040120,Fresh vegetables,2019,
37293,11E040120,Other temporary crops,1989,
37294,11E040120,Other temporary crops,1999,
37295,11E040120,Other temporary crops,2009,
37296,11E040120,Other temporary crops,2019,
37297,11E0402,Total,1989,4142
37298,11E0402,Total,1999,3189
37299,11E0402,Total,2009,2156
37300,11E0402,Total,2019,1863
37301,11E0402,Cereals,1989,3324
37302,11E0402,Cereals,1999,2192
37303,11E0402,Cereals,2009,1461
37304,11E0402,Cereals,2019,1236
37305,11E0402,Dried pulses,1989,188
37306,11E0402,Dried pulses,1999,327
37307,11E0402,Dried pulses,2009,67
37308,11E0402,Dried pulses,2019,87
37309,11E0402,Potatoes,1989,3712
37310,11E0402,Potatoes,1999,2676
37311,11E0402,Potatoes,2009,1024
37312,11E0402,Potatoes,2019,492
37313,11E0402,Industrial crops,1989,31
37314,11E0402,Industrial crops,1999,16
37315,11E0402,Industrial crops,2009,6
37316,11E0402,Industrial crops,2019,2
37317,11E0402,Fresh vegetables,1989,41
37318,11E0402,Fresh vegetables,1999,134
37319,11E0402,Fresh vegetables,2009,122
37320,11E0402,Fresh vegetables,2019,211
37321,11E0402,Other temporary crops,1989,
37322,11E0402,Other temporary crops,1999,
37323,11E0402,Other temporary crops,2009,3
37324,11E0402,Other temporary crops,2019,
37325,11E040201,Total,1989,72
37326,11E040201,Total,1999,53
37327,11E040201,Total,2009,45
37328,11E040201,Total,2019,30
37329,11E040201,Cereals,1989,51
37330,11E040201,Cereals,1999,39
37331,11E040201,Cereals,2009,36
37332,11E040201,Cereals,2019,23
37333,11E040201,Dried pulses,1989,7
37334,11E040201,Dried pulses,1999,2
37335,11E040201,Dried pulses,2009,2
37336,11E040201,Dried pulses,2019,2
37337,11E040201,Potatoes,1989,71
37338,11E040201,Potatoes,1999,24
37339,11E040201,Potatoes,2009,33
37340,11E040201,Potatoes,2019,21
37341,11E040201,Industrial crops,1989,
37342,11E040201,Industrial crops,1999,
37343,11E040201,Industrial crops,2009,
37344,11E040201,Industrial crops,2019,
37345,11E040201,Fresh vegetables,1989,
37346,11E040201,Fresh vegetables,1999,2
37347,11E040201,Fresh vegetables,2009,2
37348,11E040201,Fresh vegetables,2019,5
37349,11E040201,Other temporary crops,1989,
37350,11E040201,Other temporary crops,1999,
37351,11E040201,Other temporary crops,2009,1
37352,11E040201,Other temporary crops,2019,
37353,11E040203,Total,1989,87
37354,11E040203,Total,1999,77
37355,11E040203,Total,2009,59
37356,11E040203,Total,2019,29
37357,11E040203,Cereals,1989,84
37358,11E040203,Cereals,1999,64
37359,11E040203,Cereals,2009,53
37360,11E040203,Cereals,2019,25
37361,11E040203,Dried pulses,1989,17
37362,11E040203,Dried pulses,1999,2
37363,11E040203,Dried pulses,2009,1
37364,11E040203,Dried pulses,2019,1
37365,11E040203,Potatoes,1989,64
37366,11E040203,Potatoes,1999,32
37367,11E040203,Potatoes,2009,17
37368,11E040203,Potatoes,2019,1
37369,11E040203,Industrial crops,1989,
37370,11E040203,Industrial crops,1999,
37371,11E040203,Industrial crops,2009,
37372,11E040203,Industrial crops,2019,
37373,11E040203,Fresh vegetables,1989,
37374,11E040203,Fresh vegetables,1999,
37375,11E040203,Fresh vegetables,2009,
37376,11E040203,Fresh vegetables,2019,1
37377,11E040203,Other temporary crops,1989,
37378,11E040203,Other temporary crops,1999,
37379,11E040203,Other temporary crops,2009,
37380,11E040203,Other temporary crops,2019,
37381,11E040204,Total,1989,132
37382,11E040204,Total,1999,88
37383,11E040204,Total,2009,105
37384,11E040204,Total,2019,73
37385,11E040204,Cereals,1989,117
37386,11E040204,Cereals,1999,85
37387,11E040204,Cereals,2009,82
37388,11E040204,Cereals,2019,72
37389,11E040204,Dried pulses,1989,2
37390,11E040204,Dried pulses,1999,1
37391,11E040204,Dried pulses,2009,
37392,11E040204,Dried pulses,2019,4
37393,11E040204,Potatoes,1989,117
37394,11E040204,Potatoes,1999,72
37395,11E040204,Potatoes,2009,95
37396,11E040204,Potatoes,2019,
37397,11E040204,Industrial crops,1989,
37398,11E040204,Industrial crops,1999,
37399,11E040204,Industrial crops,2009,
37400,11E040204,Industrial crops,2019,
37401,11E040204,Fresh vegetables,1989,
37402,11E040204,Fresh vegetables,1999,1
37403,11E040204,Fresh vegetables,2009,
37404,11E040204,Fresh vegetables,2019,1
37405,11E040204,Other temporary crops,1989,
37406,11E040204,Other temporary crops,1999,
37407,11E040204,Other temporary crops,2009,
37408,11E040204,Other temporary crops,2019,
37409,11E040206,Total,1989,73
37410,11E040206,Total,1999,59
37411,11E040206,Total,2009,28
37412,11E040206,Total,2019,22
37413,11E040206,Cereals,1989,59
37414,11E040206,Cereals,1999,42
37415,11E040206,Cereals,2009,21
37416,11E040206,Cereals,2019,15
37417,11E040206,Dried pulses,1989,
37418,11E040206,Dried pulses,1999,23
37419,11E040206,Dried pulses,2009,1
37420,11E040206,Dried pulses,2019,
37421,11E040206,Potatoes,1989,73
37422,11E040206,Potatoes,1999,55
37423,11E040206,Potatoes,2009,9
37424,11E040206,Potatoes,2019,5
37425,11E040206,Industrial crops,1989,
37426,11E040206,Industrial crops,1999,
37427,11E040206,Industrial crops,2009,
37428,11E040206,Industrial crops,2019,
37429,11E040206,Fresh vegetables,1989,
37430,11E040206,Fresh vegetables,1999,
37431,11E040206,Fresh vegetables,2009,
37432,11E040206,Fresh vegetables,2019,3
37433,11E040206,Other temporary crops,1989,
37434,11E040206,Other temporary crops,1999,
37435,11E040206,Other temporary crops,2009,
37436,11E040206,Other temporary crops,2019,
