primary_key,codes,year,N_Tractors
944,112030125,1989,"0,2"
945,112030126,2019,"0,5"
946,112030126,2009,"0,4"
947,112030126,1999,"0,3"
948,112030126,1989,"0,1"
949,112030127,2019,"0,7"
950,112030127,2009,"0,8"
951,112030127,1999,"0,6"
952,112030127,1989,"0,4"
953,112030128,2019,"0,5"
954,112030128,2009,"0,4"
955,112030128,1999,"0,3"
956,112030128,1989,"0,1"
957,112030129,2019,"0,6"
958,112030129,2009,"0,6"
959,112030129,1999,"0,4"
960,112030129,1989,"0,1"
961,1120302,2019,"1,4"
962,1120302,2009,"1,3"
963,1120302,1999,"0,9"
964,1120302,1989,"0,4"
965,112030201,2019,"1,6"
966,112030201,2009,"1,4"
967,112030201,1999,"0,9"
968,112030201,1989,"0,6"
969,112030202,2019,"1,4"
970,112030202,2009,"1,3"
971,112030202,1999,"0,8"
972,112030202,1989,"0,4"
973,112030203,2019,"0,7"
974,112030203,2009,"0,9"
975,112030203,1999,"0,7"
976,112030203,1989,"0,7"
977,112030205,2019,"0,9"
978,112030205,2009,"0,8"
979,112030205,1999,"0,5"
980,112030205,1989,"0,3"
981,112030206,2019,"1,6"
982,112030206,2009,"1,2"
983,112030206,1999,"0,8"
984,112030206,1989,"0,3"
985,112030208,2019,"1,1"
986,112030208,2009,"1,2"
987,112030208,1999,1
988,112030208,1989,"0,4"
989,112030209,2019,"1,8"
990,112030209,2009,"1,1"
991,112030209,1999,"0,9"
992,112030209,1989,"0,5"
993,112030210,2019,"0,8"
994,112030210,2009,"1,1"
995,112030210,1999,"0,5"
996,112030210,1989,"0,4"
997,112030212,2019,1
998,112030212,2009,"1,4"
999,112030212,1999,1
1000,112030212,1989,"0,4"
1001,112030213,2019,"0,8"
1002,112030213,2009,"1,2"
1003,112030213,1999,"0,7"
1004,112030213,1989,"0,4"
1005,112030215,2019,"1,3"
1006,112030215,2009,"1,3"
1007,112030215,1999,"0,9"
1008,112030215,1989,"0,6"
1009,112030216,2019,"1,6"
1010,112030216,2009,"1,3"
1011,112030216,1999,1
1012,112030216,1989,"0,4"
1013,112030218,2019,"1,3"
1014,112030218,2009,1
1015,112030218,1999,"0,8"
1016,112030218,1989,"0,4"
1017,112030220,2019,"1,1"
1018,112030220,2009,"1,5"
1019,112030220,1999,"1,4"
1020,112030220,1989,"0,6"
1021,112030221,2019,"1,3"
1022,112030221,2009,"1,1"
1023,112030221,1999,1
1024,112030221,1989,"0,4"
1025,112030224,2019,"1,6"
1026,112030224,2009,"1,6"
1027,112030224,1999,1
1028,112030224,1989,"0,4"
1029,112030228,2019,"1,9"
1030,112030228,2009,"1,9"
1031,112030228,1999,"1,5"
1032,112030228,1989,"0,8"
1033,112030234,2019,"1,6"
1034,112030234,2009,"1,3"
1035,112030234,1999,"0,9"
1036,112030234,1989,"0,4"
1037,112030235,2019,"1,2"
1038,112030235,2009,"1,1"
1039,112030235,1999,"0,6"
1040,112030235,1989,"0,3"
1041,112030268,2019,1
1042,112030268,2009,"0,9"
1043,112030268,1999,"0,5"
1044,112030268,1989,"0,2"
1045,112030272,2019,"0,8"
1046,112030272,2009,"0,9"
1047,112030272,1999,"0,6"
1048,112030272,1989,"0,3"
1049,112030237,2019,"1,3"
1050,112030237,2009,"1,2"
1051,112030237,1999,"0,9"
1052,112030237,1989,"0,4"
1053,112030242,2019,"1,3"
1054,112030242,2009,1
1055,112030242,1999,"0,6"
1056,112030242,1989,"0,4"
1057,112030243,2019,"1,4"
1058,112030243,2009,"1,1"
1059,112030243,1999,"0,7"
1060,112030243,1989,"0,3"
1061,112030244,2019,"1,7"
1062,112030244,2009,"1,7"
1063,112030244,1999,"1,5"
1064,112030244,1989,"0,7"
1065,112030245,2019,"2,2"
1066,112030245,2009,"2,5"
1067,112030245,1999,"1,3"
1068,112030245,1989,"0,7"
1069,112030247,2019,"0,7"
1070,112030247,2009,"0,6"
1071,112030247,1999,"0,5"
1072,112030247,1989,"0,2"
1073,112030252,2019,"1,1"
1074,112030252,2009,"0,9"
1075,112030252,1999,"0,8"
1076,112030252,1989,"0,4"
1077,112030254,2019,"1,7"
1078,112030254,2009,"1,2"
1079,112030254,1999,"0,8"
1080,112030254,1989,"0,3"
1081,112030255,2019,"1,2"
1082,112030255,2009,"1,4"
1083,112030255,1999,1
1084,112030255,1989,"0,3"
1085,112030256,2019,"1,2"
1086,112030256,2009,1
1087,112030256,1999,"0,6"
1088,112030256,1989,"0,3"
1089,112030257,2019,"1,8"
1090,112030257,2009,"1,6"
1091,112030257,1999,"1,2"
1092,112030257,1989,"0,6"
1093,112030259,2019,"1,1"
1094,112030259,2009,"0,9"
1095,112030259,1999,"0,5"
1096,112030259,1989,"0,3"
1097,112030260,2019,"1,3"
1098,112030260,2009,"1,1"
1099,112030260,1999,"0,9"
1100,112030260,1989,"0,4"
1101,112030261,2019,"1,3"
1102,112030261,2009,1
1103,112030261,1999,"0,6"
1104,112030261,1989,"0,4"
1105,112030263,2019,"1,9"
1106,112030263,2009,"1,4"
1107,112030263,1999,"0,9"
1108,112030263,1989,"0,3"
1109,112030265,2019,"1,3"
1110,112030265,2009,"1,2"
1111,112030265,1999,"0,9"
1112,112030265,1989,"0,7"
1113,112030264,2019,"1,6"
1114,112030264,2009,"1,6"
1115,112030264,1999,"0,9"
1116,112030264,1989,"0,5"
1117,112030279,2019,"1,4"
1118,112030279,2009,"1,2"
1119,112030279,1999,"0,9"
1120,112030279,1989,"0,4"
1121,112030277,2019,"1,3"
1122,112030277,2009,1
1123,112030277,1999,"0,6"
1124,112030277,1989,"0,3"
1125,112030282,2019,"1,9"
1126,112030282,2009,"1,4"
1127,112030282,1999,"0,8"
1128,112030282,1989,"0,5"
1129,112030290,2019,"1,1"
1130,112030290,2009,"0,9"
1131,112030290,1999,"0,6"
1132,112030290,1989,"0,4"
1133,112030291,2019,"1,4"
1134,112030291,2009,"1,3"
1135,112030291,1999,"0,9"
1136,112030291,1989,"0,3"
1137,112030292,2019,"0,7"
1138,112030292,2009,"0,9"
1139,112030292,1999,"0,7"
1140,112030292,1989,"0,4"
1141,112030293,2019,1
1142,112030293,2009,"1,3"
1143,112030293,1999,"0,8"
1144,112030293,1989,"0,4"
1145,112030294,2019,1
1146,112030294,2009,"1,3"
1147,112030294,1999,"0,7"
1148,112030294,1989,"0,2"
1149,112030295,2019,"1,3"
1150,112030295,2009,"1,2"
1151,112030295,1999,1
1152,112030295,1989,"0,5"
1153,112030296,2019,"2,1"
1154,112030296,2009,"1,7"
1155,112030296,1999,"1,2"
1156,112030296,1989,"0,7"
1157,112030297,2019,1
1158,112030297,2009,"0,9"
1159,112030297,1999,"0,7"
1160,112030297,1989,"0,3"
1161,112030298,2019,"1,1"
1162,112030298,2009,"0,6"
1163,112030298,1999,"0,5"
1164,112030298,1989,"0,2"
1165,112030299,2019,"1,2"
1166,112030299,2009,"1,1"
1167,112030299,1999,"0,6"
1168,112030299,1989,"0,2"
1169,1120302FA,2019,"1,5"
1170,1120302FA,2009,"1,4"
1171,1120302FA,1999,"1,1"
1172,1120302FA,1989,"0,6"
1173,1120302FB,2019,"2,2"
1174,1120302FB,2009,"1,4"
1175,1120302FB,1999,"1,1"
1176,1120302FB,1989,"0,5"
1177,1120302FC,2019,"1,3"
1178,1120302FC,2009,"1,1"
1179,1120302FC,1999,"0,8"
1180,1120302FC,1989,"0,3"
1181,1120302FD,2019,"1,4"
1182,1120302FD,2009,"1,1"
1183,1120302FD,1999,"0,7"
1184,1120302FD,1989,"0,4"
1185,1120302FE,2019,"1,3"
1186,1120302FE,2009,"1,3"
1187,1120302FE,1999,1
1188,1120302FE,1989,"0,5"
1189,1120302FF,2019,"1,5"
1190,1120302FF,2009,"1,1"
1191,1120302FF,1999,1
1192,1120302FF,1989,"0,5"
1193,1120302FG,2019,"1,5"
1194,1120302FG,2009,"1,5"
1195,1120302FG,1999,"1,1"
1196,1120302FG,1989,"0,6"
1197,1120302FH,2019,"1,6"
1198,1120302FH,2009,"1,5"
1199,1120302FH,1999,"0,7"
1200,1120302FH,1989,"0,4"
1201,112030283,2019,"0,8"
1202,112030283,2009,"0,8"
1203,112030283,1999,"0,5"
1204,112030283,1989,"0,2"
1205,112030287,2019,"1,6"
1206,112030287,2009,"1,3"
1207,112030287,1999,"0,9"
1208,112030287,1989,"0,6"
1209,1120303,2019,"0,9"
1210,1120303,2009,"0,9"
1211,1120303,1999,"0,5"
1212,1120303,1989,"0,3"
1213,112030301,2019,"1,1"
1214,112030301,2009,"1,2"
1215,112030301,1999,"0,7"
1216,112030301,1989,"0,4"
1217,112030349,2019,
1218,112030349,2009,
1219,112030349,1999,"0,3"
1220,112030349,1989,"0,3"
1221,112030351,2019,"0,3"
1222,112030351,2009,"0,5"
1223,112030351,1999,"0,1"
1224,112030351,1989,"0,3"
1225,112030312,2019,"1,2"
1226,112030312,2009,"1,1"
1227,112030312,1999,"0,8"
1228,112030312,1989,"0,4"
1229,112030313,2019,"0,8"
1230,112030313,2009,1
1231,112030313,1999,"0,6"
1232,112030313,1989,"0,2"
1233,112030315,2019,1
1234,112030315,2009,"0,7"
1235,112030315,1999,"0,6"
1236,112030315,1989,"0,2"
1237,112030319,2019,"0,3"
1238,112030319,2009,"0,3"
1239,112030319,1999,"0,3"
1240,112030319,1989,"0,3"
1241,112030322,2019,"0,9"
1242,112030322,2009,"0,9"
1243,112030322,1999,"0,6"
1244,112030322,1989,"0,5"
1245,112030325,2019,"0,9"
1246,112030325,2009,"0,9"
1247,112030325,1999,"0,4"
1248,112030325,1989,"0,2"
1249,112030330,2019,"0,8"
1250,112030330,2009,"0,9"
1251,112030330,1999,"0,4"
1252,112030330,1989,"0,2"
1253,112030331,2019,1
1254,112030331,2009,"0,8"
1255,112030331,1999,"0,5"
1256,112030331,1989,"0,3"
1257,112030334,2019,"1,3"
1258,112030334,2009,"1,3"
1259,112030334,1999,"0,9"
1260,112030334,1989,"0,5"
1261,112030336,2019,"0,8"
1262,112030336,2009,"0,7"
1263,112030336,1999,"0,3"
1264,112030336,1989,"0,3"
1265,112030338,2019,"0,8"
1266,112030338,2009,"0,9"
1267,112030338,1999,"0,5"
1268,112030338,1989,"0,3"
1269,112030354,2019,"1,3"
1270,112030354,2009,"1,2"
1271,112030354,1999,"0,8"
1272,112030354,1989,"0,5"
1273,112030355,2019,1
1274,112030355,2009,"0,9"
1275,112030355,1999,"0,6"
1276,112030355,1989,"0,3"
1277,112030356,2019,"0,8"
1278,112030356,2009,"0,8"
1279,112030356,1999,"0,5"
1280,112030356,1989,"0,2"
1281,112030357,2019,"0,5"
1282,112030357,2009,"0,6"
1283,112030357,1999,"0,5"
1284,112030357,1989,"0,2"
1285,112030363,2019,"1,2"
1286,112030363,2009,"1,1"
1287,112030363,1999,"0,7"
1288,112030363,1989,"0,4"
1289,112030364,2019,"0,7"
1290,112030364,2009,"0,3"
1291,112030364,1999,"0,4"
1292,112030364,1989,"0,2"
1293,112030365,2019,
1294,112030365,2009,0
1295,112030365,1999,
1296,112030365,1989,"0,5"
1297,112030366,2019,"0,7"
1298,112030366,2009,"0,9"
1299,112030366,1999,"0,6"
1300,112030366,1989,"0,3"
1301,112030367,2019,"0,9"
1302,112030367,2009,1
1303,112030367,1999,"0,4"
1304,112030367,1989,"0,2"
1305,112030368,2019,1
1306,112030368,2009,"0,7"
1307,112030368,1999,"0,3"
1308,112030368,1989,"0,1"
1309,112030369,2019,"1,2"
1310,112030369,2009,"1,1"
1311,112030369,1999,"0,7"
1312,112030369,1989,"0,3"
1313,112030370,2019,"0,8"
1314,112030370,2009,"0,7"
1315,112030370,1999,"0,5"
1316,112030370,1989,"0,3"
1317,112030371,2019,1
1318,112030371,2009,1
1319,112030371,1999,"0,4"
1320,112030371,1989,"0,2"
1321,112030372,2019,"0,9"
1322,112030372,2009,"0,8"
1323,112030372,1999,"0,7"
1324,112030372,1989,"0,2"
1325,112030373,2019,"0,8"
1326,112030373,2009,1
1327,112030373,1999,"0,5"
1328,112030373,1989,"0,2"
1329,112030374,2019,"0,8"
1330,112030374,2009,"0,7"
1331,112030374,1999,"0,4"
1332,112030374,1989,"0,2"
1333,112030375,2019,"0,9"
1334,112030375,2009,1
1335,112030375,1999,"0,8"
1336,112030375,1989,"0,4"
1337,112030376,2019,"0,9"
1338,112030376,2009,"0,8"
1339,112030376,1999,"0,5"
1340,112030376,1989,"0,3"
1341,112030377,2019,"0,6"
1342,112030377,2009,"0,5"
1343,112030377,1999,"0,4"
1344,112030377,1989,"0,3"
1345,112030378,2019,"0,9"
1346,112030378,2009,"0,6"
1347,112030378,1999,"0,4"
1348,112030378,1989,"0,3"
1349,112030379,2019,"0,9"
1350,112030379,2009,"0,9"
1351,112030379,1999,"0,6"
1352,112030379,1989,"0,3"
1353,112030380,2019,1
1354,112030380,2009,"0,8"
1355,112030380,1999,"0,5"
1356,112030380,1989,"0,2"
1357,112030381,2019,"0,8"
1358,112030381,2009,"0,6"
1359,112030381,1999,"0,3"
1360,112030381,1989,"0,3"
1361,1120306,2019,"1,1"
1362,1120306,2009,"1,1"
1363,1120306,1999,"0,7"
1364,1120306,1989,"0,4"
1365,112030601,2019,"0,8"
1366,112030601,2009,"0,9"
1367,112030601,1999,"0,4"
1368,112030601,1989,"0,2"
1369,112030608,2019,"0,9"
1370,112030608,2009,"0,9"
1371,112030608,1999,"0,6"
1372,112030608,1989,"0,2"
1373,112030610,2019,"1,1"
1374,112030610,2009,"1,3"
1375,112030610,1999,"0,9"
1376,112030610,1989,"0,6"
1377,112030616,2019,1
1378,112030616,2009,1
1379,112030616,1999,"0,7"
1380,112030616,1989,"0,4"
1381,112030617,2019,"0,8"
1382,112030617,2009,"0,8"
1383,112030617,1999,"0,4"
1384,112030617,1989,"0,3"
1385,112030618,2019,"1,7"
1386,112030618,2009,"1,5"
1387,112030618,1999,"0,7"
1388,112030618,1989,"0,4"
1389,112030619,2019,"1,6"
1390,112030619,2009,"1,5"
1391,112030619,1999,"1,3"
1392,112030619,1989,"0,8"
1393,112030620,2019,1
1394,112030620,2009,"1,2"
1395,112030620,1999,"0,6"
1396,112030620,1989,"0,3"
1397,112030615,2019,"0,6"
1398,112030615,2009,"0,7"
1399,112030615,1999,"0,4"
1400,112030615,1989,"0,1"
1401,1120310,2019,"0,5"
1402,1120310,2009,"0,5"
1403,1120310,1999,"0,3"
1404,1120310,1989,"0,1"
1405,112031001,2019,"0,7"
1406,112031001,2009,"0,6"
1407,112031001,1999,"0,5"
1408,112031001,1989,"0,2"
1409,112031003,2019,"0,7"
1410,112031003,2009,"0,4"
1411,112031003,1999,"0,7"
1412,112031003,1989,"0,2"
1413,112031004,2019,"0,5"
1414,112031004,2009,"0,5"
1415,112031004,1999,"0,3"
1416,112031004,1989,"0,1"
1417,112031008,2019,"0,6"
1418,112031008,2009,"0,7"
1419,112031008,1999,"0,4"
1420,112031008,1989,"0,1"
1421,112031009,2019,"0,3"
1422,112031009,2009,"0,1"
1423,112031009,1999,"0,1"
1424,112031009,1989,0
1425,112031010,2019,"0,6"
1426,112031010,2009,"0,3"
1427,112031010,1999,"0,3"
1428,112031010,1989,"0,1"
1429,112031012,2019,"0,6"
1430,112031012,2009,"0,2"
1431,112031012,1999,"0,1"
1432,112031012,1989,0
1433,112031013,2019,"0,4"
1434,112031013,2009,"0,5"
1435,112031013,1999,"0,4"
1436,112031013,1989,"0,1"
1437,112031014,2019,"0,5"
1438,112031014,2009,"0,4"
1439,112031014,1999,"0,2"
1440,112031014,1989,"0,1"
1441,112031018,2019,"0,6"
1442,112031018,2009,"0,7"
1443,112031018,1999,"0,3"
1444,112031018,1989,"0,2"
1445,112031019,2019,"0,5"
1446,112031019,2009,"0,5"
1447,112031019,1999,"0,3"
1448,112031019,1989,"0,1"
1449,112031020,2019,"0,4"
1450,112031020,2009,"0,3"
1451,112031020,1999,"0,1"
1452,112031020,1989,0
1453,112031015,2019,"0,7"
1454,112031015,2009,"0,8"
1455,112031015,1999,"0,7"
1456,112031015,1989,"0,2"
1457,112031017,2019,"0,7"
1458,112031017,2009,"0,4"
1459,112031017,1999,"0,2"
1460,112031017,1989,"0,2"
1461,1120313,2019,"0,7"
1462,1120313,2009,"0,6"
1463,1120313,1999,"0,4"
1464,1120313,1989,"0,2"
1465,112031359,2019,"0,5"
1466,112031359,2009,"0,3"
1467,112031359,1999,"0,2"
1468,112031359,1989,"0,1"
1469,112031304,2019,1
1470,112031304,2009,"0,8"
1471,112031304,1999,"0,5"
1472,112031304,1989,"0,2"
1473,112031308,2019,1
1474,112031308,2009,"0,9"
1475,112031308,1999,"0,7"
1476,112031308,1989,"0,3"
1477,112031309,2019,"0,7"
1478,112031309,2009,"0,8"
1479,112031309,1999,"0,4"
1480,112031309,1989,"0,3"
1481,112031311,2019,"0,7"
1482,112031311,2009,"0,6"
1483,112031311,1999,"0,5"
1484,112031311,1989,"0,3"
1485,112031313,2019,"0,7"
1486,112031313,2009,"0,8"
1487,112031313,1999,"0,5"
1488,112031313,1989,"0,2"
1489,112031316,2019,"0,8"
1490,112031316,2009,"0,7"
1491,112031316,1999,"0,5"
1492,112031316,1989,"0,3"
1493,112031317,2019,1
1494,112031317,2009,"0,8"
1495,112031317,1999,"0,6"
1496,112031317,1989,"0,3"
1497,112031323,2019,"0,8"
1498,112031323,2009,"0,8"
1499,112031323,1999,"0,6"
1500,112031323,1989,"0,2"
1501,112031324,2019,"0,9"
1502,112031324,2009,"0,8"
1503,112031324,1999,"0,5"
1504,112031324,1989,"0,2"
1505,112031325,2019,"0,6"
1506,112031325,2009,"0,6"
1507,112031325,1999,"0,5"
1508,112031325,1989,"0,2"
1509,112031328,2019,"0,7"
1510,112031328,2009,"0,8"
1511,112031328,1999,"0,5"
1512,112031328,1989,"0,2"
1513,112031330,2019,"0,7"
1514,112031330,2009,"0,6"
1515,112031330,1999,"0,5"
1516,112031330,1989,"0,2"
1517,112031331,2019,"0,8"
1518,112031331,2009,"0,7"
1519,112031331,1999,"0,6"
1520,112031331,1989,"0,3"
1521,112031335,2019,"0,9"
1522,112031335,2009,"0,8"
1523,112031335,1999,"0,6"
1524,112031335,1989,"0,3"
1525,112031337,2019,"0,9"
1526,112031337,2009,"0,8"
1527,112031337,1999,"0,6"
1528,112031337,1989,"0,4"
1529,112031350,2019,"0,6"
1530,112031350,2009,"0,6"
1531,112031350,1999,"0,4"
1532,112031350,1989,"0,1"
1533,112031340,2019,"0,9"
1534,112031340,2009,"0,8"
1535,112031340,1999,"0,8"
1536,112031340,1989,"0,5"
1537,112031352,2019,"0,9"
1538,112031352,2009,"1,2"
1539,112031352,1999,"0,6"
1540,112031352,1989,"0,3"
1541,112031354,2019,1
1542,112031354,2009,"0,7"
1543,112031354,1999,"0,4"
1544,112031354,1989,"0,1"
1545,112031360,2019,"0,6"
1546,112031360,2009,"0,5"
1547,112031360,1999,"0,3"
1548,112031360,1989,"0,1"
1549,112031361,2019,"0,6"
1550,112031361,2009,"0,5"
1551,112031361,1999,"0,4"
1552,112031361,1989,"0,3"
1553,112031362,2019,"0,8"
1554,112031362,2009,"0,8"
1555,112031362,1999,"0,7"
1556,112031362,1989,"0,3"
1557,112031363,2019,"0,8"
1558,112031363,2009,"0,7"
1559,112031363,1999,"0,3"
1560,112031363,1989,"0,2"
1561,112031364,2019,"0,8"
1562,112031364,2009,"0,8"
1563,112031364,1999,"0,6"
1564,112031364,1989,"0,3"
1565,112031365,2019,"0,8"
1566,112031365,2009,"0,7"
1567,112031365,1999,"0,3"
1568,112031365,1989,"0,2"
1569,112031366,2019,"0,7"
1570,112031366,2009,"0,6"
1571,112031366,1999,"0,4"
1572,112031366,1989,"0,2"
1573,112031367,2019,"0,4"
1574,112031367,2009,"0,4"
1575,112031367,1999,"0,3"
1576,112031367,1989,"0,1"
1577,112031368,2019,"0,7"
1578,112031368,2009,"0,5"
1579,112031368,1999,"0,3"
1580,112031368,1989,"0,2"
1581,112031369,2019,"0,6"
1582,112031369,2009,"0,5"
1583,112031369,1999,"0,3"
1584,112031369,1989,"0,2"
1585,112031355,2019,"0,4"
1586,112031355,2009,"0,3"
1587,112031355,1999,"0,2"
1588,112031355,1989,"0,1"
1589,112031342,2019,1
1590,112031342,2009,"0,9"
1591,112031342,1999,"0,5"
1592,112031342,1989,"0,2"
1593,112031370,2019,"0,9"
1594,112031370,2009,"0,8"
1595,112031370,1999,"0,6"
1596,112031370,1989,"0,3"
1597,119,2019,"0,7"
1598,119,2009,"0,6"
1599,119,1999,"0,4"
1600,119,1989,"0,2"
1601,1190304,2019,"0,5"
1602,1190304,2009,"0,4"
1603,1190304,1999,"0,2"
1604,1190304,1989,"0,1"
1605,119030401,2019,"0,5"
1606,119030401,2009,"0,5"
1607,119030401,1999,"0,2"
1608,119030401,1989,"0,1"
1609,119030404,2019,"0,5"
1610,119030404,2009,"0,5"
1611,119030404,1999,"0,2"
1612,119030404,1989,0
1613,119030405,2019,"0,5"
1614,119030405,2009,"0,5"
1615,119030405,1999,"0,3"
1616,119030405,1989,"0,1"
1617,119030406,2019,"0,5"
1618,119030406,2009,"0,4"
1619,119030406,1999,"0,3"
1620,119030406,1989,"0,1"
1621,119030407,2019,"0,5"
1622,119030407,2009,"0,4"
1623,119030407,1999,"0,2"
1624,119030407,1989,"0,1"
1625,119030408,2019,"0,4"
1626,119030408,2009,"0,2"
1627,119030408,1999,"0,1"
1628,119030408,1989,0
1629,119030413,2019,"0,7"
1630,119030413,2009,"0,4"
1631,119030413,1999,"0,3"
1632,119030413,1989,"0,1"
1633,119030415,2019,"0,5"
1634,119030415,2009,"0,5"
1635,119030415,1999,"0,3"
1636,119030415,1989,"0,1"
1637,119030418,2019,"0,4"
1638,119030418,2009,"0,3"
1639,119030418,1999,"0,2"
1640,119030418,1989,"0,1"
1641,119030419,2019,"0,5"
1642,119030419,2009,"0,4"
1643,119030419,1999,"0,2"
1644,119030419,1989,"0,1"
1645,119030420,2019,"0,8"
1646,119030420,2009,"0,7"
1647,119030420,1999,"0,5"
1648,119030420,1989,"0,1"
1649,119030421,2019,"0,6"
1650,119030421,2009,"0,4"
1651,119030421,1999,"0,2"
1652,119030421,1989,"0,1"
1653,1190307,2019,"0,5"
1654,1190307,2009,"0,4"
1655,1190307,1999,"0,2"
1656,1190307,1989,"0,1"
1657,119030705,2019,"0,3"
1658,119030705,2009,"0,3"
1659,119030705,1999,0
1660,119030705,1989,0
1661,119030726,2019,"0,6"
1662,119030726,2009,"0,3"
1663,119030726,1999,"0,3"
1664,119030726,1989,"0,1"
1665,119030730,2019,"0,5"
1666,119030730,2009,"0,3"
1667,119030730,1999,"0,2"
1668,119030730,1989,"0,1"
1669,119030708,2019,"0,3"
1670,119030708,2009,"0,2"
1671,119030708,1999,"0,1"
1672,119030708,1989,0
1673,119030709,2019,"0,5"
1674,119030709,2009,"0,3"
1675,119030709,1999,"0,1"
1676,119030709,1989,"0,1"
1677,119030712,2019,"0,3"
1678,119030712,2009,"0,3"
1679,119030712,1999,"0,2"
1680,119030712,1989,"0,1"
1681,119030714,2019,"0,3"
1682,119030714,2009,"0,2"
1683,119030714,1999,"0,2"
1684,119030714,1989,0
1685,119030716,2019,"0,7"
1686,119030716,2009,"0,4"
1687,119030716,1999,"0,2"
1688,119030716,1989,"0,1"
1689,119030719,2019,"0,3"
1690,119030719,2009,"0,1"
1691,119030719,1999,"0,1"
1692,119030719,1989,0
1693,119030722,2019,"0,5"
1694,119030722,2009,"0,3"
1695,119030722,1999,"0,1"
1696,119030722,1989,0
1697,119030723,2019,"0,6"
1698,119030723,2009,"0,5"
1699,119030723,1999,"0,2"
1700,119030723,1989,"0,1"
1701,119030724,2019,"0,5"
1702,119030724,2009,"0,5"
1703,119030724,1999,"0,3"
1704,119030724,1989,"0,1"
1705,119030725,2019,"0,4"
1706,119030725,2009,"0,3"
1707,119030725,1999,"0,1"
1708,119030725,1989,"0,1"
1709,119030728,2019,"0,6"
1710,119030728,2009,"0,5"
1711,119030728,1999,"0,2"
1712,119030728,1989,"0,1"
1713,119030729,2019,"0,6"
1714,119030729,2009,"0,3"
1715,119030729,1999,"0,2"
1716,119030729,1989,"0,1"
1717,119030733,2019,"0,4"
1718,119030733,2009,"0,4"
1719,119030733,1999,"0,2"
1720,119030733,1989,"0,1"
1721,119030737,2019,"0,4"
1722,119030737,2009,"0,3"
1723,119030737,1999,"0,2"
1724,119030737,1989,"0,1"
1725,119030738,2019,"0,6"
1726,119030738,2009,"0,5"
1727,119030738,1999,"0,4"
1728,119030738,1989,"0,1"
1729,119030739,2019,"0,5"
1730,119030739,2009,"0,6"
1731,119030739,1999,"0,3"
1732,119030739,1989,"0,2"
1733,119030740,2019,"0,7"
1734,119030740,2009,"0,4"
1735,119030740,1999,"0,2"
1736,119030740,1989,"0,1"
1737,119030741,2019,"0,8"
1738,119030741,2009,"0,7"
1739,119030741,1999,"0,4"
1740,119030741,1989,"0,1"
1741,119030742,2019,"0,5"
1742,119030742,2009,"0,5"
1743,119030742,1999,"0,3"
1744,119030742,1989,"0,1"
1745,119030743,2019,"0,5"
1746,119030743,2009,"0,3"
1747,119030743,1999,"0,2"
1748,119030743,1989,"0,1"
1749,119030744,2019,"0,5"
1750,119030744,2009,"0,3"
1751,119030744,1999,"0,2"
1752,119030744,1989,"0,1"
1753,119030736,2019,"0,4"
1754,119030736,2009,"0,3"
1755,119030736,1999,"0,1"
1756,119030736,1989,"0,1"
1757,1190308,2019,"0,8"
1758,1190308,2009,"0,7"
1759,1190308,1999,"0,4"
1760,1190308,1989,"0,2"
1761,119030801,2019,"0,8"
1762,119030801,2009,"0,7"
1763,119030801,1999,"0,4"
1764,119030801,1989,"0,1"
1765,119030804,2019,"0,8"
1766,119030804,2009,"0,9"
1767,119030804,1999,"0,4"
1768,119030804,1989,"0,3"
1769,119030806,2019,"0,4"
1770,119030806,2009,"0,5"
1771,119030806,1999,"0,2"
1772,119030806,1989,"0,2"
1773,119030807,2019,"0,7"
1774,119030807,2009,"0,9"
1775,119030807,1999,"0,4"
1776,119030807,1989,"0,1"
1777,119030808,2019,"0,8"
1778,119030808,2009,"0,7"
1779,119030808,1999,"0,5"
1780,119030808,1989,"0,3"
1781,119030857,2019,"1,6"
1782,119030857,2009,"1,2"
1783,119030857,1999,"0,8"
1784,119030857,1989,"0,5"
1785,119030812,2019,"0,8"
1786,119030812,2009,"0,7"
1787,119030812,1999,"0,3"
1788,119030812,1989,"0,2"
1789,119030813,2019,"1,4"
1790,119030813,2009,"0,7"
1791,119030813,1999,"0,7"
1792,119030813,1989,"0,4"
1793,119030815,2019,"0,9"
1794,119030815,2009,1
1795,119030815,1999,"0,5"
1796,119030815,1989,"0,2"
1797,119030820,2019,"0,7"
1798,119030820,2009,"0,6"
1799,119030820,1999,"0,3"
1800,119030820,1989,"0,2"
