primary_key,codes,year,vt_euros
8813,186120707,2009,1385532
8814,186120708,2019,7728665
8815,186120708,1999,4124445
8816,186120708,2009,5152097
8817,186120714,2019,2700846
8818,186120714,1999,3118334
8819,186120714,2009,2850809
8820,186120715,2019,4545468
8821,186120715,1999,3701117
8822,186120715,2009,3456514
8823,1861208,2019,21444927
8824,1861208,1999,9490114
8825,1861208,2009,9160491
8826,186120801,2019,7318935
8827,186120801,1999,2109463
8828,186120801,2009,1633195
8829,186120802,2019,11990609
8830,186120802,1999,6450154
8831,186120802,2009,5924797
8832,186120803,2019,2135383
8833,186120803,1999,930497
8834,186120803,2009,1602499
8835,1861209,2019,12434904
8836,1861209,1999,4698095
8837,1861209,2009,3715554
8838,186120902,2019,805036
8839,186120902,1999,955704
8840,186120902,2009,498783
8841,186120903,2019,8748286
8842,186120903,1999,575681
8843,186120903,2009,1989899
8844,186120905,2019,689800
8845,186120905,1999,775186
8846,186120905,2009,464759
8847,186120906,2019,2191781
8848,186120906,1999,2391523
8849,186120906,2009,762113
8850,1861210,2019,5698302
8851,1861210,1999,5581963
8852,1861210,2009,3602247
8853,186121001,2019,1560588
8854,186121001,1999,1188164
8855,186121001,2009,1005667
8856,186121002,2019,696186
8857,186121002,1999,533461
8858,186121002,2009,545080
8859,186121003,2019,996707
8860,186121003,1999,1136872
8861,186121003,2009,596355
8862,186121004,2019,2444822
8863,186121004,1999,2723467
8864,186121004,2009,1455146
8865,1861211,2019,22029433
8866,1861211,1999,13327260
8867,1861211,2009,14166974
8868,186121101,2019,2381286
8869,186121101,1999,1522482
8870,186121101,2009,1709361
8871,186121102,2019,12100104
8872,186121102,1999,8005009
8873,186121102,2009,7976145
8874,186121103,2019,3056418
8875,186121103,1999,1407003
8876,186121103,2009,2109979
8877,186121104,2019,4491624
8878,186121104,1999,2392766
8879,186121104,2009,2371489
8880,1861212,2019,19429206
8881,1861212,1999,11655511
8882,1861212,2009,9430554
8883,186121201,2019,1398711
8884,186121201,1999,2244718
8885,186121201,2009,1066126
8886,186121205,2019,4385748
8887,186121205,1999,1363484
8888,186121205,2009,1513989
8889,186121207,2019,485044
8890,186121207,1999,490795
8891,186121207,2009,299599
8892,186121208,2019,1018937
8893,186121208,1999,726049
8894,186121208,2009,619558
8895,186121210,2019,1211774
8896,186121210,1999,1980824
8897,186121210,2009,593411
8898,186121211,2019,4664215
8899,186121211,1999,1718588
8900,186121211,2009,2090578
8901,186121212,2019,6264777
8902,186121212,1999,3131053
8903,186121212,2009,3247292
8904,1861213,2019,42812106
8905,1861213,1999,26486109
8906,1861213,2009,22117924
8907,186121304,2019,8780134
8908,186121304,1999,2363102
8909,186121304,2009,2685611
8910,186121301,2019,3525194
8911,186121301,1999,2992442
8912,186121301,2009,2954314
8913,186121305,2019,1867033
8914,186121305,1999,1365438
8915,186121305,2009,1527940
8916,186121302,2019,15272527
8917,186121302,1999,8223558
8918,186121302,2009,6561090
8919,186121308,2019,13367218
8920,186121308,1999,11541569
8921,186121308,2009,8388969
8922,1861214,2019,18189272
8923,1861214,1999,18831630
8924,1861214,2009,14703591
8925,186121401,2019,595211
8926,186121401,1999,815259
8927,186121401,2009,763042
8928,186121402,2019,2816720
8929,186121402,1999,3157262
8930,186121402,2009,1993721
8931,186121404,2019,2465467
8932,186121404,1999,2364495
8933,186121404,2009,1964907
8934,186121411,2019,1039687
8935,186121411,1999,1117717
8936,186121411,2009,937791
8937,186121412,2019,2720592
8938,186121412,1999,3301156
8939,186121412,2009,2526113
8940,186121413,2019,1836968
8941,186121413,1999,2884274
8942,186121413,2009,2319309
8943,186121410,2019,6714627
8944,186121410,1999,5191468
8945,186121410,2009,4198709
8946,1861215,2019,20454774
8947,1861215,1999,15748674
8948,1861215,2009,12218608
8949,186121501,2019,3684022
8950,186121501,1999,3980690
8951,186121501,2009,2492632
8952,186121502,2019,6465908
8953,186121502,1999,4854620
8954,186121502,2009,4299880
8955,186121503,2019,1742421
8956,186121503,1999,2314529
8957,186121503,2009,1281581
8958,186121504,2019,8562422
8959,186121504,1999,4598834
8960,186121504,2009,4144515
8961,187,2019,470712359
8962,187,1999,323464443
8963,187,2009,324197171
8964,1870701,2019,27701842
8965,1870701,1999,21230764
8966,1870701,2009,23622099
8967,187070104,2019,2825515
8968,187070104,1999,1971844
8969,187070104,2009,3243824
8970,187070103,2019,6927212
8971,187070103,1999,7729952
8972,187070103,2009,5375260
8973,187070105,2019,3653469
8974,187070105,1999,2299049
8975,187070105,2009,4531966
8976,187070107,2019,14295645
8977,187070107,1999,9229919
8978,187070107,2009,10471049
8979,1870702,2019,43623908
8980,1870702,1999,28984108
8981,1870702,2009,31109886
8982,187070201,2019,10578593
8983,187070201,1999,6633134
8984,187070201,2009,6636920
8985,187070202,2019,4028381
8986,187070202,1999,2585332
8987,187070202,2009,3829115
8988,187070208,2019,3961650
8989,187070208,1999,5086727
8990,187070208,2009,2408487
8991,187070209,2019,7621109
8992,187070209,1999,3291043
8993,187070209,2009,4187521
8994,187070206,2019,17434175
8995,187070206,1999,11387872
8996,187070206,2009,14047843
8997,1870703,2019,10069354
8998,1870703,1999,11120841
8999,1870703,2009,8867678
9000,187070301,2019,3938986
9001,187070301,1999,3846618
9002,187070301,2009,2825321
9003,187070304,2019,1103
9004,187070302,2019,2932146
9005,187070302,1999,3020866
9006,187070302,2009,2574065
9007,187070303,2019,3197119
9008,187070303,1999,4253358
9009,187070303,2009,3468293
9010,1870704,2019,33679889
9011,1870704,1999,25369322
9012,1870704,2009,21110489
9013,187070401,2019,1955492
9014,187070401,1999,2306821
9015,187070401,2009,2387252
9016,187070404,2019,1478679
9017,187070404,1999,4679656
9018,187070404,2009,2151534
9019,187070402,2019,2985411
9020,187070402,1999,1631661
9021,187070402,2009,1450466
9022,187070411,2019,1148770
9023,187070411,1999,978216
9024,187070411,2009,1074985
9025,187070414,2019,5148544
9026,187070414,1999,4959466
9027,187070414,2009,4417541
9028,187070415,2019,5692191
9029,187070415,1999,2168003
9030,187070415,2009,2090384
9031,187070416,2019,2451812
9032,187070416,1999,2758015
9033,187070416,2009,1058493
9034,187070417,2019,8895219
9035,187070417,1999,4858912
9036,187070417,2009,5172498
9037,187070413,2019,3923771
9038,187070413,1999,1028571
9039,187070413,2009,1307336
9040,1870705,2019,78004660
9041,1870705,1999,47872401
9042,1870705,2009,49752569
9043,187070515,2019,1068959
9044,187070515,1999,1098233
9045,187070515,2009,1091484
9046,187070502,2019,3140200
9047,187070502,1999,2991343
9048,187070502,2009,3219911
9049,187070503,2019,10976913
9050,187070503,1999,7456999
9051,187070503,2009,7361628
9052,187070506,2019,1752363
9053,187070506,1999,1885762
9054,187070506,2009,1422789
9055,187070509,2019,2852558
9056,187070509,1999,3044017
9057,187070509,2009,2972110
9058,187070513,2019,12674303
9059,187070513,1999,7203739
9060,187070513,2009,9274587
9061,187070522,2019,2465118
9062,187070522,1999,1765496
9063,187070522,2009,1861096
9064,187070523,2019,312306
9065,187070523,1999,369814
9066,187070524,2019,13350050
9067,187070524,1999,2196663
9068,187070524,2009,2221087
9069,187070525,2019,11289756
9070,187070525,1999,8217040
9071,187070525,2009,7005842
9072,187070526,2019,14327822
9073,187070526,1999,9029198
9074,187070526,2009,11362018
9075,187070527,2019,3794312
9076,187070527,1999,2614095
9077,187070527,2009,1960016
9078,1870706,2019,92196405
9079,1870706,1999,67304668
9080,1870706,2009,62448093
9081,187070601,2019,13854514
9082,187070601,1999,6204602
9083,187070601,2009,8669561
9084,187070607,2019,1461557
9085,187070607,1999,2473702
9086,187070607,2009,2021481
9087,187070610,2019,9279454
9088,187070610,1999,1243264
9089,187070610,2009,1545721
9090,187070605,2019,7871207
9091,187070605,1999,5777901
9092,187070605,2009,6308073
9093,187070606,2019,7854585
9094,187070606,1999,5899008
9095,187070606,2009,4115382
9096,187070611,2019,13156753
9097,187070611,1999,6683224
9098,187070611,2009,7604968
9099,187070612,2019,38718335
9100,187070612,1999,39022967
9101,187070612,2009,32182907
9102,1870707,2019,28342756
9103,1870707,1999,18187417
9104,1870707,2009,13116678
9105,187070701,2019,2871277
9106,187070701,1999,2713262
9107,187070701,2009,1897606
9108,187070702,2019,1789445
9109,187070702,1999,1501631
9110,187070702,2009,1929647
9111,187070703,2019,9851802
9112,187070703,1999,5643271
9113,187070703,2009,2869313
9114,187070704,2019,13830232
9115,187070704,1999,8329253
9116,187070704,2009,6420111
9117,1870708,2019,13225906
9118,1870708,1999,9391941
9119,1870708,2009,8476574
9120,187070801,2019,4513909
9121,187070801,1999,4195818
9122,187070801,2009,4755873
9123,187070802,2019,2594774
9124,187070802,1999,1028860
9125,187070802,2009,768696
9126,187070803,2019,6117223
9127,187070803,1999,4167264
9128,187070803,2009,2952006
9129,1870709,2019,31110546
9130,1870709,1999,14396392
9131,1870709,2009,24409294
9132,187070903,2019,12128166
9133,187070903,1999,3303293
9134,187070903,2009,6407228
9135,187070905,2019,6065668
9136,187070905,1999,3524929
9137,187070905,2009,4445413
9138,187070906,2019,2474315
9139,187070906,1999,1755334
9140,187070906,2009,1758194
9141,187070909,2019,3044494
9142,187070909,1999,3409843
9143,187070909,2009,3195013
9144,187070910,2019,6152836
9145,187070910,1999,1795798
9146,187070910,2009,3111835
9147,187070908,2019,1245067
9148,187070908,1999,607195
9149,187070908,2009,5491611
9150,1870710,2019,30422979
9151,1870710,1999,21913219
9152,1870710,2009,21372696
9153,187071001,2019,7696412
9154,187071001,1999,3928528
9155,187071001,2009,3347026
9156,187071002,2019,22726567
9157,187071002,1999,17984691
9158,187071002,2009,18025670
9159,1870711,2019,28861319
9160,1870711,1999,23071834
9161,1870711,2009,19406732
9162,187071102,2019,6383303
9163,187071102,1999,4117384
9164,187071102,2009,3865562
9165,187071103,2019,3387106
9166,187071103,1999,3111869
9167,187071103,2009,2463404
9168,187071104,2019,12121647
9169,187071104,1999,9685918
9170,187071104,2009,8050318
9171,187071106,2019,6969263
9172,187071106,1999,6156662
9173,187071106,2009,5027448
9174,1870712,2019,20107855
9175,1870712,1999,9379962
9176,1870712,2009,15713664
9177,187071202,2019,10982024
9178,187071202,1999,2702422
9179,187071202,2009,2868420
9180,187071201,2019,9125832
9181,187071201,1999,6677540
9182,187071201,2009,12845244
9183,1870713,2019,18169520
9184,1870713,1999,18369134
9185,1870713,2009,17306996
9186,187071303,2019,1434547
9187,187071303,1999,1554794
9188,187071303,2009,1046071
9189,187071301,2019,12660608
9190,187071301,1999,11372473
9191,187071301,2009,11598021
9192,187071302,2019,4074365
9193,187071302,1999,5441866
9194,187071302,2009,4662904
9195,1870714,2019,15195419
9196,1870714,1999,6872440
9197,1870714,2009,7483722
9198,187071401,2019,5832785
9199,187071401,1999,858826
9200,187071401,2009,687648
9201,187071402,2019,6596802
9202,187071402,1999,3839580
9203,187071402,2009,5489415
9204,187071406,2019,2329465
9205,187071406,1999,1315784
9206,187071406,2009,688329
9207,187071404,2019,436367
9208,187071404,1999,858248
9209,187071404,2009,618329
9210,15,2019,373196278
9211,15,1999,171501619
9212,15,2009,121618364
9213,150,2019,373196278
9214,150,1999,171501619
9215,150,2009,121618364
9216,1500801,2019,46565719
9217,1500801,1999,15709175
9218,1500801,2009,6820899
9219,150080106,2019,2302844
9220,150080106,1999,1740284
9221,150080106,2009,1109387
9222,150080104,2019,914687
9223,150080104,1999,816458
9224,150080104,2009,581564
9225,150080102,2019,3024551
9226,150080102,1999,1653285
9227,150080102,2009,1389211
9228,150080103,2019,40323637
9229,150080103,1999,11499148
9230,150080103,2009,3740737
9231,1500802,2019,11125888
9232,1500802,1999,4193529
9233,1500802,2009,4142998
9234,150080202,2019,1778166
9235,150080202,1999,446389
9236,150080202,2009,346514
9237,150080203,2019,3384703
9238,150080203,1999,1191286
9239,150080203,2009,1157962
9240,150080206,2019,2995294
9241,150080206,1999,1367396
9242,150080206,2009,1721427
9243,150080205,2019,2967725
9244,150080205,1999,1188458
9245,150080205,2009,917096
9246,1500803,2019,26581350
9247,1500803,1999,5465832
9248,1500803,2009,5939068
9249,150080301,2019,2273778
9250,150080301,1999,1550546
9251,150080301,2009,823697
9252,150080302,2019,583215
9253,150080302,1999,1006487
9254,150080302,2009,459387
9255,150080303,2019,19351930
9256,150080303,1999,1192460
9257,150080303,2009,2447267
9258,150080304,2019,4372428
9259,150080304,1999,1716340
9260,150080304,2009,2208717
9261,1500804,2019,9736678
9262,1500804,1999,7117201
9263,1500804,2009,5118507
9264,150080404,2019,2674533
9265,150080404,1999,1126537
9266,150080404,2009,1012229
9267,150080401,2019,1179373
9268,150080401,1999,913609
9269,150080401,2009,732257
9270,150080402,2019,3519655
9271,150080402,1999,3410419
9272,150080402,2009,1955192
9273,150080403,2019,2363117
9274,150080403,1999,1666636
9275,150080403,2009,1418829
9276,1500805,2019,39360955
9277,1500805,1999,26430747
9278,1500805,2009,16107727
9279,150080506,2019,2957601
9280,150080506,1999,1096217
9281,150080506,2009,924849
9282,150080503,2019,2715760
9283,150080503,1999,2232558
9284,150080503,2009,1782495
9285,150080507,2019,24373306
9286,150080507,1999,10597016
9287,150080507,2009,8383500
9288,150080508,2019,9314289
9289,150080508,1999,12504956
9290,150080508,2009,5016883
9291,1500806,2019,7640882
9292,1500806,1999,3593792
9293,1500806,2009,3960701
9294,150080602,2019,27806
9295,150080602,1999,282006
9296,150080602,2009,117753
9297,150080604,2019,722875
9298,150080604,1999,599194
9299,150080604,2009,400621
9300,150080607,2019,881784
9301,150080607,1999,877371
9302,150080607,2009,1171507
9303,150080608,2019,6008417
9304,150080608,1999,1835220
9305,150080608,2009,2270820
9306,1500807,2019,17943903
9307,1500807,1999,5195975
9308,1500807,2009,2759635
9309,150080703,2019,476707
9310,150080703,1999,724648
9311,150080703,2009,694308
9312,150080704,2019,9322099
9313,150080704,1999,1422128
9314,150080704,2009,669575
9315,150080707,2019,7257806
9316,150080707,1999,1721956
9317,150080707,2009,1052101
9318,150080708,2019,887290
9319,150080708,1999,1327243
9320,150080708,2009,343651
9321,1500808,2019,32250892
9322,1500808,1999,17916495
9323,1500808,2009,13281109
9324,150080801,2019,5720246
9325,150080801,1999,2753540
9326,150080801,2009,2307984
9327,150080802,2019,5362758
9328,150080802,1999,3055367
9329,150080802,2009,2389934
9330,150080803,2019,1359190
9331,150080803,1999,1105395
9332,150080803,2009,566008
9333,150080804,2019,3848283
9334,150080804,1999,2195232
9335,150080804,2009,1719670
9336,150080808,2019,1521078
9337,150080808,1999,1199489
9338,150080808,2009,511097
9339,150080809,2019,3440791
9340,150080809,1999,2197115
9341,150080809,2009,1832361
9342,150080805,2019,1871560
9343,150080805,1999,1077942
9344,150080805,2009,458283
9345,150080807,2019,2993332
9346,150080807,1999,1904970
9347,150080807,2009,1586992
9348,150080812,2019,6133654
9349,150080812,1999,2427446
9350,150080812,2009,1908781
9351,1500809,2019,11232501
9352,1500809,1999,9954758
9353,1500809,2009,5356174
9354,150080901,2019,1742867
9355,150080901,1999,1649243
9356,150080901,2009,1604179
9357,150080902,2019,4428014
9358,150080902,1999,4890570
9359,150080902,2009,2397916
9360,150080903,2019,5061620
9361,150080903,1999,3414945
9362,150080903,2009,1354079
9363,1500810,2019,28214573
9364,1500810,1999,14395111
9365,1500810,2009,8873780
9366,150081003,2019,187265
9367,150081003,2009,43840
9368,150081004,2019,3277614
9369,150081004,1999,5621368
9370,150081004,2009,2424735
9371,150081005,2019,3823902
9372,150081005,1999,1826931
9373,150081005,2009,924723
9374,150081006,2019,20925791
9375,150081006,1999,6946811
9376,150081006,2009,5480482
9377,1500811,2019,11048480
9378,1500811,1999,5368987
9379,1500811,2009,4408619
9380,150081101,2019,1238254
9381,150081101,1999,1366592
9382,150081101,2009,565066
9383,150081102,2019,5479762
9384,150081102,1999,2784485
9385,150081102,2009,2633476
9386,150081103,2019,4330465
9387,150081103,1999,1217911
9388,150081103,2009,1210077
9389,1500812,2019,3410753
9390,1500812,1999,1748931
9391,1500812,2009,1339339
9392,150081201,2019,3410753
9393,150081201,1999,1748931
9394,150081201,2009,1339339
9395,1500813,2019,69072763
9396,1500813,1999,33301808
9397,1500813,2009,26321230
9398,150081303,2019,374378
9399,150081303,1999,137709
9400,150081303,2009,59012
9401,150081305,2019,23635658
9402,150081305,1999,9453628
9403,150081305,2009,7802248
9404,150081306,2019,2298879
9405,150081306,1999,2623137
9406,150081306,2009,1784949
9407,150081307,2019,24172274
9408,150081307,1999,12733481
9409,150081307,2009,9816905
9410,150081309,2019,7052404
9411,150081309,1999,3630158
9412,150081309,2009,3132539
9413,150081310,2019,11539169
9414,150081310,1999,4723695
9415,150081310,2009,3725577
9416,1500814,2019,47491446
9417,1500814,1999,16625171
9418,1500814,2009,14213070
9419,150081401,2019,2969214
9420,150081401,1999,1403441
9421,150081401,2009,1175620
9422,150081404,2019,3886466
9423,150081404,1999,1603112
9424,150081404,2009,1633241
9425,150081408,2019,613292
9426,150081408,1999,318930
9427,150081408,2009,287601
