primary_key,codes,Livestock,year,No_und
21688,11A010913,Poultry,2019,174
21689,11A010913,Rabbits,1989,57
21690,11A010913,Rabbits,1999,30
21691,11A010913,Rabbits,2009,10
21692,11A010913,Rabbits,2019,
21693,11A010913,Inhabited hives and traditional cork hives,1989,4
21694,11A010913,Inhabited hives and traditional cork hives,1999,
21695,11A010913,Inhabited hives and traditional cork hives,2009,
21696,11A010913,Inhabited hives and traditional cork hives,2019,
21697,11A010914,Cattle,1989,176
21698,11A010914,Cattle,1999,96
21699,11A010914,Cattle,2009,23
21700,11A010914,Cattle,2019,5
21701,11A010914,Pigs,1989,58
21702,11A010914,Pigs,1999,17
21703,11A010914,Pigs,2009,6
21704,11A010914,Pigs,2019,4
21705,11A010914,Sheep,1989,38
21706,11A010914,Sheep,1999,103
21707,11A010914,Sheep,2009,118
21708,11A010914,Sheep,2019,38
21709,11A010914,Goats,1989,4
21710,11A010914,Goats,1999,
21711,11A010914,Goats,2009,3
21712,11A010914,Goats,2019,33
21713,11A010914,Equidae,1989,2
21714,11A010914,Equidae,1999,
21715,11A010914,Equidae,2009,8
21716,11A010914,Equidae,2019,3
21717,11A010914,Poultry,1989,901
21718,11A010914,Poultry,1999,648
21719,11A010914,Poultry,2009,265
21720,11A010914,Poultry,2019,197
21721,11A010914,Rabbits,1989,61
21722,11A010914,Rabbits,1999,137
21723,11A010914,Rabbits,2009,102
21724,11A010914,Rabbits,2019,32
21725,11A010914,Inhabited hives and traditional cork hives,1989,4
21726,11A010914,Inhabited hives and traditional cork hives,1999,2
21727,11A010914,Inhabited hives and traditional cork hives,2009,
21728,11A010914,Inhabited hives and traditional cork hives,2019,115
21729,11A010916,Cattle,1989,145
21730,11A010916,Cattle,1999,75
21731,11A010916,Cattle,2009,19
21732,11A010916,Cattle,2019,
21733,11A010916,Pigs,1989,2281
21734,11A010916,Pigs,1999,2122
21735,11A010916,Pigs,2009,2241
21736,11A010916,Pigs,2019,
21737,11A010916,Sheep,1989,2
21738,11A010916,Sheep,1999,
21739,11A010916,Sheep,2009,
21740,11A010916,Sheep,2019,13
21741,11A010916,Goats,1989,2
21742,11A010916,Goats,1999,
21743,11A010916,Goats,2009,
21744,11A010916,Goats,2019,
21745,11A010916,Equidae,1989,
21746,11A010916,Equidae,1999,
21747,11A010916,Equidae,2009,1
21748,11A010916,Equidae,2019,2
21749,11A010916,Poultry,1989,589
21750,11A010916,Poultry,1999,296
21751,11A010916,Poultry,2009,33
21752,11A010916,Poultry,2019,15
21753,11A010916,Rabbits,1989,38
21754,11A010916,Rabbits,1999,220
21755,11A010916,Rabbits,2009,16
21756,11A010916,Rabbits,2019,
21757,11A010916,Inhabited hives and traditional cork hives,1989,9
21758,11A010916,Inhabited hives and traditional cork hives,1999,4
21759,11A010916,Inhabited hives and traditional cork hives,2009,
21760,11A010916,Inhabited hives and traditional cork hives,2019,50
21761,11A010917,Cattle,1989,38
21762,11A010917,Cattle,1999,15
21763,11A010917,Cattle,2009,4
21764,11A010917,Cattle,2019,13
21765,11A010917,Pigs,1989,6
21766,11A010917,Pigs,1999,5
21767,11A010917,Pigs,2009,2
21768,11A010917,Pigs,2019,1
21769,11A010917,Sheep,1989,2
21770,11A010917,Sheep,1999,22
21771,11A010917,Sheep,2009,8
21772,11A010917,Sheep,2019,23
21773,11A010917,Goats,1989,1
21774,11A010917,Goats,1999,6
21775,11A010917,Goats,2009,
21776,11A010917,Goats,2019,
21777,11A010917,Equidae,1989,
21778,11A010917,Equidae,1999,
21779,11A010917,Equidae,2009,
21780,11A010917,Equidae,2019,3
21781,11A010917,Poultry,1989,81
21782,11A010917,Poultry,1999,20
21783,11A010917,Poultry,2009,20
21784,11A010917,Poultry,2019,81
21785,11A010917,Rabbits,1989,11
21786,11A010917,Rabbits,1999,
21787,11A010917,Rabbits,2009,14
21788,11A010917,Rabbits,2019,23
21789,11A010917,Inhabited hives and traditional cork hives,1989,
21790,11A010917,Inhabited hives and traditional cork hives,1999,
21791,11A010917,Inhabited hives and traditional cork hives,2009,
21792,11A010917,Inhabited hives and traditional cork hives,2019,16
21793,11A010919,Cattle,1989,104
21794,11A010919,Cattle,1999,18
21795,11A010919,Cattle,2009,6
21796,11A010919,Cattle,2019,
21797,11A010919,Pigs,1989,18
21798,11A010919,Pigs,1999,23
21799,11A010919,Pigs,2009,
21800,11A010919,Pigs,2019,2
21801,11A010919,Sheep,1989,5
21802,11A010919,Sheep,1999,14
21803,11A010919,Sheep,2009,
21804,11A010919,Sheep,2019,7
21805,11A010919,Goats,1989,
21806,11A010919,Goats,1999,5
21807,11A010919,Goats,2009,
21808,11A010919,Goats,2019,2
21809,11A010919,Equidae,1989,4
21810,11A010919,Equidae,1999,4
21811,11A010919,Equidae,2009,
21812,11A010919,Equidae,2019,
21813,11A010919,Poultry,1989,208
21814,11A010919,Poultry,1999,274
21815,11A010919,Poultry,2009,33
21816,11A010919,Poultry,2019,53
21817,11A010919,Rabbits,1989,4
21818,11A010919,Rabbits,1999,82
21819,11A010919,Rabbits,2009,10
21820,11A010919,Rabbits,2019,2
21821,11A010919,Inhabited hives and traditional cork hives,1989,5
21822,11A010919,Inhabited hives and traditional cork hives,1999,
21823,11A010919,Inhabited hives and traditional cork hives,2009,
21824,11A010919,Inhabited hives and traditional cork hives,2019,2
21825,11A010921,Cattle,1989,57
21826,11A010921,Cattle,1999,28
21827,11A010921,Cattle,2009,10
21828,11A010921,Cattle,2019,9
21829,11A010921,Pigs,1989,26
21830,11A010921,Pigs,1999,8
21831,11A010921,Pigs,2009,7
21832,11A010921,Pigs,2019,11
21833,11A010921,Sheep,1989,2
21834,11A010921,Sheep,1999,
21835,11A010921,Sheep,2009,
21836,11A010921,Sheep,2019,
21837,11A010921,Goats,1989,4
21838,11A010921,Goats,1999,
21839,11A010921,Goats,2009,6
21840,11A010921,Goats,2019,4
21841,11A010921,Equidae,1989,
21842,11A010921,Equidae,1999,
21843,11A010921,Equidae,2009,
21844,11A010921,Equidae,2019,1
21845,11A010921,Poultry,1989,317
21846,11A010921,Poultry,1999,243
21847,11A010921,Poultry,2009,166
21848,11A010921,Poultry,2019,193
21849,11A010921,Rabbits,1989,16
21850,11A010921,Rabbits,1999,69
21851,11A010921,Rabbits,2009,28
21852,11A010921,Rabbits,2019,106
21853,11A010921,Inhabited hives and traditional cork hives,1989,
21854,11A010921,Inhabited hives and traditional cork hives,1999,6
21855,11A010921,Inhabited hives and traditional cork hives,2009,
21856,11A010921,Inhabited hives and traditional cork hives,2019,
21857,11A010922,Cattle,1989,597
21858,11A010922,Cattle,1999,373
21859,11A010922,Cattle,2009,288
21860,11A010922,Cattle,2019,172
21861,11A010922,Pigs,1989,233
21862,11A010922,Pigs,1999,108
21863,11A010922,Pigs,2009,56
21864,11A010922,Pigs,2019,24
21865,11A010922,Sheep,1989,148
21866,11A010922,Sheep,1999,66
21867,11A010922,Sheep,2009,49
21868,11A010922,Sheep,2019,35
21869,11A010922,Goats,1989,25
21870,11A010922,Goats,1999,10
21871,11A010922,Goats,2009,30
21872,11A010922,Goats,2019,51
21873,11A010922,Equidae,1989,3
21874,11A010922,Equidae,1999,4
21875,11A010922,Equidae,2009,5
21876,11A010922,Equidae,2019,2
21877,11A010922,Poultry,1989,3232
21878,11A010922,Poultry,1999,1888
21879,11A010922,Poultry,2009,1125
21880,11A010922,Poultry,2019,778
21881,11A010922,Rabbits,1989,349
21882,11A010922,Rabbits,1999,590
21883,11A010922,Rabbits,2009,249
21884,11A010922,Rabbits,2019,174
21885,11A010922,Inhabited hives and traditional cork hives,1989,54
21886,11A010922,Inhabited hives and traditional cork hives,1999,7
21887,11A010922,Inhabited hives and traditional cork hives,2009,1
21888,11A010922,Inhabited hives and traditional cork hives,2019,206
21889,11A010924,Cattle,1989,69
21890,11A010924,Cattle,1999,43
21891,11A010924,Cattle,2009,14
21892,11A010924,Cattle,2019,14
21893,11A010924,Pigs,1989,13
21894,11A010924,Pigs,1999,4
21895,11A010924,Pigs,2009,2
21896,11A010924,Pigs,2019,2
21897,11A010924,Sheep,1989,1
21898,11A010924,Sheep,1999,
21899,11A010924,Sheep,2009,
21900,11A010924,Sheep,2019,10
21901,11A010924,Goats,1989,4
21902,11A010924,Goats,1999,
21903,11A010924,Goats,2009,
21904,11A010924,Goats,2019,3
21905,11A010924,Equidae,1989,1
21906,11A010924,Equidae,1999,
21907,11A010924,Equidae,2009,
21908,11A010924,Equidae,2019,4
21909,11A010924,Poultry,1989,376
21910,11A010924,Poultry,1999,186
21911,11A010924,Poultry,2009,154
21912,11A010924,Poultry,2019,210
21913,11A010924,Rabbits,1989,40
21914,11A010924,Rabbits,1999,68
21915,11A010924,Rabbits,2009,146
21916,11A010924,Rabbits,2019,102
21917,11A010924,Inhabited hives and traditional cork hives,1989,5
21918,11A010924,Inhabited hives and traditional cork hives,1999,
21919,11A010924,Inhabited hives and traditional cork hives,2009,
21920,11A010924,Inhabited hives and traditional cork hives,2019,95
21921,11A010925,Cattle,1989,22
21922,11A010925,Cattle,1999,12
21923,11A010925,Cattle,2009,12
21924,11A010925,Cattle,2019,
21925,11A010925,Pigs,1989,2
21926,11A010925,Pigs,1999,8
21927,11A010925,Pigs,2009,2
21928,11A010925,Pigs,2019,5
21929,11A010925,Sheep,1989,
21930,11A010925,Sheep,1999,
21931,11A010925,Sheep,2009,
21932,11A010925,Sheep,2019,2
21933,11A010925,Goats,1989,
21934,11A010925,Goats,1999,
21935,11A010925,Goats,2009,
21936,11A010925,Goats,2019,4
21937,11A010925,Equidae,1989,
21938,11A010925,Equidae,1999,
21939,11A010925,Equidae,2009,
21940,11A010925,Equidae,2019,
21941,11A010925,Poultry,1989,111
21942,11A010925,Poultry,1999,62
21943,11A010925,Poultry,2009,6
21944,11A010925,Poultry,2019,59
21945,11A010925,Rabbits,1989,21
21946,11A010925,Rabbits,1999,19
21947,11A010925,Rabbits,2009,
21948,11A010925,Rabbits,2019,15
21949,11A010925,Inhabited hives and traditional cork hives,1989,
21950,11A010925,Inhabited hives and traditional cork hives,1999,
21951,11A010925,Inhabited hives and traditional cork hives,2009,
21952,11A010925,Inhabited hives and traditional cork hives,2019,42
21953,11A010926,Cattle,1989,105
21954,11A010926,Cattle,1999,69
21955,11A010926,Cattle,2009,17
21956,11A010926,Cattle,2019,45
21957,11A010926,Pigs,1989,307
21958,11A010926,Pigs,1999,108
21959,11A010926,Pigs,2009,6
21960,11A010926,Pigs,2019,17
21961,11A010926,Sheep,1989,56
21962,11A010926,Sheep,1999,34
21963,11A010926,Sheep,2009,77
21964,11A010926,Sheep,2019,38
21965,11A010926,Goats,1989,14
21966,11A010926,Goats,1999,12
21967,11A010926,Goats,2009,4
21968,11A010926,Goats,2019,26
21969,11A010926,Equidae,1989,2
21970,11A010926,Equidae,1999,3
21971,11A010926,Equidae,2009,8
21972,11A010926,Equidae,2019,11
21973,11A010926,Poultry,1989,473
21974,11A010926,Poultry,1999,557
21975,11A010926,Poultry,2009,171
21976,11A010926,Poultry,2019,413
21977,11A010926,Rabbits,1989,20
21978,11A010926,Rabbits,1999,114
21979,11A010926,Rabbits,2009,37
21980,11A010926,Rabbits,2019,51
21981,11A010926,Inhabited hives and traditional cork hives,1989,
21982,11A010926,Inhabited hives and traditional cork hives,1999,16
21983,11A010926,Inhabited hives and traditional cork hives,2009,
21984,11A010926,Inhabited hives and traditional cork hives,2019,476
21985,11A010918,Cattle,1989,9
21986,11A010918,Cattle,1999,2
21987,11A010918,Cattle,2009,
21988,11A010918,Cattle,2019,
21989,11A010918,Pigs,1989,9
21990,11A010918,Pigs,1999,2
21991,11A010918,Pigs,2009,
21992,11A010918,Pigs,2019,
21993,11A010918,Sheep,1989,
21994,11A010918,Sheep,1999,9
21995,11A010918,Sheep,2009,8
21996,11A010918,Sheep,2019,
21997,11A010918,Goats,1989,
21998,11A010918,Goats,1999,
21999,11A010918,Goats,2009,
22000,11A010918,Goats,2019,
22001,11A010918,Equidae,1989,1
22002,11A010918,Equidae,1999,2
22003,11A010918,Equidae,2009,1
22004,11A010918,Equidae,2019,7
22005,11A010918,Poultry,1989,194
22006,11A010918,Poultry,1999,62
22007,11A010918,Poultry,2009,75
22008,11A010918,Poultry,2019,
22009,11A010918,Rabbits,1989,2
22010,11A010918,Rabbits,1999,48
22011,11A010918,Rabbits,2009,
22012,11A010918,Rabbits,2019,
22013,11A010918,Inhabited hives and traditional cork hives,1989,1
22014,11A010918,Inhabited hives and traditional cork hives,1999,
22015,11A010918,Inhabited hives and traditional cork hives,2009,
22016,11A010918,Inhabited hives and traditional cork hives,2019,
22017,11A010932,Cattle,1989,220
22018,11A010932,Cattle,1999,117
22019,11A010932,Cattle,2009,93
22020,11A010932,Cattle,2019,46
22021,11A010932,Pigs,1989,59
22022,11A010932,Pigs,1999,59
22023,11A010932,Pigs,2009,14
22024,11A010932,Pigs,2019,10
22025,11A010932,Sheep,1989,54
22026,11A010932,Sheep,1999,58
22027,11A010932,Sheep,2009,90
22028,11A010932,Sheep,2019,80
22029,11A010932,Goats,1989,3
22030,11A010932,Goats,1999,
22031,11A010932,Goats,2009,20
22032,11A010932,Goats,2019,18
22033,11A010932,Equidae,1989,
22034,11A010932,Equidae,1999,
22035,11A010932,Equidae,2009,1
22036,11A010932,Equidae,2019,12
22037,11A010932,Poultry,1989,1334
22038,11A010932,Poultry,1999,1202
22039,11A010932,Poultry,2009,551
22040,11A010932,Poultry,2019,490
22041,11A010932,Rabbits,1989,108
22042,11A010932,Rabbits,1999,228
22043,11A010932,Rabbits,2009,116
22044,11A010932,Rabbits,2019,70
22045,11A010932,Inhabited hives and traditional cork hives,1989,2
22046,11A010932,Inhabited hives and traditional cork hives,1999,
22047,11A010932,Inhabited hives and traditional cork hives,2009,9
22048,11A010932,Inhabited hives and traditional cork hives,2019,62
22049,11A010933,Cattle,1989,1242
22050,11A010933,Cattle,1999,889
22051,11A010933,Cattle,2009,725
22052,11A010933,Cattle,2019,795
22053,11A010933,Pigs,1989,345
22054,11A010933,Pigs,1999,275
22055,11A010933,Pigs,2009,78
22056,11A010933,Pigs,2019,116
22057,11A010933,Sheep,1989,1056
22058,11A010933,Sheep,1999,699
22059,11A010933,Sheep,2009,462
22060,11A010933,Sheep,2019,319
22061,11A010933,Goats,1989,40
22062,11A010933,Goats,1999,35
22063,11A010933,Goats,2009,16
22064,11A010933,Goats,2019,159
22065,11A010933,Equidae,1989,11
22066,11A010933,Equidae,1999,24
22067,11A010933,Equidae,2009,4
22068,11A010933,Equidae,2019,2
22069,11A010933,Poultry,1989,6272
22070,11A010933,Poultry,1999,5014
22071,11A010933,Poultry,2009,2002
22072,11A010933,Poultry,2019,3676
22073,11A010933,Rabbits,1989,408
22074,11A010933,Rabbits,1999,1138
22075,11A010933,Rabbits,2009,711
22076,11A010933,Rabbits,2019,434
22077,11A010933,Inhabited hives and traditional cork hives,1989,180
22078,11A010933,Inhabited hives and traditional cork hives,1999,89
22079,11A010933,Inhabited hives and traditional cork hives,2009,35
22080,11A010933,Inhabited hives and traditional cork hives,2019,924
22081,11A010934,Cattle,1989,750
22082,11A010934,Cattle,1999,555
22083,11A010934,Cattle,2009,460
22084,11A010934,Cattle,2019,444
22085,11A010934,Pigs,1989,184
22086,11A010934,Pigs,1999,172
22087,11A010934,Pigs,2009,40
22088,11A010934,Pigs,2019,68
22089,11A010934,Sheep,1989,299
22090,11A010934,Sheep,1999,296
22091,11A010934,Sheep,2009,146
22092,11A010934,Sheep,2019,256
22093,11A010934,Goats,1989,23
22094,11A010934,Goats,1999,19
22095,11A010934,Goats,2009,21
22096,11A010934,Goats,2019,41
22097,11A010934,Equidae,1989,2
22098,11A010934,Equidae,1999,5
22099,11A010934,Equidae,2009,3
22100,11A010934,Equidae,2019,3
22101,11A010934,Poultry,1989,3382
22102,11A010934,Poultry,1999,3430
22103,11A010934,Poultry,2009,1406
22104,11A010934,Poultry,2019,2669
22105,11A010934,Rabbits,1989,234
22106,11A010934,Rabbits,1999,907
22107,11A010934,Rabbits,2009,397
22108,11A010934,Rabbits,2019,571
22109,11A010934,Inhabited hives and traditional cork hives,1989,112
22110,11A010934,Inhabited hives and traditional cork hives,1999,71
22111,11A010934,Inhabited hives and traditional cork hives,2009,31
22112,11A010934,Inhabited hives and traditional cork hives,2019,291
22113,11A010935,Cattle,1989,538
22114,11A010935,Cattle,1999,602
22115,11A010935,Cattle,2009,268
22116,11A010935,Cattle,2019,81
22117,11A010935,Pigs,1989,191
22118,11A010935,Pigs,1999,5020
22119,11A010935,Pigs,2009,32
22120,11A010935,Pigs,2019,2749
22121,11A010935,Sheep,1989,96
22122,11A010935,Sheep,1999,116
22123,11A010935,Sheep,2009,33
22124,11A010935,Sheep,2019,45
22125,11A010935,Goats,1989,53
22126,11A010935,Goats,1999,8
22127,11A010935,Goats,2009,17
22128,11A010935,Goats,2019,60
22129,11A010935,Equidae,1989,4
22130,11A010935,Equidae,1999,8
22131,11A010935,Equidae,2009,5
22132,11A010935,Equidae,2019,3
22133,11A010935,Poultry,1989,3423
22134,11A010935,Poultry,1999,1805
22135,11A010935,Poultry,2009,1098
22136,11A010935,Poultry,2019,1381
22137,11A010935,Rabbits,1989,290
22138,11A010935,Rabbits,1999,609
22139,11A010935,Rabbits,2009,432
22140,11A010935,Rabbits,2019,392
22141,11A010935,Inhabited hives and traditional cork hives,1989,77
22142,11A010935,Inhabited hives and traditional cork hives,1999,22
22143,11A010935,Inhabited hives and traditional cork hives,2009,24
22144,11A010935,Inhabited hives and traditional cork hives,2019,85
22145,11A010936,Cattle,1989,561
22146,11A010936,Cattle,1999,854
22147,11A010936,Cattle,2009,278
22148,11A010936,Cattle,2019,62
22149,11A010936,Pigs,1989,183
22150,11A010936,Pigs,1999,192
22151,11A010936,Pigs,2009,13
22152,11A010936,Pigs,2019,27
22153,11A010936,Sheep,1989,14
22154,11A010936,Sheep,1999,80
22155,11A010936,Sheep,2009,56
22156,11A010936,Sheep,2019,64
22157,11A010936,Goats,1989,67
22158,11A010936,Goats,1999,46
22159,11A010936,Goats,2009,28
22160,11A010936,Goats,2019,19
22161,11A010936,Equidae,1989,2
22162,11A010936,Equidae,1999,10
22163,11A010936,Equidae,2009,16
22164,11A010936,Equidae,2019,6
22165,11A010936,Poultry,1989,1897
22166,11A010936,Poultry,1999,2042
22167,11A010936,Poultry,2009,641
22168,11A010936,Poultry,2019,740
22169,11A010936,Rabbits,1989,64
22170,11A010936,Rabbits,1999,449
22171,11A010936,Rabbits,2009,385
22172,11A010936,Rabbits,2019,230
22173,11A010936,Inhabited hives and traditional cork hives,1989,29
22174,11A010936,Inhabited hives and traditional cork hives,1999,57
22175,11A010936,Inhabited hives and traditional cork hives,2009,1
22176,11A010936,Inhabited hives and traditional cork hives,2019,80
22177,11A1314,Cattle,1989,5895
22178,11A1314,Cattle,1999,4810
22179,11A1314,Cattle,2009,3565
22180,11A1314,Cattle,2019,3459
22181,11A1314,Pigs,1989,3577
22182,11A1314,Pigs,1999,1431
22183,11A1314,Pigs,2009,1018
22184,11A1314,Pigs,2019,666
22185,11A1314,Sheep,1989,1130
22186,11A1314,Sheep,1999,1352
22187,11A1314,Sheep,2009,1725
22188,11A1314,Sheep,2019,1178
22189,11A1314,Goats,1989,222
22190,11A1314,Goats,1999,190
22191,11A1314,Goats,2009,316
22192,11A1314,Goats,2019,283
22193,11A1314,Equidae,1989,33
22194,11A1314,Equidae,1999,38
22195,11A1314,Equidae,2009,58
22196,11A1314,Equidae,2019,62
22197,11A1314,Poultry,1989,146710
22198,11A1314,Poultry,1999,45657
22199,11A1314,Poultry,2009,20999
22200,11A1314,Poultry,2019,32089
22201,11A1314,Rabbits,1989,1840
22202,11A1314,Rabbits,1999,4301
22203,11A1314,Rabbits,2009,3271
22204,11A1314,Rabbits,2019,39704
22205,11A1314,Inhabited hives and traditional cork hives,1989,742
22206,11A1314,Inhabited hives and traditional cork hives,1999,188
22207,11A1314,Inhabited hives and traditional cork hives,2009,85
22208,11A1314,Inhabited hives and traditional cork hives,2019,2066
22209,11A131401,Cattle,1989,138
22210,11A131401,Cattle,1999,30
22211,11A131401,Cattle,2009,204
22212,11A131401,Cattle,2019,4
22213,11A131401,Pigs,1989,35
22214,11A131401,Pigs,1999,18
22215,11A131401,Pigs,2009,3
22216,11A131401,Pigs,2019,
22217,11A131401,Sheep,1989,130
22218,11A131401,Sheep,1999,86
22219,11A131401,Sheep,2009,116
22220,11A131401,Sheep,2019,27
22221,11A131401,Goats,1989,67
22222,11A131401,Goats,1999,17
22223,11A131401,Goats,2009,14
22224,11A131401,Goats,2019,
22225,11A131401,Equidae,1989,1
22226,11A131401,Equidae,1999,
22227,11A131401,Equidae,2009,2
22228,11A131401,Equidae,2019,
22229,11A131401,Poultry,1989,36893
22230,11A131401,Poultry,1999,15483
22231,11A131401,Poultry,2009,8239
22232,11A131401,Poultry,2019,8057
22233,11A131401,Rabbits,1989,70
22234,11A131401,Rabbits,1999,114
22235,11A131401,Rabbits,2009,102
22236,11A131401,Rabbits,2019,21
22237,11A131401,Inhabited hives and traditional cork hives,1989,34
22238,11A131401,Inhabited hives and traditional cork hives,1999,31
22239,11A131401,Inhabited hives and traditional cork hives,2009,
22240,11A131401,Inhabited hives and traditional cork hives,2019,655
22241,11A131402,Cattle,1989,555
22242,11A131402,Cattle,1999,640
22243,11A131402,Cattle,2009,464
22244,11A131402,Cattle,2019,748
22245,11A131402,Pigs,1989,42
