primary_key,codes,year_,avr_value_per_ha
6440,16G182414,2009,"1774,5"
6441,16G182414,2019,"4066,8"
6442,16G182415,1999,"4365,5"
6443,16G182415,2009,4503
6444,16G182415,2019,"4758,9"
6445,16G182411,1999,"2676,2"
6446,16G182411,2009,"3284,6"
6447,16G182411,2019,"8958,5"
6448,16H,1999,"453,8"
6449,16H,2009,"598,8"
6450,16H,2019,"756,9"
6451,16H0502,1999,"508,3"
6452,16H0502,2009,652
6453,16H0502,2019,"697,8"
6454,16H050201,1999,788
6455,16H050201,2009,794
6456,16H050201,2019,"707,4"
6457,16H050202,1999,"787,9"
6458,16H050202,2009,"1276,3"
6459,16H050202,2019,876
6460,16H050203,1999,"627,9"
6461,16H050203,2009,"702,9"
6462,16H050203,2019,"1487,3"
6463,16H050205,1999,"459,1"
6464,16H050205,2009,"631,8"
6465,16H050205,2019,"611,7"
6466,16H050211,1999,"434,7"
6467,16H050211,2009,"843,9"
6468,16H050211,2019,"1376,4"
6469,16H050212,1999,"669,3"
6470,16H050212,2009,"1349,8"
6471,16H050212,2019,"1689,3"
6472,16H050214,1999,"264,9"
6473,16H050214,2009,"292,5"
6474,16H050214,2019,"381,3"
6475,16H050216,1999,537
6476,16H050216,2009,"436,1"
6477,16H050216,2019,"460,7"
6478,16H050220,1999,"627,9"
6479,16H050220,2009,"661,5"
6480,16H050220,2019,634
6481,16H050221,1999,"611,6"
6482,16H050221,2009,"601,9"
6483,16H050221,2019,"1379,9"
6484,16H050222,1999,"909,6"
6485,16H050222,2009,"712,5"
6486,16H050222,2019,"1573,7"
6487,16H050223,1999,"932,1"
6488,16H050223,2009,788
6489,16H050223,2019,"1083,7"
6490,16H050225,1999,"539,2"
6491,16H050225,2009,"903,1"
6492,16H050225,2019,"584,3"
6493,16H050226,1999,679
6494,16H050226,2009,"949,8"
6495,16H050226,2019,"1220,8"
6496,16H050227,1999,"432,1"
6497,16H050227,2009,"720,6"
6498,16H050227,2019,"569,9"
6499,16H050228,1999,417
6500,16H050228,2009,"862,6"
6501,16H050228,2019,"548,2"
6502,16H050229,1999,"804,3"
6503,16H050229,2009,"830,8"
6504,16H050229,2019,"691,5"
6505,16H050230,1999,"769,9"
6506,16H050230,2009,"1070,3"
6507,16H050230,2019,"970,9"
6508,16H050231,1999,"619,3"
6509,16H050231,2009,"668,4"
6510,16H050231,2019,"822,7"
6511,16H0505,1999,"342,4"
6512,16H0505,2009,"506,1"
6513,16H0505,2019,"596,2"
6514,16H050502,1999,"403,3"
6515,16H050502,2009,739
6516,16H050502,2019,"734,3"
6517,16H050505,1999,"487,7"
6518,16H050505,2009,805
6519,16H050505,2019,"857,2"
6520,16H050506,1999,"265,2"
6521,16H050506,2009,"412,5"
6522,16H050506,2019,"586,3"
6523,16H050509,1999,"319,5"
6524,16H050509,2009,"378,2"
6525,16H050509,2019,"366,2"
6526,16H050510,1999,"284,5"
6527,16H050510,2009,"327,7"
6528,16H050510,2019,"431,1"
6529,16H050511,1999,"387,9"
6530,16H050511,2009,"543,6"
6531,16H050511,2019,"395,6"
6532,16H050512,1999,"223,5"
6533,16H050512,2009,"319,8"
6534,16H050512,2019,"380,6"
6535,16H050514,1999,"361,5"
6536,16H050514,2009,"466,9"
6537,16H050514,2019,"327,6"
6538,16H050516,1999,457
6539,16H050516,2009,"451,2"
6540,16H050516,2019,"990,7"
6541,16H050518,1999,"425,5"
6542,16H050518,2009,"623,8"
6543,16H050518,2019,"806,5"
6544,16H050519,1999,"302,6"
6545,16H050519,2009,"452,9"
6546,16H050519,2019,"387,6"
6547,16H050520,1999,"370,7"
6548,16H050520,2009,"503,1"
6549,16H050520,2019,"629,6"
6550,16H050521,1999,"329,4"
6551,16H050521,2009,"581,9"
6552,16H050521,2019,"633,4"
6553,16H0506,1999,"953,5"
6554,16H0506,2009,"1736,4"
6555,16H0506,2019,"2967,8"
6556,16H050601,1999,"698,7"
6557,16H050601,2009,"987,2"
6558,16H050601,2019,"970,7"
6559,16H050603,1999,"1171,4"
6560,16H050603,2009,"1244,4"
6561,16H050603,2019,"1612,2"
6562,16H050613,1999,"767,8"
6563,16H050613,2009,"2175,1"
6564,16H050613,2019,"6590,2"
6565,16H050605,1999,"1568,4"
6566,16H050605,2009,"1529,3"
6567,16H050605,2019,"1324,3"
6568,16H050606,1999,"811,6"
6569,16H050606,2009,"1079,8"
6570,16H050606,2019,"3434,2"
6571,16H050607,1999,"1031,8"
6572,16H050607,2009,"1090,1"
6573,16H050607,2019,"1079,9"
6574,16H050614,1999,"1085,2"
6575,16H050614,2009,2335
6576,16H050614,2019,"2181,4"
6577,16H050609,1999,938
6578,16H050609,2009,"1079,5"
6579,16H050609,2019,"5009,7"
6580,16H050610,1999,"669,4"
6581,16H050610,2009,"2751,1"
6582,16H050610,2019,"1968,5"
6583,16H050611,1999,"785,3"
6584,16H050611,2009,"1117,3"
6585,16H050611,2019,"1134,5"
6586,16H0507,1999,"579,1"
6587,16H0507,2009,"699,3"
6588,16H0507,2019,"838,2"
6589,16H050704,1999,"495,5"
6590,16H050704,2009,"492,9"
6591,16H050704,2019,"618,2"
6592,16H050706,1999,"859,8"
6593,16H050706,2009,"1025,5"
6594,16H050706,2019,"1081,9"
6595,16H050707,1999,"737,2"
6596,16H050707,2009,"704,7"
6597,16H050707,2019,1356
6598,16H050708,1999,"815,9"
6599,16H050708,2009,"720,8"
6600,16H050708,2019,"1106,7"
6601,16H050710,1999,"465,1"
6602,16H050710,2009,"712,8"
6603,16H050710,2019,"776,7"
6604,16H050711,1999,"486,9"
6605,16H050711,2009,"787,2"
6606,16H050711,2019,"2225,5"
6607,16H050713,1999,"948,5"
6608,16H050713,2009,"559,4"
6609,16H050713,2019,"650,1"
6610,16H050714,1999,"438,1"
6611,16H050714,2009,"539,7"
6612,16H050714,2019,"563,2"
6613,16H050712,1999,"695,1"
6614,16H050712,2009,"853,7"
6615,16H050712,2019,"830,3"
6616,16H0508,1999,"1041,2"
6617,16H0508,2009,"1054,8"
6618,16H0508,2019,"3769,4"
6619,16H050802,1999,"1109,5"
6620,16H050802,2009,"1325,5"
6621,16H050802,2019,"1664,2"
6622,16H050805,1999,"827,4"
6623,16H050805,2009,690
6624,16H050805,2019,"1008,6"
6625,16H050807,1999,"1002,9"
6626,16H050807,2009,"1088,3"
6627,16H050807,2019,"6295,6"
6628,16H050808,1999,1314
6629,16H050808,2009,"1378,3"
6630,16H050808,2019,1438
6631,16H0511,1999,"647,4"
6632,16H0511,2009,"729,2"
6633,16H0511,2019,"1096,8"
6634,16H051101,1999,558
6635,16H051101,2009,"785,2"
6636,16H051101,2019,"770,4"
6637,16H051102,1999,"578,5"
6638,16H051102,2009,"661,3"
6639,16H051102,2019,"1201,5"
6640,16H051103,1999,690
6641,16H051103,2009,"733,3"
6642,16H051103,2019,"852,5"
6643,16H051104,1999,"748,5"
6644,16H051104,2009,"824,9"
6645,16H051104,2019,"1124,1"
6646,16I,1999,"1859,2"
6647,16I,2009,"2387,9"
6648,16I,2019,"2569,5"
6649,16I1401,1999,"670,9"
6650,16I1401,2009,"762,1"
6651,16I1401,2019,"887,9"
6652,16I140104,1999,"610,2"
6653,16I140104,2009,751
6654,16I140104,2019,"414,9"
6655,16I140119,1999,2054
6656,16I140119,2009,"1031,9"
6657,16I140119,2019,"750,8"
6658,16I140118,1999,"689,1"
6659,16I140118,2009,"1245,2"
6660,16I140118,2019,"1445,9"
6661,16I140105,1999,"971,5"
6662,16I140105,2009,"996,9"
6663,16I140105,2019,"1917,4"
6664,16I140106,1999,"661,3"
6665,16I140106,2009,"935,5"
6666,16I140106,2019,"1233,4"
6667,16I140107,1999,"536,7"
6668,16I140107,2009,"987,6"
6669,16I140107,2019,"1301,6"
6670,16I140108,1999,"1916,8"
6671,16I140108,2009,"1714,8"
6672,16I140108,2019,857
6673,16I140115,1999,"924,7"
6674,16I140115,2009,"735,5"
6675,16I140115,2019,"1822,2"
6676,16I140120,1999,"776,4"
6677,16I140120,2009,"652,3"
6678,16I140120,2019,"1177,2"
6679,16I140121,1999,"904,9"
6680,16I140121,2009,"685,6"
6681,16I140121,2019,1351
6682,16I140122,1999,"492,8"
6683,16I140122,2009,"884,6"
6684,16I140122,2019,"1203,5"
6685,16I140123,1999,"426,5"
6686,16I140123,2009,"424,4"
6687,16I140123,2019,"1129,5"
6688,16I140124,1999,"489,3"
6689,16I140124,2009,"719,3"
6690,16I140124,2019,"1257,3"
6691,16I1402,1999,"1146,6"
6692,16I1402,2009,"1011,4"
6693,16I1402,2019,"925,2"
6694,16I140202,1999,904
6695,16I140202,2009,"821,3"
6696,16I140202,2019,"871,3"
6697,16I140206,1999,"1054,3"
6698,16I140206,2009,"1541,2"
6699,16I140206,2019,406
6700,16I140207,1999,"1325,1"
6701,16I140207,2009,"683,2"
6702,16I140207,2019,"1991,5"
6703,16I140208,1999,"1020,8"
6704,16I140208,2009,"732,9"
6705,16I140208,2019,"1139,4"
6706,16I140209,1999,"1639,8"
6707,16I140209,2009,"1732,6"
6708,16I140209,2019,"1113,1"
6709,16I140211,1999,"988,1"
6710,16I140211,2009,"1271,2"
6711,16I140211,2019,"1075,8"
6712,16I140212,1999,"904,5"
6713,16I140212,2009,"691,5"
6714,16I140212,2019,"767,9"
6715,16I1408,1999,"1468,9"
6716,16I1408,2009,"1114,8"
6717,16I1408,2019,1156
6718,16I140801,1999,"533,5"
6719,16I140801,2009,"3400,8"
6720,16I140801,2019,"2385,2"
6721,16I140802,1999,4520
6722,16I140802,2009,"845,8"
6723,16I140802,2019,"3252,2"
6724,16I140803,1999,"746,7"
6725,16I140803,2009,956
6726,16I140803,2019,"727,8"
6727,16I1410,1999,"1525,6"
6728,16I1410,2009,"3308,5"
6729,16I1410,2019,3142
6730,16I141002,1999,
6731,16I141002,2009,"1925,3"
6732,16I141002,2019,"9690,2"
6733,16I141001,1999,"1525,6"
6734,16I141001,2009,3383
6735,16I141001,2019,"2621,5"
6736,16I1411,1999,"5749,1"
6737,16I1411,2009,"12881,8"
6738,16I1411,2019,"16105,7"
6739,16I141101,1999,"5090,3"
6740,16I141101,2009,"15752,2"
6741,16I141101,2019,"16101,5"
6742,16I141103,1999,1418
6743,16I141103,2009,"2611,8"
6744,16I141103,2019,"3263,3"
6745,16I141104,1999,625
6746,16I141104,2009,620
6747,16I141104,2019,"608,2"
6748,16I141106,1999,"46158,2"
6749,16I141106,2009,"62925,2"
6750,16I141106,2019,"28280,2"
6751,16I141107,1999,"11649,2"
6752,16I141107,2009,"3831,8"
6753,16I141107,2019,"1281,5"
6754,16I141110,1999,"1979,7"
6755,16I141110,2009,"23192,2"
6756,16I141110,2019,"52782,5"
6757,16I141111,1999,"944,9"
6758,16I141111,2009,"1078,2"
6759,16I141111,2019,"8564,9"
6760,16I1413,1999,"1211,4"
6761,16I1413,2009,"1340,4"
6762,16I1413,2019,"1548,3"
6763,16I141302,1999,"1072,4"
6764,16I141302,2009,"2455,6"
6765,16I141302,2019,"1984,1"
6766,16I141303,1999,2098
6767,16I141303,2009,"1972,6"
6768,16I141303,2019,"2268,4"
6769,16I141304,1999,1266
6770,16I141304,2009,"1100,4"
6771,16I141304,2019,837
6772,16I141305,1999,"893,8"
6773,16I141305,2009,"1237,7"
6774,16I141305,2019,"1696,1"
6775,16I141307,1999,"627,3"
6776,16I141307,2009,"847,8"
6777,16I141307,2019,"677,6"
6778,16I141309,1999,"1119,9"
6779,16I141309,2009,"1223,3"
6780,16I141309,2019,"1513,4"
6781,16I1421,1999,"4066,9"
6782,16I1421,2009,"5687,2"
6783,16I1421,2019,"5870,5"
6784,16I142101,1999,"1359,3"
6785,16I142101,2009,"1414,1"
6786,16I142101,2019,"1916,4"
6787,16I142102,1999,"1277,6"
6788,16I142102,2009,"1296,7"
6789,16I142102,2019,"2022,8"
6790,16I142104,1999,1050
6791,16I142104,2009,1131
6792,16I142104,2019,"1627,9"
6793,16I142105,1999,"859,4"
6794,16I142105,2009,"3446,3"
6795,16I142105,2019,1915
6796,16I142106,1999,"974,3"
6797,16I142106,2009,"2132,7"
6798,16I142106,2019,"2094,9"
6799,16I142115,1999,"1423,7"
6800,16I142115,2009,"2491,4"
6801,16I142115,2019,"2093,7"
6802,16I142111,1999,"11046,6"
6803,16I142111,2009,"2842,7"
6804,16I142111,2019,"4177,9"
6805,16I142113,1999,"1461,7"
6806,16I142113,2009,"1288,1"
6807,16I142113,2019,"1367,2"
6808,16I142119,1999,"1772,1"
6809,16I142119,2009,"2697,1"
6810,16I142119,2019,"2640,8"
6811,16I142120,1999,"1917,8"
6812,16I142120,2009,"2660,7"
6813,16I142120,2019,"2130,3"
6814,16I142121,1999,"1840,4"
6815,16I142121,2009,"1416,8"
6816,16I142121,2019,1415
6817,16I142122,1999,"3060,4"
6818,16I142122,2009,"3156,1"
6819,16I142122,2019,"3061,4"
6820,16I142114,1999,"23093,6"
6821,16I142114,2009,114904
6822,16I142114,2019,114358
6823,16I1417,1999,"854,7"
6824,16I1417,2009,"992,6"
6825,16I1417,2019,"1575,6"
6826,16I141701,1999,"936,6"
6827,16I141701,2009,"510,3"
6828,16I141701,2019,"4670,6"
6829,16I141702,1999,"776,3"
6830,16I141702,2009,"587,2"
6831,16I141702,2019,"640,2"
6832,16I141703,1999,"788,2"
6833,16I141703,2009,"1372,2"
6834,16I141703,2019,"1139,5"
6835,16I141704,1999,"979,9"
6836,16I141704,2009,"545,6"
6837,16I141704,2019,"931,7"
6838,16I0509,1999,"1636,5"
6839,16I0509,2009,"1953,8"
6840,16I0509,2019,"2320,5"
6841,16I050901,1999,1018
6842,16I050901,2009,"2129,6"
6843,16I050901,2019,"3164,6"
6844,16I050902,1999,"1004,9"
6845,16I050902,2009,1304
6846,16I050902,2019,"1409,9"
6847,16I050903,1999,"1032,8"
6848,16I050903,2009,"1262,9"
6849,16I050903,2019,1905
6850,16I050911,1999,"819,2"
6851,16I050911,2009,"1071,3"
6852,16I050911,2019,"1652,1"
6853,16I050912,1999,"2851,7"
6854,16I050912,2009,"3903,8"
6855,16I050912,2019,"4061,9"
6856,16I050913,1999,1410
6857,16I050913,2009,"1434,1"
6858,16I050913,2019,"1234,1"
6859,16I050915,1999,"1877,6"
6860,16I050915,2009,"1242,8"
6861,16I050915,2019,"2002,3"
6862,16I050916,1999,"1737,2"
6863,16I050916,2009,"1131,2"
6864,16I050916,2019,1600
6865,16I050917,1999,"1063,2"
6866,16I050917,2009,"1328,1"
6867,16I050917,2019,"2530,6"
6868,16I050914,1999,1179
6869,16I050914,2009,"1615,7"
6870,16I050914,2019,"1546,4"
6871,16I1418,1999,"2153,6"
6872,16I1418,2009,"2767,8"
6873,16I1418,2019,"2792,8"
6874,16I141802,1999,"16820,8"
6875,16I141802,2009,"12265,8"
6876,16I141802,2019,"6693,7"
6877,16I141804,1999,"1844,3"
6878,16I141804,2009,"1922,6"
6879,16I141804,2019,"1473,6"
6880,16I141808,1999,"1664,1"
6881,16I141808,2009,"4740,3"
6882,16I141808,2019,"1668,1"
6883,16I141809,1999,"3043,8"
6884,16I141809,2009,"2662,2"
6885,16I141809,2019,"2039,8"
6886,16I141814,1999,807
6887,16I141814,2009,"1657,4"
6888,16I141814,2019,4068
6889,16I141813,1999,"1037,3"
6890,16I141813,2009,"1781,1"
6891,16I141813,2019,1939
6892,16I141817,1999,"652,2"
6893,16I141817,2009,"683,7"
6894,16I141817,2019,"791,1"
6895,16I141818,1999,"1198,5"
6896,16I141818,2009,"1611,7"
6897,16I141818,2019,1435
6898,16I141819,1999,"2051,8"
6899,16I141819,2009,"3127,4"
6900,16I141819,2019,"4332,1"
6901,16I141820,1999,"809,1"
6902,16I141820,2009,"1276,8"
6903,16I141820,2019,"2185,1"
6904,16I141821,1999,"533,7"
6905,16I141821,2009,"1072,7"
6906,16I141821,2019,"897,5"
6907,16I1419,1999,"1327,9"
6908,16I1419,2009,"1504,6"
6909,16I1419,2019,"1966,2"
6910,16I141902,1999,"1026,2"
6911,16I141902,2009,"1200,2"
6912,16I141902,2019,"6047,7"
6913,16I141904,1999,2041
6914,16I141904,2009,"1821,4"
6915,16I141904,2019,1909
6916,16I141917,1999,
6917,16I141917,2009,907
6918,16I141917,2019,"1415,4"
6919,16I141909,1999,"1051,9"
6920,16I141909,2009,"1469,4"
6921,16I141909,2019,"1155,8"
6922,16I141910,1999,"1477,8"
6923,16I141910,2009,"1742,7"
6924,16I141910,2019,1468
6925,16I141918,1999,"906,5"
6926,16I141918,2009,"1450,4"
6927,16I141918,2019,"1519,9"
6928,16I141919,1999,1065
6929,16I141919,2009,"1837,7"
6930,16I141919,2019,"2265,6"
6931,16I141920,1999,"1804,4"
6932,16I141920,2009,"1449,9"
6933,16I141920,2019,"2068,4"
6934,16I141921,1999,"1292,9"
6935,16I141921,2009,"1382,3"
6936,16I141921,2019,"1233,2"
6937,16I141916,1999,657
6938,16I141916,2009,570
6939,16I141916,2019,"879,2"
6940,16I0510,1999,"1948,7"
6941,16I0510,2009,"2634,8"
6942,16I0510,2019,"3045,2"
6943,16I051001,1999,"1189,3"
6944,16I051001,2009,"1448,5"
6945,16I051001,2019,"1664,2"
6946,16I051002,1999,"966,6"
6947,16I051002,2009,1439
6948,16I051002,2019,"6946,1"
6949,16I051003,1999,"2369,3"
6950,16I051003,2009,"3166,8"
6951,16I051003,2019,"2679,5"
6952,16I1420,1999,1107
6953,16I1420,2009,"2189,3"
6954,16I1420,2019,"3395,3"
6955,16I142001,1999,"560,3"
6956,16I142001,2009,"621,2"
6957,16I142001,2019,"634,8"
6958,16I142002,1999,8529
6959,16I142002,2009,"561,5"
6960,16I142002,2019,"8242,4"
6961,16I142003,1999,"858,8"
6962,16I142003,2009,1069
6963,16I142003,2019,"2094,1"
6964,16I142006,1999,"280,3"
6965,16I142006,2009,"3855,9"
6966,16I142006,2019,2381
6967,16J,1999,"786,8"
6968,16J,2009,"1028,8"
6969,16J,2019,"1088,9"
6970,16J0902,1999,"483,4"
6971,16J0902,2009,"544,5"
6972,16J0902,2019,"407,2"
6973,16J090203,1999,"612,4"
6974,16J090203,2009,"978,8"
6975,16J090203,2019,"460,5"
6976,16J090207,1999,"429,7"
6977,16J090207,2009,319
6978,16J090207,2019,"246,6"
6979,16J090209,1999,493
6980,16J090209,2009,"382,2"
6981,16J090209,2019,"449,8"
6982,16J090210,1999,"635,8"
6983,16J090210,2009,"648,1"
6984,16J090210,2019,"451,4"
6985,16J090213,1999,247
6986,16J090213,2009,"383,8"
6987,16J090213,2019,"317,7"
6988,16J090219,1999,"586,7"
6989,16J090219,2009,"500,7"
6990,16J090219,2019,"395,4"
6991,16J090224,1999,"507,1"
6992,16J090224,2009,"568,2"
6993,16J090224,2019,472
6994,16J090230,1999,"463,9"
6995,16J090230,2009,"741,5"
6996,16J090230,2019,"444,5"
6997,16J090231,1999,"490,9"
6998,16J090231,2009,"473,8"
6999,16J090231,2019,"476,4"
7000,16J090232,1999,"409,1"
7001,16J090232,2009,"545,2"
7002,16J090232,2019,"401,7"
7003,16J090233,1999,"526,6"
7004,16J090233,2009,"573,7"
7005,16J090233,2019,"407,9"
7006,16J090234,1999,"587,5"
7007,16J090234,2009,"626,8"
7008,16J090234,2019,"422,9"
7009,16J090235,1999,"321,3"
7010,16J090235,2009,310
7011,16J090235,2019,"374,6"
7012,16J090236,1999,"500,8"
7013,16J090236,2009,"552,8"
7014,16J090236,2019,303
7015,16J090227,1999,"924,7"
7016,16J090227,2009,622
7017,16J090227,2019,583
7018,16J090229,1999,"369,6"
7019,16J090229,2009,"319,9"
7020,16J090229,2019,"289,2"
7021,16J0501,1999,"1033,5"
7022,16J0501,2009,"1654,7"
7023,16J0501,2019,"1497,3"
7024,16J050102,1999,991
7025,16J050102,2009,"1352,8"
7026,16J050102,2019,"1435,9"
7027,16J050104,1999,"1056,2"
7028,16J050104,2009,"1583,4"
7029,16J050104,2019,"1282,7"
7030,16J050105,1999,"883,7"
7031,16J050105,2009,1566
7032,16J050105,2019,"700,8"
7033,16J050106,1999,"1103,5"
7034,16J050106,2009,"2246,1"
7035,16J050106,2019,"1975,7"
7036,16J0903,1999,559
7037,16J0903,2009,798
7038,16J0903,2019,"1346,1"
7039,16J090302,1999,525
7040,16J090302,2009,"768,4"
7041,16J090302,2019,"1037,1"
7042,16J090304,1999,450
7043,16J090304,2009,"488,4"
7044,16J090304,2019,"904,7"
7045,16J090322,1999,"596,5"
7046,16J090322,2009,"993,6"
7047,16J090322,2019,"1154,3"
7048,16J090306,1999,"744,5"
7049,16J090306,2009,"1035,5"
7050,16J090306,2019,"1219,7"
7051,16J090307,1999,783
7052,16J090307,2009,"738,3"
7053,16J090307,2019,"2010,7"
7054,16J090308,1999,"389,5"
7055,16J090308,2009,"761,8"
7056,16J090308,2019,934
7057,16J090309,1999,"603,8"
7058,16J090309,2009,562
7059,16J090309,2019,"731,8"
7060,16J090310,1999,"390,3"
7061,16J090310,2009,"646,1"
7062,16J090310,2019,"738,7"
7063,16J090311,1999,573
7064,16J090311,2009,"1214,7"
7065,16J090311,2019,"1516,4"
7066,16J090312,1999,"463,4"
7067,16J090312,2009,910
7068,16J090312,2019,"3832,1"
7069,16J090314,1999,"612,7"
7070,16J090314,2009,"686,1"
7071,16J090314,2019,"4803,2"
7072,16J090323,1999,"754,5"
7073,16J090323,2009,"632,6"
7074,16J090323,2019,"641,4"
7075,16J090324,1999,557
7076,16J090324,2009,"779,5"
7077,16J090324,2019,"1034,4"
7078,16J090325,1999,"529,8"
7079,16J090325,2009,"813,7"
7080,16J090325,2019,"1033,6"
7081,16J090326,1999,"471,6"
7082,16J090326,2009,"868,3"
7083,16J090326,2019,"1632,2"
7084,16J090318,1999,"625,1"
7085,16J090318,2009,"838,9"
7086,16J090318,2019,"4345,1"
7087,16J0503,1999,"1216,8"
7088,16J0503,2009,"2113,3"
7089,16J0503,2019,"1902,9"
7090,16J050302,1999,"2117,8"
7091,16J050302,2009,"796,2"
7092,16J050302,2019,"388,6"
7093,16J050305,1999,1068
7094,16J050305,2009,"1275,5"
7095,16J050305,2019,"1331,5"
7096,16J050308,1999,"1442,4"
7097,16J050308,2009,"1846,4"
7098,16J050308,2019,"526,6"
7099,16J050309,1999,"846,7"
7100,16J050309,2009,1349
7101,16J050309,2019,"2438,7"
7102,16J050310,1999,"1450,5"
7103,16J050310,2009,"875,1"
7104,16J050310,2019,"229,9"
7105,16J050311,1999,"1353,6"
7106,16J050311,2009,"2587,5"
7107,16J050311,2019,"3030,2"
7108,16J050312,1999,"1930,4"
7109,16J050312,2009,"4299,1"
7110,16J050312,2019,"4479,6"
7111,16J050314,1999,"2162,3"
7112,16J050314,2009,"1736,1"
7113,16J050314,2019,"1631,5"
7114,16J050315,1999,"798,3"
7115,16J050315,2009,"1727,3"
7116,16J050315,2019,"1479,1"
7117,16J050318,1999,"953,6"
7118,16J050318,2009,"2068,9"
7119,16J050318,2019,"2615,5"
7120,16J050322,1999,"975,3"
7121,16J050322,2009,"1554,3"
7122,16J050322,2019,"1515,6"
7123,16J050324,1999,"826,3"
7124,16J050324,2009,"1700,5"
7125,16J050324,2019,"2666,2"
7126,16J050325,1999,"1559,1"
7127,16J050325,2009,"981,8"
7128,16J050325,2019,"353,5"
7129,16J050332,1999,"1093,9"
7130,16J050332,2009,"885,1"
7131,16J050332,2019,"616,5"
7132,16J050333,1999,"1797,3"
7133,16J050333,2009,"1481,1"
7134,16J050333,2019,"851,5"
7135,16J050334,1999,"1049,4"
7136,16J050334,2009,"943,8"
7137,16J050334,2019,"1673,7"
7138,16J050335,1999,"1304,7"
7139,16J050335,2009,1414
7140,16J050335,2019,"2116,9"
7141,16J050336,1999,"982,9"
7142,16J050336,2009,"2262,6"
7143,16J050336,2019,"1704,4"
7144,16J050337,1999,"1135,8"
7145,16J050337,2009,"3082,8"
7146,16J050337,2019,"2212,6"
7147,16J050338,1999,"1832,5"
7148,16J050338,2009,"4016,7"
7149,16J050338,2019,"3691,5"
7150,16J050327,1999,"1546,9"
7151,16J050327,2009,"2263,5"
7152,16J050327,2019,"2101,7"
7153,16J0904,1999,"442,2"
7154,16J0904,2009,"602,6"
7155,16J0904,2019,"845,8"
7156,16J090403,1999,"631,4"
7157,16J090403,2009,"805,6"
7158,16J090403,2019,"1084,7"
7159,16J090406,1999,"361,5"
7160,16J090406,2009,"478,5"
7161,16J090406,2019,"611,8"
7162,16J090408,1999,"460,1"
7163,16J090408,2009,800
7164,16J090408,2019,"890,5"
7165,16J090410,1999,"446,3"
7166,16J090410,2009,"430,1"
7167,16J090410,2019,"543,6"
7168,16J090418,1999,"332,6"
7169,16J090418,2009,"485,7"
7170,16J090418,2019,"580,2"
7171,16J090419,1999,"389,2"
7172,16J090419,2009,"431,8"
7173,16J090419,2019,"560,3"
7174,16J090420,1999,"447,2"
7175,16J090420,2009,"546,2"
7176,16J090420,2019,"764,4"
7177,16J090421,1999,"494,4"
7178,16J090421,2009,"621,4"
7179,16J090421,2019,"806,3"
7180,16J090422,1999,"531,9"
7181,16J090422,2009,"914,4"
7182,16J090422,2019,"2088,6"
7183,16J090415,1999,"519,5"
7184,16J090415,2009,"771,5"
7185,16J090415,2019,"711,3"
7186,16J0905,1999,"1084,7"
7187,16J0905,2009,"1475,2"
7188,16J0905,2019,"2030,6"
7189,16J090501,1999,1181
7190,16J090501,2009,"1385,1"
7191,16J090501,2019,"1494,3"
7192,16J090502,1999,"1489,4"
7193,16J090502,2009,"1482,9"
7194,16J090502,2019,"1629,9"
7195,16J090504,1999,"1026,8"
7196,16J090504,2009,"1765,3"
7197,16J090504,2019,"2961,8"
7198,16J090505,1999,"884,1"
7199,16J090505,2009,2600
7200,16J090505,2019,"3915,7"
7201,16J090507,1999,"1348,9"
7202,16J090507,2009,"1274,3"
7203,16J090507,2019,"1903,1"
7204,16J090509,1999,"1268,9"
7205,16J090509,2009,"1918,8"
7206,16J090509,2019,"1846,1"
7207,16J090510,1999,"973,9"
7208,16J090510,2009,"1579,3"
7209,16J090510,2019,"1287,5"
7210,16J090511,1999,"1535,5"
7211,16J090511,2009,"1481,9"
7212,16J090511,2019,2283
7213,16J090512,1999,"1387,1"
7214,16J090512,2009,"1536,9"
7215,16J090512,2019,"3425,7"
7216,16J090517,1999,"905,3"
7217,16J090517,2009,"929,8"
7218,16J090517,2019,"1658,9"
7219,16J090518,1999,"865,3"
7220,16J090518,2009,"877,7"
7221,16J090518,2019,940
7222,16J090519,1999,"928,8"
7223,16J090519,2009,"1222,7"
7224,16J090519,2019,"2488,7"
7225,16J0504,1999,"1131,2"
7226,16J0504,2009,"1683,5"
7227,16J0504,2019,"2052,6"
7228,16J050401,1999,"2195,1"
7229,16J050401,2009,"5991,1"
7230,16J050401,2019,"5387,2"
7231,16J050402,1999,"2443,1"
7232,16J050402,2009,1724
7233,16J050402,2019,"2546,9"
7234,16J050403,1999,"3266,1"
7235,16J050403,2009,"8409,5"
7236,16J050403,2019,"7528,8"
7237,16J050406,1999,"1512,6"
7238,16J050406,2009,"4554,6"
7239,16J050406,2019,"3277,6"
7240,16J050408,1999,"658,1"
7241,16J050408,2009,"864,5"
7242,16J050408,2019,"2894,4"
7243,16J050410,1999,"1135,6"
