
Statistical table extracted on October 11, 2022 (22:38:13)
http://www.ine.pt



Data reference period;Geographic localization (NUTS -2013);Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial (1) ;;;;;
;186120306: Figueira e Barros;72;9;38;11;14;
;186120309: União das freguesias de Alcórrego e Maranhão;136;18;80;22;16;
;186120310: União das freguesias de Benavila e Valongo;182;17;123;20;22;
;1861204: Campo Maior;1210;200;742;133;135;
;186120401: Nossa Senhora da Expectação;688;114;435;70;69;
;186120402: Nossa Senhora da Graça dos Degolados;68;6;40;12;10;
;186120403: São João Baptista;454;80;267;51;56;
;1861205: Castelo de Vide;665;137;446;31;51;
;186120501: Nossa Senhora da Graça de Póvoa e Meadas;107;18;69;6;14;
;186120502: Santa Maria da Devesa;270;73;170;13;14;
;186120503: Santiago Maior;144;25;100;7;12;
;186120504: São João Baptista;144;21;107;5;11;
;1861206: Crato;825;152;523;89;61;
;186120601: Aldeia da Mata;96;17;61;10;8;
;186120604: Gáfete;229;59;152;16;2;
;186120605: Monte da Pedra;101;18;53;16;14;
;186120607: União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;399;58;257;47;37;
;1861207: Elvas;1705;225;1014;225;241;
;186120712: Assunção, Ajuda, Salvador e Santo Ildefonso;241;35;110;41;55;
;186120713: Caia, São Pedro e Alcáçova;335;53;184;49;49;
;186120706: Santa Eulália;78;12;44;12;10;
;186120707: São Brás e São Lourenço;354;59;208;40;47;
;186120708: São Vicente e Ventosa;112;17;60;14;21;
;186120714: União das freguesias de Barbacena e Vila Fernando;239;24;161;38;16;
;186120715: União das freguesias de Terrugem e Vila Boim;346;25;247;31;43;
;1861208: Fronteira;582;94;322;84;82;
;186120801: Cabeço de Vide;158;21;100;20;17;
;186120802: Fronteira;340;63;175;49;53;
;186120803: São Saturnino;84;10;47;15;12;
;1861209: Gavião;1139;223;763;81;72;
;186120902: Belver;527;86;366;42;33;
;186120903: Comenda;158;46;92;13;7;
;186120905: Margem;184;39;128;6;11;
;186120906: União das freguesias de Gavião e Atalaia;270;52;177;20;21;
;1861210: Marvão;869;317;490;34;28;
;186121001: Beirã;113;35;71;4;3;
;186121002: Santa Maria de Marvão;111;60;50;1;- -;
;186121003: Santo António das Areias;154;64;84;2;4;
;186121004: São Salvador da Aramenha;491;158;285;27;21;
;1861211: Monforte;404;82;241;41;40;
;186121101: Assumar;44;11;22;7;4;
;186121102: Monforte;174;22;118;20;14;
;186121103: Santo Aleixo;103;26;56;9;12;
;186121104: Vaiamonte;83;23;45;5;10;
;1861212: Nisa;2074;464;1346;111;153;
;186121201: Alpalhão;220;57;114;26;23;
;186121205: Montalvão;221;54;136;14;17;
;186121207: Santana;154;33;101;5;15;
;186121208: São Matias;175;46;108;10;11;
;186121210: Tolosa;308;52;221;22;13;
;186121211: União das freguesias de Arez e Amieira do Tejo;357;73;230;24;30;
;186121212: União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;639;149;436;10;44;
;1861213: Ponte de Sor;3423;923;1996;270;234;
;186121304: Foros de Arrão;202;82;96;13;11;
;186121301: Galveias;316;65;180;34;37;
;186121305: Longomel;354;100;215;25;14;
;186121302: Montargil;794;251;398;71;74;
;186121308: União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;1757;425;1107;127;98;
;1861214: Portalegre;2976;877;1632;260;207;
;186121401: Alagoa;126;43;70;6;7;
;186121402: Alegrete;641;266;324;28;23;
;186121404: Fortios;268;69;134;37;28;
;186121411: União das freguesias da Sé e São Lourenço;552;156;276;67;53;
;186121412: União das freguesias de Reguengo e São Julião;553;151;311;53;38;
;186121413: União das freguesias de Ribeira de Nisa e Carreiras;554;119;315;67;53;
;186121410: Urra;282;73;202;2;5;
;1861215: Sousel;969;153;539;130;147;
;186121501: Cano;221;26;129;38;28;
;186121502: Casa Branca;256;37;150;29;40;
;186121503: Santo Amaro;90;20;42;16;12;
;186121504: Sousel;402;70;218;47;67;
;187: Alentejo Central;18611;3467;10526;2339;2279;
;1870701: Alandroal;1970;449;1150;216;155;
;187070104: Capelins (Santo António);344;76;215;37;16;
;187070103: Santiago Maior;906;196;567;94;49;
;187070105: Terena (São Pedro);256;77;127;22;30;
;187070107: União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);464;100;241;63;60;
;1870702: Arraiolos;865;162;477;131;95;
;187070201: Arraiolos;252;37;151;38;26;
;187070202: Igrejinha;76;8;41;14;13;
;187070208: União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;83;19;46;9;9;
;187070209: União das freguesias de São Gregório e Santa Justa;174;35;78;37;24;
;187070206: Vimieiro;280;63;161;33;23;
;1870703: Borba;1116;268;561;163;124;
;187070301: Borba (Matriz);611;138;308;88;77;
;187070304: Borba (São Bartolomeu);- -;- -;- -;- -;- -;
;187070302: Orada;193;51;86;34;22;
;187070303: Rio de Moinhos;312;79;167;41;25;
;1870704: Estremoz;2237;457;1214;287;279;
;187070401: Arcos;365;84;213;40;28;
;187070404: Évora Monte (Santa Maria);166;46;75;19;26;
;187070402: Glória;196;40;107;17;32;
;187070411: São Domingos de Ana Loura;66;16;37;12;1;
;187070414: União das freguesias de Estremoz (Santa Maria e Santo André);546;108;277;88;73;
;187070415: União das freguesias de São Bento do Cortiço e Santo Estêvão;328;61;201;37;29;
;187070416: União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;125;16;74;14;21;
;187070417: União das freguesias do Ameixial (Santa Vitória e São Bento);299;55;151;42;51;
;187070413: Veiros;146;31;79;18;18;
;1870705: Évora;2338;343;1244;348;403;
;187070515: Canaviais;182;28;77;38;39;
;187070502: Nossa Senhora da Graça do Divor;98;8;39;20;31;
;187070503: Nossa Senhora de Machede;426;77;225;65;59;
;187070506: São Bento do Mato;109;15;51;14;29;
;187070509: São Miguel de Machede;178;21;111;21;25;
;187070513: Torre de Coelheiros;92;12;48;16;16;
;187070522: União das freguesias de Bacelo e Senhora da Saúde;396;56;204;68;68;
;187070523: União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);- -;- -;- -;- -;- -;
;187070524: União das freguesias de Malagueira e Horta das Figueiras;158;19;83;18;38;
;187070525: União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;98;11;51;17;19;
;187070526: União das freguesias de São Manços e São Vicente do Pigeiro;514;82;315;56;61;
;187070527: União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;87;14;40;15;18;
;1870706: Montemor-o-Novo;1708;268;928;199;313;
;187070601: Cabrela;122;27;52;14;29;
;187070607: Ciborro;28;3;15;2;8;
;187070610: Foros de Vale de Figueira;99;21;53;10;15;
;187070605: Santiago do Escoural;144;22;62;20;40;
;187070606: São Cristóvão;174;30;87;34;23;
;187070611: União das freguesias de Cortiçadas de Lavre e Lavre;200;24;140;8;28;
;187070612: União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;941;141;519;111;170;
;1870707: Mora;793;165;465;69;94;
;187070701: Brotas;72;17;37;8;10;
;187070702: Cabeção;158;26;88;21;23;
;187070703: Mora;189;38;131;4;16;
;187070704: Pavia;374;84;209;36;45;
;1870708: Mourão;735;105;457;90;83;
;187070801: Granja;155;21;99;14;21;
;187070802: Luz;137;13;80;20;24;
;187070803: Mourão;443;71;278;56;38;
;1870709: Portel;1530;237;962;183;148;
;187070903: Monte do Trigo;213;47;122;25;19;
;187070905: Portel;512;42;324;80;66;
;187070906: Santana;223;50;140;17;16;
;187070909: União das freguesias de Amieira e Alqueva;241;24;168;24;25;
;187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;193;45;112;25;11;
;187070908: Vera Cruz;148;29;96;12;11;
;1870710: Redondo;1550;333;826;196;195;
;187071001: Montoito;334;65;187;33;49;
;187071002: Redondo;1216;268;639;163;146;
;1870711: Reguengos de Monsaraz;1885;366;1102;231;186;
;187071102: Corval;504;97;290;56;61;
;187071103: Monsaraz;374;87;210;45;32;
;187071104: Reguengos de Monsaraz;757;121;446;109;81;
;187071106: União das freguesias de Campo e Campinho;250;61;156;21;12;
;1870712: Vendas Novas;500;82;308;62;48;
;187071202: Landeira;41;9;23;5;4;
;187071201: Vendas Novas;459;73;285;57;44;
;1870713: Viana do Alentejo;799;129;500;94;76;
;187071303: Aguiar;41;7;26;5;3;
;187071301: Alcáçovas;391;40;253;55;43;
;187071302: Viana do Alentejo;367;82;221;34;30;
;1870714: Vila Viçosa;585;103;332;70;80;
;187071401: Bencatel;66;13;38;6;9;
;187071402: Ciladas;134;14;72;23;25;
;187071406: Nossa Senhora da Conceição e São Bartolomeu;256;42;157;23;34;
;187071404: Pardais;129;34;65;18;12;
;15: Algarve;29207;7105;17564;2588;1950;
;150: Algarve;29207;7105;17564;2588;1950;
;1500801: Albufeira;1801;376;1120;176;129;
;150080106: Albufeira e Olhos de Água;458;95;281;52;30;
;150080104: Ferreiras;401;88;244;37;32;
;150080102: Guia;398;69;239;55;35;
;150080103: Paderne;544;124;356;32;32;
;1500802: Alcoutim;1726;475;1060;132;59;
;150080202: Giões;152;35;102;8;7;
;150080203: Martim Longo;511;165;307;31;8;
;150080206: União das freguesias de Alcoutim e Pereiro;636;131;407;61;37;
;150080205: Vaqueiros;427;144;244;32;7;
;1500803: Aljezur;882;286;479;67;50;
;150080301: Aljezur;334;98;183;30;23;
;150080302: Bordeira;114;25;70;13;6;
;150080303: Odeceixe;123;44;61;11;7;
;150080304: Rogil;311;119;165;13;14;
;1500804: Castro Marim;1425;444;831;100;50;
;150080404: Altura;69;14;46;5;4;
;150080401: Azinhal;252;81;155;9;7;
;150080402: Castro Marim;389;123;216;29;21;
;150080403: Odeleite;715;226;414;57;18;
;1500805: Faro;2453;464;1569;225;195;
;150080506: Montenegro;41;8;24;4;5;
;150080503: Santa Bárbara de Nexe;738;122;462;70;84;
;150080507: União das freguesias de Conceição e Estoi;1307;268;854;110;75;
;150080508: União das freguesias de Faro (Sé e São Pedro);367;66;229;41;31;
;1500806: Lagoa;706;118;437;83;68;
;150080602: Ferragudo;30;9;18;3;- -;
;150080604: Porches;136;24;100;8;4;
;150080607: União das freguesias de Estômbar e Parchal;119;18;78;11;12;
;150080608: União das freguesias de Lagoa e Carvoeiro;421;67;241;61;52;
;1500807: Lagos;781;166;487;83;45;
;150080703: Luz;88;18;50;15;5;
;150080704: Odiáxere;264;62;165;22;15;
;150080707: União das freguesias de Bensafrim e Barão de São João;320;67;194;39;20;
;150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);109;19;78;7;5;
;1500808: Loulé;5852;1496;3419;538;399;
;150080801: Almancil;368;63;233;47;25;
;150080802: Alte;910;250;510;81;69;
;150080803: Ameixial;334;123;182;17;12;
;150080804: Boliqueime;881;209;516;93;63;
;150080808: Loulé (São Clemente);446;111;262;43;30;
;150080809: Loulé (São Sebastião);932;194;559;113;66;
;150080805: Quarteira;175;35;105;21;14;
;150080807: Salir;863;291;477;45;50;
;150080812: União de freguesias de Querença, Tôr e Benafim;943;220;575;78;70;
;1500809: Monchique;1010;261;654;63;32;
;150080901: Alferce;251;47;172;18;14;
;150080902: Marmelete;257;57;185;13;2;
;150080903: Monchique;502;157;297;32;16;
;1500810: Olhão;1896;351;1205;185;155;
;150081003: Olhão;17;3;5;1;8;
;150081004: Pechão;254;43;163;31;17;
;150081005: Quelfes;363;67;246;34;16;
;150081006: União das freguesias de Moncarapacho e Fuseta;1262;238;791;119;114;
;1500811: Portimão;816;205;478;80;53;
;150081101: Alvor;184;28;119;20;17;
;150081102: Mexilhoeira Grande;515;145;303;39;28;
;150081103: Portimão;117;32;56;21;8;
;1500812: São Brás de Alportel;956;221;596;71;68;
;150081201: São Brás de Alportel;956;221;596;71;68;
;1500813: Silves;4237;937;2576;410;314;
;150081303: Armação de Pêra;48;5;28;8;7;
;150081305: São Bartolomeu de Messines;1648;390;1006;130;122;
;150081306: São Marcos da Serra;494;145;297;38;14;
;150081307: Silves;955;175;576;112;92;
;150081309: União das freguesias de Alcantarilha e Pêra;456;82;287;59;28;
;150081310: União das freguesias de Algoz e Tunes;636;140;382;63;51;
;1500814: Tavira;3857;1119;2191;277;270;
;150081401: Cachopo;534;227;281;17;9;
;150081404: Santa Catarina da Fonte do Bispo;1043;301;621;57;64;
;150081408: Santa Luzia;51;11;39;- -;1;
;150081410: União das freguesias de Conceição e Cabanas de Tavira;430;137;226;28;39;
;150081411: União das freguesias de Luz de Tavira e Santo Estêvão;889;176;518;98;97;
;150081412: União das freguesias de Tavira (Santa Maria e Santiago);910;267;506;77;60;
;1500815: Vila do Bispo;302;71;162;43;26;
;150081501: Barão de São Miguel;34;8;23;3;- -;
;150081502: Budens;57;8;34;11;4;
;150081504: Sagres;29;8;16;2;3;
;150081506: Vila do Bispo e Raposeira;182;47;89;27;19;
;1500816: Vila Real de Santo António;507;115;300;55;37;
;150081603: Monte Gordo;22;5;10;4;3;
;150081601: Vila Nova de Cacela;441;104;265;40;32;
;150081602: Vila Real de Santo António;44;6;25;11;2;
;2: Região Autónoma dos Açores;42481;6685;30245;3829;1722;
;20: Região Autónoma dos Açores;42481;6685;30245;3829;1722;
;200: Região Autónoma dos Açores;42481;6685;30245;3829;1722;
;2004301: Angra do Heroísmo;5762;880;4019;556;307;
;200430101: Altares;342;55;249;28;10;
;200430102: Angra (Nossa Senhora da Conceição);66;7;42;4;13;
;200430103: Angra (Santa Luzia);63;2;50;9;2;
;200430104: Angra (São Pedro);138;9;62;28;39;
;200430105: Angra (Sé);22;1;8;8;5;
;200430106: Cinco Ribeiras;216;28;156;25;7;
;200430107: Doze Ribeiras;171;24;132;12;3;
;200430108: Feteira;194;23;152;14;5;
;200430109: Porto Judeu;592;88;400;74;30;
;200430110: Posto Santo;233;40;154;25;14;
;200430111: Raminho;181;40;112;14;15;
;200430112: Ribeirinha;496;81;371;23;21;
;200430113: Santa Bárbara;395;58;287;41;9;
;200430114: São Bartolomeu de Regatos;520;81;367;54;18;
;200430115: São Bento;190;23;130;18;19;
;200430116: São Mateus da Calheta;399;58;282;43;16;
;200430117: Serreta;88;11;69;6;2;
;200430118: Terra Chã;342;29;236;48;29;
;200430119: Vila de São Sebastião;1114;222;760;82;50;
;2004501: Calheta;1787;378;1257;114;38;
;200450101: Calheta;352;62;240;32;18;
;200450102: Norte Pequeno;116;22;84;9;1;
;200450103: Ribeira Seca;609;112;435;48;14;
;200450104: Santo Antão;515;131;360;19;5;
;200450105: Topo (Nossa Senhora do Rosário);195;51;138;6;- -;
;2004901: Corvo;130;26;90;12;2;
;200490101: Corvo;130;26;90;12;2;
;2004701: Horta;2378;280;1866;166;66;
;200470101: Capelo;105;18;75;10;2;
;200470102: Castelo Branco;373;45;284;32;12;
;200470103: Cedros;326;34;273;16;3;
;200470104: Feteira;433;44;363;24;2;
;200470105: Flamengos;242;22;196;20;4;
;200470106: Horta (Angústias);41;9;28;4;- -;
;200470107: Horta (Conceição);71;6;51;8;6;
;200470108: Horta (Matriz);24;- -;17;3;4;
;200470109: Pedro Miguel;236;31;175;14;16;
;200470110: Praia do Almoxarife;165;24;124;12;5;
;200470111: Praia do Norte;103;8;86;5;4;
;200470112: Ribeirinha;104;18;74;9;3;
;200470113: Salão;155;21;120;9;5;
;2004201: Lagoa;1535;250;1059;133;93;
;200420101: Água de Pau;397;70;270;32;25;
;200420102: Cabouco;249;42;161;27;19;
;200420103: Lagoa (Nossa Senhora do Rosário);299;35;208;28;28;
;200420104: Lagoa (Santa Cruz);493;84;354;38;17;
;200420105: Ribeira Chã;97;19;66;8;4;
;2004801: Lajes das Flores;574;109;401;39;25;
;200480101: Fajã Grande;94;25;59;8;2;
;200480102: Fajãzinha;45;7;33;4;1;
;200480103: Fazenda;80;13;56;6;5;
;200480104: Lajedo;70;12;52;4;2;
;200480105: Lajes das Flores;157;32;104;8;13;
;200480106: Lomba;105;17;78;8;2;
;200480107: Mosteiro;23;3;19;1;- -;
;2004601: Lajes do Pico;1604;182;1263;117;42;
;200460101: Calheta de Nesquim;203;29;154;16;4;
;200460102: Lajes do Pico;476;53;391;25;7;
;200460103: Piedade;271;15;225;22;9;
;200460104: Ribeiras;295;31;229;24;11;
;200460105: Ribeirinha;252;46;174;22;10;
;200460106: São João;107;8;90;8;1;
;2004602: Madalena;1807;166;1419;169;53;
;200460201: Bandeiras;127;21;94;9;3;
;200460202: Candelária;392;30;317;35;10;
;200460203: Criação Velha;298;23;226;39;10;
;200460204: Madalena;555;64;417;57;17;
;200460205: São Caetano;190;9;160;15;6;
;200460206: São Mateus;245;19;205;14;7;
;2004202: Nordeste;1813;321;1266;181;45;
;200420201: Achada;236;57;163;14;2;
;200420202: Achadinha;228;51;152;17;8;
;200420208: Algarvia;114;13;94;7;- -;
;200420203: Lomba da Fazenda;319;59;215;37;8;
;200420204: Nordeste;385;53;274;54;4;
;200420206: Salga;151;25;106;11;9;
;200420207: Santana;136;31;87;9;9;
;200420209: Santo António de Nordestinho;137;16;100;18;3;
;200420210: São Pedro de Nordestinho;107;16;75;14;2;
;2004203: Ponta Delgada;7409;1218;5063;742;386;
;200420323: Ajuda da Bretanha;148;9;135;4;- -;
;200420301: Arrifes;1029;172;697;120;40;
;200420303: Candelária;290;58;196;20;16;
;200420304: Capelas;623;93;410;71;49;
;200420305: Covoada;371;76;253;28;14;
;200420306: Fajã de Baixo;254;31;125;51;47;
;200420307: Fajã de Cima;186;30;118;25;13;
;200420308: Fenais da Luz;473;86;282;62;43;
;200420309: Feteiras;427;72;317;26;12;
;200420310: Ginetes;441;84;317;29;11;
;200420311: Mosteiros;250;38;179;27;6;
;200420324: Pilar da Bretanha;184;24;149;10;1;
;200420313: Ponta Delgada (São José);73;14;45;9;5;
;200420314: Ponta Delgada (São Pedro);45;4;28;5;8;
;200420312: Ponta Delgada (São Sebastião);19;1;10;3;5;
;200420315: Relva;267;59;185;14;9;
;200420316: Remédios;195;21;151;21;2;
;200420317: Rosto do Cão (Livramento);300;52;189;39;20;
;200420318: Rosto do Cão (São Roque);324;45;208;47;24;
;200420319: Santa Bárbara;281;35;226;15;5;
;200420325: Santa Clara;20;2;7;6;5;
;200420320: Santo António;355;25;282;32;16;
;200420321: São Vicente Ferreira;415;78;254;53;30;
;200420322: Sete Cidades;439;109;300;25;5;
;2004204: Povoação;1705;408;1102;131;64;
;200420401: Água Retorta;234;67;149;11;7;
;200420402: Faial da Terra;149;29;99;16;5;
;200420403: Furnas;398;100;267;12;19;
;200420404: Nossa Senhora dos Remédios;264;62;170;22;10;
;200420405: Povoação;572;116;367;66;23;
;200420406: Ribeira Quente;88;34;50;4;- -;
;2004205: Ribeira Grande;4696;814;3183;512;187;
;200420501: Calhetas;134;12;81;22;19;
;200420502: Fenais da Ajuda;460;131;300;24;5;
;200420503: Lomba da Maia;586;88;417;68;13;
;200420504: Lomba de São Pedro;199;38;148;9;4;
;200420505: Maia;396;70;272;40;14;
;200420506: Pico da Pedra;372;68;240;43;21;
;200420507: Porto Formoso;297;64;185;33;15;
;200420508: Rabo de Peixe;627;91;416;92;28;
;200420509: Ribeira Grande (Conceição);191;17;134;29;11;
;200420510: Ribeira Grande (Matriz);144;17;99;23;5;
;200420511: Ribeira Seca;374;74;248;37;15;
;200420512: Ribeirinha;324;46;215;46;17;
;200420513: Santa Bárbara;369;66;261;27;15;
;200420514: São Brás;223;32;167;19;5;
;2004401: Santa Cruz da Graciosa;1178;163;882;95;38;
;200440101: Guadalupe;467;75;351;28;13;
;200440102: Luz;207;16;183;8;- -;
;200440104: Santa Cruz da Graciosa;311;50;208;38;15;
;200440103: São Mateus;193;22;140;21;10;
;2004802: Santa Cruz das Flores;720;118;522;69;11;
;200480201: Caveira;45;5;37;2;1;
;200480202: Cedros;76;17;54;3;2;
;200480203: Ponta Delgada;206;39;153;14;- -;
;200480204: Santa Cruz das Flores;393;57;278;50;8;
;2004603: São Roque do Pico;820;78;629;82;31;
;200460301: Prainha;214;19;160;28;7;
;200460302: Santa Luzia;137;18;107;9;3;
;200460303: Santo Amaro;110;10;85;9;6;
;200460304: Santo António;117;14;88;10;5;
;200460305: São Roque do Pico;242;17;189;26;10;
;2004502: Velas;1682;244;1268;119;51;
;200450201: Manadas (Santa Bárbara);127;20;99;7;1;
;200450202: Norte Grande (Neves);304;29;249;15;11;
;200450203: Rosais;345;50;267;22;6;
;200450204: Santo Amaro;365;63;261;26;15;
;200450205: Urzelina (São Mateus);241;36;169;24;12;
;200450206: Velas (São Jorge);300;46;223;25;6;
;2004302: Vila da Praia da Vitória;3895;529;2855;352;159;
;200430201: Agualva;514;75;372;46;21;
;200430202: Biscoitos;700;91;510;61;38;
;200430203: Cabo da Praia;135;11;105;14;5;
;200430204: Fonte do Bastardo;289;40;207;30;12;
;200430205: Fontinhas;265;36;186;35;8;
;200430206: Lajes;453;33;363;40;17;
;200430211: Porto Martins;53;8;38;6;1;
;200430207: Praia da Vitória (Santa Cruz);563;98;392;48;25;
;200430208: Quatro Ribeiras;152;17;123;8;4;
;200430209: São Brás;268;38;193;29;8;
;200430210: Vila Nova;503;82;366;35;20;
;2004101: Vila do Porto;849;101;655;73;20;
;200410101: Almagreira;98;15;71;9;3;
;200410102: Santa Bárbara;210;33;151;21;5;
;200410103: Santo Espírito;284;26;231;20;7;
;200410104: São Pedro;119;24;87;7;1;
;200410105: Vila do Porto;138;3;115;16;4;
;2004206: Vila Franca do Campo;2137;420;1446;167;104;
;200420601: Água de Alto;302;70;210;13;9;
;200420602: Ponta Garça;835;184;581;47;23;
;200420603: Ribeira das Tainhas;350;58;230;35;27;
;200420606: Ribeira Seca;225;45;143;24;13;
;200420604: Vila Franca do Campo (São Miguel);356;58;228;43;27;
;200420605: Vila Franca do Campo (São Pedro);69;5;54;5;5;
;3: Região Autónoma da Madeira;40760;10817;23984;3796;2163;
;30: Região Autónoma da Madeira;40760;10817;23984;3796;2163;
;300: Região Autónoma da Madeira;40760;10817;23984;3796;2163;
;3003101: Calheta;4111;1398;2216;345;152;
;300310101: Arco da Calheta;1005;291;589;79;46;
;300310102: Calheta;995;380;479;103;33;
;300310103: Estreito da Calheta;696;373;244;60;19;
;300310104: Fajã da Ovelha;521;170;307;29;15;
;300310105: Jardim do Mar;84;23;40;13;8;
;300310106: Paul do Mar;183;37;106;29;11;
;300310107: Ponta do Pargo;430;90;307;26;7;
;300310108: Prazeres;197;34;144;6;13;
;3003102: Câmara de Lobos;7362;1956;4457;618;331;
;300310201: Câmara de Lobos;2291;473;1445;229;144;
;300310202: Curral das Freiras;397;144;223;25;5;
;300310203: Estreito de Câmara de Lobos;2845;819;1667;234;125;
;300310205: Jardim da Serra;1145;351;679;82;33;
;300310204: Quinta Grande;684;169;443;48;24;
;3003103: Funchal;3544;594;2207;390;353;
;300310303: Funchal (Santa Luzia);81;12;37;17;15;
;300310304: Funchal (Santa Maria Maior);69;9;39;10;11;
;300310308: Funchal (São Pedro);58;10;35;5;8;
;300310310: Funchal (Sé);2;- -;2;- -;- -;
;300310301: Imaculado Coração de Maria;105;10;60;11;24;
;300310302: Monte;99;12;64;14;9;
;300310305: Santo António;1138;229;675;145;89;
;300310306: São Gonçalo;151;13;87;20;31;
;300310307: São Martinho;1529;241;1017;138;133;
;300310309: São Roque;312;58;191;30;33;
;3003104: Machico;4282;1004;2607;411;260;
;300310401: Água de Pena;195;40;123;21;11;
;300310402: Caniçal;180;28;127;15;10;
;300310403: Machico;1090;378;604;68;40;
;300310404: Porto da Cruz;2174;430;1339;242;163;
;300310405: Santo António da Serra;643;128;414;65;36;
;3003105: Ponta do Sol;3735;1053;2210;311;161;
;300310501: Canhas;1618;477;990;110;41;
;300310502: Madalena do Mar;343;65;203;34;41;
;300310503: Ponta do Sol;1774;511;1017;167;79;
;3003106: Porto Moniz;1248;251;826;103;68;
;300310601: Achadas da Cruz;89;20;65;4;- -;
;300310602: Porto Moniz;685;151;467;45;22;
;300310603: Ribeira da Janela;103;23;68;4;8;
;300310604: Seixal;371;57;226;50;38;
;3003201: Porto Santo;581;53;369;93;66;
;300320101: Porto Santo;581;53;369;93;66;
;3003107: Ribeira Brava;4500;1412;2552;363;173;
;300310701: Campanário;1835;618;1018;118;81;
;300310702: Ribeira Brava;1701;530;953;162;56;
;300310703: Serra de Água;580;192;330;41;17;
;300310704: Tabua;384;72;251;42;19;
;3003108: Santa Cruz;3625;712;2218;471;224;
;300310802: Camacha;446;88;286;51;21;
;300310803: Caniço;790;140;495;99;56;
;300310804: Gaula;519;113;295;73;38;
;300310805: Santa Cruz;1410;262;879;201;68;
;300310806: Santo António da Serra;460;109;263;47;41;
;3003109: Santana;4511;1300;2604;404;203;
;300310901: Arco de São Jorge;307;81;175;36;15;
;300310902: Faial;976;267;584;87;38;
;300310906: Ilha;180;57;120;3;- -;
;300310903: Santana;1419;393;812;145;69;
;300310904: São Jorge;1177;380;648;97;52;
;300310905: São Roque do Faial;452;122;265;36;29;
;3003110: São Vicente;3261;1084;1718;287;172;
;300311001: Boa Ventura;778;286;408;49;35;
;300311002: Ponta Delgada;571;159;322;58;32;
;300311003: São Vicente;1912;639;988;180;105;

Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial - Statistics Portugal, Agriculture census - historical series

Note(s):
(1) The records previous to 2019 were recalculated according to the successive administrative reorganisations of the territory until the current version.<br>It was not possible to fully convert the parishes of the municipalities of Odemira, Lisboa, Loures, Sintra, Amadora, Nordeste and Ponta Delgada.<br>In these municipalities, the results for the geographical level of the parish may be underestimated, however this problem is not reflected in the higher geographical levels.



This data last updated:march 31, 2021


Table Metadata

Familiar agricultural population (No.)
Name;Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial
Regularity;Decennial
Source;Statistics Portugal, Agriculture census - historical series
First available period;1989
Last available period;2019
Dimensions
     Dimension 1;Data reference period
     Dimension 2;Geographic localization (NUTS -2013)
     Dimension 3;Sex
     Dimension 4;Age group
     Dimension 5;Relationship
     Dimension 6;Level of education
Concepts
     EDUCATIONAL QUALIFICATIONS;The degrees, diplomas, certificates, professional titles and so forth that an individual has acquired by study.
     AGRICULTURAL HOLDING;Technical-economic unit that uses common production factors such as labour, machinery, facilities, land, among others, fulfilling the following four conditions: 1) yield agricultural products or maintain, in good agricultural and environmental conditions, the lands that are no longer used for productive purposes; 2) reach or exceed a certain size (in area or number of animals); 3) be subject to a single management; 4) be located in a well-defined and identifiable area.
     AGRICULTURAL HOUSEHOLD;Members of the (sole) holder's domestic household, no matter whether they work on the holding or not, as well as other family members that regularly carry out farm work on the holding but who do not belong to the household.
     REFERENCE PERIOD;The length of time for which data are collected, e.g. a specific day, month or year.
     AGE GROUP;The age interval in years to which a person belongs at the time of reference .
Definition;
Formule;
Measure unit (symbol);Number (No.)
Power of 10;0
Last update date;31-Mar-2021
