
Statistical table extracted on October 11, 2022 (22:40:03)
http://www.ine.pt



Data reference period;Geographic localization (NUTS -2013);Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial (1) ;;;;;
;16I140104: Bemposta;373;151;151;49;22;
;16I140119: Carvalhal;503;208;226;65;4;
;16I140118: Fontes;880;390;420;64;6;
;16I140105: Martinchel;525;290;208;23;4;
;16I140106: Mouriscas;1257;498;567;159;33;
;16I140107: Pego;585;170;283;96;36;
;16I140108: Rio de Moinhos;195;49;114;27;5;
;16I140115: Tramagal;259;76;131;43;9;
;16I140120: União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;836;302;408;110;16;
;16I140121: União das freguesias de Aldeia do Mato e Souto;549;246;250;47;6;
;16I140122: União das freguesias de Alvega e Concavada;591;133;331;96;31;
;16I140123: União das freguesias de São Facundo e Vale das Mós;586;206;262;104;14;
;16I140124: União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;623;218;307;82;16;
;16I1402: Alcanena;3277;1026;1878;318;55;
;16I140202: Bugalhos;453;194;209;41;9;
;16I140206: Minde;487;126;288;61;12;
;16I140207: Moitas Venda;178;41;116;21;- -;
;16I140208: Monsanto;243;80;137;19;7;
;16I140209: Serra de Santo António;337;95;220;20;2;
;16I140211: União das freguesias de Alcanena e Vila Moreira;586;158;363;59;6;
;16I140212: União das freguesias de Malhou, Louriceira e Espinheiro;993;332;545;97;19;
;16I1408: Constância;428;124;238;56;10;
;16I140801: Constância;75;21;39;11;4;
;16I140802: Montalvo;99;21;56;18;4;
;16I140803: Santa Margarida da Coutada;254;82;143;27;2;
;16I1410: Entroncamento;225;56;117;44;8;
;16I141002: Nossa Senhora de Fátima;- -;- -;- -;- -;- -;
;16I141001: São João Baptista;225;56;117;44;8;
;16I1411: Ferreira do Zêzere;6574;3103;3029;375;67;
;16I141101: Águas Belas;576;259;283;30;4;
;16I141103: Beco;766;423;315;23;5;
;16I141104: Chãos;672;364;263;39;6;
;16I141106: Ferreira do Zêzere;810;324;416;54;16;
;16I141107: Igreja Nova do Sobral;737;342;327;55;13;
;16I141110: Nossa Senhora do Pranto;870;358;471;37;4;
;16I141111: União das freguesias de Areias e Pias;2143;1033;954;137;19;
;16I1413: Mação;5086;2358;2129;529;70;
;16I141302: Amêndoa;363;202;123;28;10;
;16I141303: Cardigos;733;379;280;68;6;
;16I141304: Carvoeiro;706;359;303;43;1;
;16I141305: Envendos;1174;536;498;121;19;
;16I141307: Ortiga;314;62;184;59;9;
;16I141309: União das freguesias de Mação, Penhascoso e Aboboreira;1796;820;741;210;25;
;16I1421: Ourém;17816;7783;9060;862;111;
;16I142101: Alburitel;587;257;283;42;5;
;16I142102: Atouguia;972;453;455;60;4;
;16I142104: Caxarias;716;317;359;36;4;
;16I142105: Espite;571;320;222;29;- -;
;16I142106: Fátima;1422;502;791;112;17;
;16I142115: Nossa Senhora da Piedade;1022;413;511;86;12;
;16I142111: Nossa Senhora das Misericórdias;2504;1164;1227;105;8;
;16I142113: Seiça;1016;436;495;76;9;
;16I142119: União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;2468;1166;1203;91;8;
;16I142120: União das freguesias de Gondemaria e Olival;2094;900;1110;67;17;
;16I142121: União das freguesias de Matas e Cercal;986;418;529;33;6;
;16I142122: União das freguesias de Rio de Couros e Casal dos Bernardos;2547;997;1431;102;17;
;16I142114: Urqueira;911;440;444;23;4;
;16I1417: Sardoal;2112;965;957;156;34;
;16I141701: Alcaravela;845;353;440;48;4;
;16I141702: Santiago de Montalegre;252;117;115;18;2;
;16I141703: Sardoal;783;330;348;82;23;
;16I141704: Valhascos;232;165;54;8;5;
;16I0509: Sertã;11167;5711;4868;510;78;
;16I050901: Cabeçudo;345;117;205;19;4;
;16I050902: Carvalhal;560;307;248;4;1;
;16I050903: Castelo;920;478;403;33;6;
;16I050911: Pedrógão Pequeno;652;336;274;28;14;
;16I050912: Sertã;2647;1329;1116;183;19;
;16I050913: Troviscal;1223;705;486;30;2;
;16I050915: União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;2595;1273;1178;120;24;
;16I050916: União das freguesias de Cumeada e Marmeleiro;885;476;346;57;6;
;16I050917: União das freguesias de Ermida e Figueiredo;580;298;268;14;- -;
;16I050914: Várzea dos Cavaleiros;760;392;344;22;2;
;16I1418: Tomar;13048;4840;6744;1274;190;
;16I141802: Asseiceira;720;248;364;101;7;
;16I141804: Carregueiros;442;138;229;69;6;
;16I141808: Olalhas;1324;445;761;105;13;
;16I141809: Paialvo;1151;450;612;72;17;
;16I141814: Sabacheira;619;228;327;58;6;
;16I141813: São Pedro de Tomar;782;330;368;79;5;
;16I141817: União das freguesias de Além da Ribeira e Pedreira;978;399;462;109;8;
;16I141818: União das freguesias de Casais e Alviobeira;2164;860;1049;225;30;
;16I141819: União das freguesias de Madalena e Beselga;1906;689;954;241;22;
;16I141820: União das freguesias de Serra e Junceira;1650;653;872;81;44;
;16I141821: União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;1312;400;746;134;32;
;16I1419: Torres Novas;9191;3305;4850;912;124;
;16I141902: Assentiz;1447;537;733;163;14;
;16I141904: Chancelaria;1194;457;605;112;20;
;16I141917: Meia Via;- -;- -;- -;- -;- -;
;16I141909: Pedrógão;767;323;371;67;6;
;16I141910: Riachos;384;128;200;44;12;
;16I141918: União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;1707;675;844;172;16;
;16I141919: União das freguesias de Olaia e Paço;941;323;528;72;18;
;16I141920: União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago);1444;502;804;120;18;
;16I141921: União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;1134;314;665;139;16;
;16I141916: Zibreira;173;46;100;23;4;
;16I0510: Vila de Rei;2847;1479;1234;123;11;
;16I051001: Fundada;599;301;273;25;- -;
;16I051002: São João do Peso;234;97;112;23;2;
;16I051003: Vila de Rei;2014;1081;849;75;9;
;16I1420: Vila Nova da Barquinha;600;162;295;124;19;
;16I142001: Atalaia;185;47;93;38;7;
;16I142002: Praia do Ribatejo;300;86;146;61;7;
;16I142003: Tancos;17;6;9;2;- -;
;16I142006: Vila Nova da Barquinha;98;23;47;23;5;
;16J: Beiras e Serra da Estrela;105282;47691;48757;7532;1302;
;16J0902: Almeida;5054;2124;2470;420;40;
;16J090203: Almeida;394;162;189;36;7;
;16J090207: Castelo Bom;161;49;94;14;4;
;16J090209: Freineda;255;105;143;7;- -;
;16J090210: Freixo;206;88;87;31;- -;
;16J090213: Malhada Sorda;284;163;116;2;3;
;16J090219: Nave de Haver;442;173;199;67;3;
;16J090224: São Pedro de Rio Seco;218;58;140;18;2;
;16J090230: União das freguesias de Amoreira, Parada e Cabreira;384;194;161;26;3;
;16J090231: União das freguesias de Azinhal, Peva e Valverde;415;168;214;31;2;
;16J090232: União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;380;206;163;10;1;
;16J090233: União das freguesias de Junça e Naves;312;122;153;37;- -;
;16J090234: União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;396;178;185;31;2;
;16J090235: União das freguesias de Malpartida e Vale de Coelha;245;102;125;14;4;
;16J090236: União das freguesias de Miuzela e Porto de Ovelha;484;229;234;19;2;
;16J090227: Vale da Mula;260;96;139;21;4;
;16J090229: Vilar Formoso;218;31;128;56;3;
;16J0501: Belmonte;2906;1257;1314;293;42;
;16J050102: Caria;1053;512;418;110;13;
;16J050104: Inguias;542;214;277;44;7;
;16J050105: Maçainhas;369;161;173;29;6;
;16J050106: União das freguesias de Belmonte e Colmeal da Torre;942;370;446;110;16;
;16J0903: Celorico da Beira;4933;2616;2048;216;53;
;16J090302: Baraçal;186;114;59;12;1;
;16J090304: Carrapichana;157;79;66;5;7;
;16J090322: Casas do Soeiro;103;55;43;5;- -;
;16J090306: Forno Telheiro;584;270;258;44;12;
;16J090307: Lajeosa do Mondego;389;169;200;17;3;
;16J090308: Linhares;281;177;104;- -;- -;
;16J090309: Maçal do Chão;207;115;88;4;- -;
;16J090310: Mesquitela;250;110;125;10;5;
;16J090311: Minhocal;231;113;109;6;3;
;16J090312: Prados;220;120;86;12;2;
;16J090314: Ratoeira;154;78;66;6;4;
;16J090323: União das freguesias de Açores e Velosa;371;191;168;12;- -;
;16J090324: União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;707;472;192;36;7;
;16J090325: União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;447;248;188;8;3;
;16J090326: União das freguesias de Rapa e Cadafaz;301;156;134;8;3;
;16J090318: Vale de Azares;345;149;162;31;3;
;16J0503: Covilhã;8014;3577;3842;519;76;
;16J050302: Aldeia de São Francisco de Assis;32;9;22;1;- -;
;16J050305: Boidobra;254;87;135;28;4;
;16J050308: Cortes do Meio;130;112;18;- -;- -;
;16J050309: Dominguizo;200;91;83;26;- -;
;16J050310: Erada;258;129;120;9;- -;
;16J050311: Ferro;874;406;418;38;12;
;16J050312: Orjais;625;307;279;29;10;
;16J050314: Paul;550;198;292;57;3;
;16J050315: Peraboa;700;317;360;23;- -;
;16J050318: São Jorge da Beira;41;12;29;- -;- -;
;16J050322: Sobral de São Miguel;157;49;99;9;- -;
;16J050324: Tortosendo;564;233;260;66;5;
;16J050325: Unhais da Serra;177;106;67;3;1;
;16J050332: União das freguesias de Barco e Coutada;486;209;226;46;5;
;16J050333: União das freguesias de Cantar-Galo e Vila do Carvalho;508;249;239;19;1;
;16J050334: União das freguesias de Casegas e Ourondo;202;69;118;15;- -;
;16J050335: União das freguesias de Covilhã e Canhoso;316;118;138;47;13;
;16J050336: União das freguesias de Peso e Vales do Rio;365;139;170;49;7;
;16J050337: União das freguesias de Teixoso e Sarzedo;850;348;467;25;10;
;16J050338: União das freguesias de Vale Formoso e Aldeia do Souto;372;144;196;27;5;
;16J050327: Verdelhos;353;245;106;2;- -;
;16J0904: Figueira de Castelo Rodrigo;5280;2194;2342;613;131;
;16J090403: Castelo Rodrigo;116;46;49;20;1;
;16J090406: Escalhão;642;263;295;65;19;
;16J090408: Figueira de Castelo Rodrigo;604;211;274;112;7;
;16J090410: Mata de Lobos;394;174;164;41;15;
;16J090418: União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;876;391;378;84;23;
;16J090419: União das freguesias de Almofala e Escarigo;465;186;225;43;11;
;16J090420: União das freguesias de Cinco Vilas e Reigada;416;134;229;47;6;
;16J090421: União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;848;416;347;82;3;
;16J090422: União das freguesias do Colmeal e Vilar Torpim;445;179;209;45;12;
;16J090415: Vermiosa;474;194;172;74;34;
;16J0905: Fornos de Algodres;3476;1589;1636;209;42;
;16J090501: Algodres;395;218;168;9;- -;
;16J090502: Casal Vasco;163;74;73;13;3;
;16J090504: Figueiró da Granja;284;121;132;28;3;
;16J090505: Fornos de Algodres;525;250;218;44;13;
;16J090507: Infias;84;32;38;12;2;
;16J090509: Maceira;220;96;113;9;2;
;16J090510: Matança;274;116;141;14;3;
;16J090511: Muxagata;202;95;99;7;1;
;16J090512: Queiriz;288;135;138;11;4;
;16J090517: União das freguesias de Cortiçô e Vila Chã;173;55;103;14;1;
;16J090518: União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;528;237;255;29;7;
;16J090519: União das freguesias de Sobral Pichorro e Fuinhas;340;160;158;19;3;
;16J0504: Fundão;13769;6932;5883;816;138;
;16J050401: Alcaide;457;172;247;33;5;
;16J050402: Alcaria;551;298;208;36;9;
;16J050403: Alcongosta;210;54;141;13;2;
;16J050406: Alpedrinha;390;172;175;32;11;
;16J050408: Barroca;75;23;46;6;- -;
;16J050410: Bogas de Cima;385;172;205;8;- -;
;16J050411: Capinha;480;301;162;13;4;
;16J050412: Castelejo;490;169;295;24;2;
;16J050413: Castelo Novo;301;150;106;41;4;
;16J050431: Enxames;- -;- -;- -;- -;- -;
;16J050416: Fatela;864;494;342;25;3;
;16J050419: Lavacolhos;175;51;108;12;4;
;16J050420: Orca;839;565;244;25;5;
;16J050421: Pêro Viseu;476;234;212;22;8;
;16J050424: Silvares;271;143;100;28;- -;
;16J050425: Soalheira;684;311;304;64;5;
;16J050426: Souto da Casa;397;227;148;13;9;
;16J050427: Telhado;406;208;172;25;1;
;16J050432: Três Povos;706;365;318;22;1;
;16J050434: União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;2865;1177;1428;224;36;
;16J050433: União das freguesias de Janeiro de Cima e Bogas de Baixo;337;155;168;13;1;
;16J050435: União das freguesias de Póvoa de Atalaia e Atalaia do Campo;988;570;336;74;8;
;16J050436: União das freguesias de Vale de Prazeres e Mata da Rainha;1422;921;418;63;20;
;16J0906: Gouveia;5457;2131;2795;421;110;
;16J090602: Arcozelo;251;100;142;9;- -;
;16J090603: Cativelos;666;271;344;46;5;
;16J090605: Folgosinho;261;139;101;15;6;
;16J090625: Gouveia;244;79;134;25;6;
;16J090612: Nespereira;282;115;146;17;4;
;16J090613: Paços da Serra;239;43;163;24;9;
;16J090614: Ribamondego;106;51;46;9;- -;
;16J090617: São Paio;536;224;274;25;13;
;16J090623: União das freguesias de Aldeias e Mangualde da Serra;209;107;81;21;- -;
;16J090624: União das freguesias de Figueiró da Serra e Freixo da Serra;148;79;64;3;2;
;16J090626: União das freguesias de Melo e Nabais;302;104;157;36;5;
;16J090627: União das freguesias de Moimenta da Serra e Vinhó;453;148;259;35;11;
;16J090628: União das freguesias de Rio Torto e Lagarinhos;554;270;241;36;7;
;16J090619: Vila Cortês da Serra;134;54;76;3;1;
;16J090620: Vila Franca da Serra;150;77;69;4;- -;
;16J090621: Vila Nova de Tazem;922;270;498;113;41;
;16J0907: Guarda;14328;6420;6610;1108;190;
;16J090766: Adão;257;122;106;28;1;
;16J090703: Aldeia do Bispo;115;51;43;20;1;
;16J090704: Aldeia Viçosa;258;104;124;23;7;
;16J090705: Alvendre;172;79;80;13;- -;
;16J090706: Arrifana;257;100;146;9;2;
;16J090708: Avelãs da Ribeira;211;126;77;8;- -;
;16J090709: Benespera;365;224;114;16;11;
;16J090711: Casal de Cinza;570;226;255;84;5;
;16J090712: Castanheira;483;199;252;31;1;
;16J090713: Cavadoude;206;84;100;18;4;
;16J090714: Codesseiro;274;160;97;16;1;
;16J090716: Faia;187;87;79;19;2;
;16J090717: Famalicão;399;207;160;26;6;
;16J090718: Fernão Joanes;283;126;155;2;- -;
;16J090757: Gonçalo;639;358;229;48;4;
;16J090721: Gonçalo Bocas;198;64;111;21;2;
;16J090758: Guarda;839;342;381;89;27;
;16J090759: Jarmelo São Miguel;437;175;232;27;3;
;16J090760: Jarmelo São Pedro;523;157;302;58;6;
;16J090722: João Antão;157;92;57;8;- -;
;16J090723: Maçainhas;349;125;164;53;7;
;16J090724: Marmeleiro;504;211;246;44;3;
;16J090725: Meios;150;60;87;1;2;
;16J090728: Panoias de Cima;351;149;182;17;3;
;16J090729: Pega;181;80;76;19;6;
;16J090730: Pêra do Moço;528;237;268;21;2;
;16J090732: Porto da Carne;142;51;68;19;4;
;16J090734: Ramela;290;181;104;4;1;
;16J090738: Santana da Azinha;339;157;169;12;1;
;16J090744: Sobral da Serra;303;147;148;5;3;
;16J090761: União de freguesias de Avelãs de Ambom e Rocamondo;197;102;84;11;- -;
;16J090762: União de freguesias de Corujeira e Trinta;309;87;174;30;18;
;16J090763: União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;403;209;158;29;7;
;16J090764: União de freguesias de Pousade e Albardo;364;203;118;37;6;
;16J090765: União de freguesias de Rochoso e Monte Margarida;344;149;117;74;4;
;16J090746: Vale de Estrela;120;58;54;8;- -;
;16J090747: Valhelhas;217;108;93;8;8;
;16J090748: Vela;580;237;296;33;14;
;16J090749: Videmonte;552;197;310;36;9;
;16J090750: Vila Cortês do Mondego;182;56;122;2;2;
;16J090751: Vila Fernando;566;266;243;51;6;
;16J090752: Vila Franca do Deão;221;115;94;11;1;
;16J090753: Vila Garcia;306;152;135;19;- -;
;16J0908: Manteigas;476;278;180;17;1;
;16J090802: Manteigas (Santa Maria);159;93;57;9;- -;
;16J090803: Manteigas (São Pedro);136;77;51;7;1;
;16J090801: Sameiro;72;41;30;1;- -;
;16J090804: Vale de Amoreira;109;67;42;- -;- -;
;16J0909: Mêda;5940;2632;2862;368;78;
;16J090901: Aveloso;287;121;160;4;2;
;16J090902: Barreira;355;218;129;3;5;
;16J090905: Coriscada;344;137;171;22;14;
;16J090907: Longroiva;494;269;189;30;6;
;16J090908: Marialva;296;191;94;10;1;
;16J090917: Mêda, Outeiro de Gatos e Fonte Longa;1545;632;720;164;29;
;16J090912: Poço do Canto;661;196;428;35;2;
;16J090918: Prova e Casteição;507;282;204;19;2;
;16J090914: Rabaçal;424;202;193;22;7;
;16J090915: Ranhados;434;159;262;10;3;
;16J090919: União das freguesias de Vale Flor, Carvalhal e Pai Penela;593;225;312;49;7;
;16J0910: Pinhel;9605;3780;4947;756;122;
;16J091028: Agregação das freguesias Sul de Pinhel;647;298;301;42;6;
;16J091032: Alto do Palurdo;407;211;162;32;2;
;16J091029: Alverca da Beira/Bouça Cova;512;234;242;31;5;
;16J091009: Ervedosa;386;185;182;17;2;
;16J091010: Freixedas;956;388;521;41;6;
;16J091012: Lamegal;484;249;209;26;- -;
;16J091013: Lameiras;509;203;267;35;4;
;16J091014: Manigoto;282;122;131;25;4;
;16J091015: Pala;710;291;382;33;4;
;16J091017: Pinhel;842;238;492;85;27;
;16J091018: Pínzio;407;103;226;72;6;
;16J091024: Souro Pires;587;239;301;37;10;
;16J091030: Terras de Massueime;453;195;221;31;6;
;16J091035: União das freguesias de Atalaia e Safurdão;397;139;200;56;2;
;16J091031: Valbom/Bogalhal;523;110;352;53;8;
;16J091033: Vale do Côa;590;258;282;45;5;
;16J091034: Vale do Massueime;695;223;387;63;22;
;16J091027: Vascoveiro;218;94;89;32;3;
;16J0911: Sabugal;9905;5153;3885;764;103;
;16J091101: Águas Belas;211;131;69;10;1;
;16J091103: Aldeia da Ponte;264;121;122;17;4;
;16J091102: Aldeia do Bispo;201;107;75;15;4;
;16J091106: Aldeia Velha;261;172;74;15;- -;
;16J091107: Alfaiates;293;183;86;22;2;
;16J091109: Baraçal;218;128;56;27;7;
;16J091110: Bendada;564;278;247;32;7;
;16J091111: Bismula;168;110;52;6;- -;
;16J091112: Casteleiro;486;319;140;19;8;
;16J091113: Cerdeira;121;48;64;7;2;
;16J091114: Fóios;245;107;91;42;5;
;16J091118: Malcata;256;156;85;14;1;
;16J091120: Nave;290;163;108;15;4;
;16J091123: Quadrazais;287;186;95;6;- -;
;16J091124: Quintas de São Bartolomeu;169;107;52;8;2;
;16J091125: Rapoula do Côa;208;53;122;31;2;
;16J091126: Rebolosa;206;110;77;19;- -;
;16J091127: Rendo;337;176;135;24;2;
;16J091133: Sortelha;520;339;157;18;6;
;16J091134: Souto;552;158;301;84;9;
;16J091141: União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;471;262;176;28;5;
;16J091142: União das freguesias de Lajeosa e Forcalhos;239;121;93;21;4;
;16J091143: União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;648;312;288;41;7;
;16J091144: União das freguesias de Ruvina, Ruivós e Vale das Éguas;218;93;103;19;3;
;16J091146: União das freguesias de Santo Estêvão e Moita;422;190;189;39;4;
;16J091147: União das freguesias de Seixo do Côa e Vale Longo;401;233;149;18;1;
;16J091145: União das freguesias do Sabugal e Aldeia de Santo António;814;360;359;88;7;
;16J091136: Vale de Espinho;301;147;125;29;- -;
;16J091138: Vila Boa;232;140;79;13;- -;
;16J091139: Vila do Touro;302;143;116;37;6;
;16J0912: Seia;8563;3598;4291;566;108;
;16J091201: Alvoco da Serra;175;93;64;15;3;
;16J091205: Girabolhos;288;148;128;12;- -;
;16J091207: Loriga;142;76;56;8;2;
;16J091208: Paranhos;725;270;397;43;15;
;16J091209: Pinhanços;358;175;156;20;7;
;16J091210: Sabugueiro;179;91;84;1;3;
;16J091212: Sandomil;269;137;126;4;2;
;16J091213: Santa Comba;392;163;208;15;6;
;16J091216: Santiago;775;270;447;54;4;
;16J091219: Sazes da Beira;41;22;15;4;- -;
;16J091221: Teixeira;41;26;9;6;- -;
;16J091224: Travancinha;382;156;196;20;10;
;16J091230: União das freguesias de Carragozela e Várzea de Meruge;615;228;322;60;5;
;16J091231: União das freguesias de Sameice e Santa Eulália;645;293;327;20;5;
;16J091232: União das freguesias de Santa Marinha e São Martinho;801;358;367;74;2;
;16J091233: União das freguesias de Seia, São Romão e Lapa dos Dinheiros;1110;334;632;121;23;
;16J091234: União das freguesias de Torrozelo e Folhadosa;114;40;71;1;2;
;16J091235: União das freguesias de Tourais e Lajes;1063;429;558;65;11;
;16J091236: União das freguesias de Vide e Cabeça;281;210;49;18;4;
;16J091225: Valezim;125;57;60;4;4;
;16J091228: Vila Cova à Coelheira;42;22;19;1;- -;
;16J0913: Trancoso;7576;3410;3652;446;68;
;16J091301: Aldeia Nova;369;172;184;11;2;
;16J091303: Castanheira;216;107;97;7;5;
;16J091304: Cogula;230;111;98;20;1;
;16J091305: Cótimos;234;134;89;8;3;
;16J091307: Fiães;212;103;89;19;1;
;16J091309: Granja;282;109;155;15;3;
;16J091310: Guilheiro;222;80;131;7;4;
;16J091311: Moimentinha;288;81;171;27;9;
;16J091312: Moreira de Rei;567;327;240;- -;- -;
;16J091313: Palhais;196;84;105;3;4;
;16J091314: Póvoa do Concelho;284;146;132;5;1;
