
Quadro extraído em 17 de Outubro de 2022 (00:03:55)
http://www.ine.pt



Localização geográfica (NUTS - 2013) (1) ;Volume de trabalho da mão-de-obra agrícola (UTA) por Localização geográfica (NUTS - 2013) e Tipo de mão-de-obra -  Decenal (2) ;;;;;;;;;
;Período de referência dos dados;;;;;;;;;
;2009;;;;;;;;;
;Tipo de mão-de-obra;;;;;;;;;
;Mão-de-obra agrícola total;Mão-de-obra agrícola familiar;Produtor;Cônjuge;Outros membros da família;Mão-de-obra agrícola não familiar;Permanente;Eventual;Mão-de-obra não contratada pelo produtor;
;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;
16G182411: Ventosa;168;164;72;52;40;4;2;2;0;
16H: Beira Baixa;8910;7813;4289;2541;984;1097;642;394;62;
16H0502: Castelo Branco;2955;2613;1498;800;315;342;217;110;15;
16H050201: Alcains;110;88;51;22;15;22;21;2;0;
16H050202: Almaceda;225;218;127;73;18;6;2;4;1;
16H050203: Benquerenças;96;90;51;30;9;6;3;3;0;
16H050205: Castelo Branco;385;316;173;98;45;69;56;12;1;
16H050211: Lardosa;98;80;46;23;11;18;13;5;0;
16H050212: Louriçal do Campo;65;47;26;14;6;18;4;14;0;
16H050214: Malpica do Tejo;127;74;57;15;3;54;47;6;1;
16H050216: Monforte da Beira;100;79;48;27;5;21;11;9;1;
16H050220: Salgueiro do Campo;144;140;78;45;17;5;1;3;0;
16H050221: Santo André das Tojeiras;208;202;111;58;33;6;1;4;2;
16H050222: São Vicente da Beira;119;112;73;35;5;7;0;6;1;
16H050223: Sarzedas;347;328;176;114;38;20;10;9;1;
16H050225: Tinalhas;74;64;38;17;10;10;4;6;0;
16H050226: União das freguesias de Cebolais de Cima e Retaxo;59;54;33;15;6;6;2;2;2;
16H050227: União das freguesias de Escalos de Baixo e Mata;235;202;115;57;30;33;15;16;2;
16H050228: União das freguesias de Escalos de Cima e Lousa;125;109;62;32;15;16;12;3;0;
16H050229: União das freguesias de Freixial e Juncal do Campo;164;160;94;51;16;3;0;3;0;
16H050230: União das freguesias de Ninho do Açor e Sobral do Campo;119;112;62;37;14;7;5;2;0;
16H050231: União das freguesias de Póvoa de Rio de Moinhos e Cafede;153;138;76;40;21;16;12;4;0;
16H0505: Idanha-a-Nova;1483;1006;604;319;83;477;329;135;14;
16H050502: Aldeia de Santa Margarida;31;30;20;9;1;2;1;1;0;
16H050505: Ladoeiro;245;183;112;61;10;63;33;29;1;
16H050506: Medelim;25;20;12;7;1;5;2;3;0;
16H050509: Oledo;70;52;33;15;5;18;14;3;0;
16H050510: Penha Garcia;63;42;29;11;2;21;17;4;0;
16H050511: Proença-a-Velha;53;41;26;11;4;11;9;2;1;
16H050512: Rosmaninhal;133;95;52;33;9;39;24;13;2;
16H050514: São Miguel de Acha;110;88;50;27;11;22;16;6;0;
16H050516: Toulões;40;34;20;12;2;5;4;1;0;
16H050518: União das freguesias de Idanha-a-Nova e Alcafozes;296;159;92;48;19;137;101;32;3;
16H050519: União das freguesias de Monfortinho e Salvaterra do Extremo;71;53;30;16;7;18;13;5;1;
16H050520: União das freguesias de Monsanto e Idanha-a-Velha;139;104;65;37;2;35;5;28;2;
16H050521: União das freguesias de Zebreira e Segura;207;106;64;32;11;101;90;9;2;
16H0506: Oleiros;959;914;466;328;121;45;8;36;2;
16H050601: Álvaro;116;111;56;42;13;5;0;5;0;
16H050603: Cambas;40;37;22;12;3;3;1;2;0;
16H050613: Estreito-Vilar Barroco;132;128;73;39;15;4;1;3;0;
16H050605: Isna;93;90;44;32;14;4;0;4;0;
16H050606: Madeirã;42;41;21;14;5;1;0;1;0;
16H050607: Mosteiro;63;62;31;21;10;2;0;1;0;
16H050614: Oleiros-Amieira;281;261;128;98;36;20;5;14;0;
16H050609: Orvalho;102;98;49;37;12;4;1;3;0;
16H050610: Sarnadas de São Simão;24;24;15;6;3;0;0;0;0;
16H050611: Sobral;65;63;28;25;10;2;0;2;0;
16H0507: Penamacor;962;872;505;291;76;91;41;44;6;
16H050704: Aranhas;36;35;25;6;4;1;0;1;0;
16H050706: Benquerença;112;107;65;37;5;5;2;3;0;
16H050707: Meimão;26;20;14;7;0;5;5;0;0;
16H050708: Meimoa;65;63;38;17;8;2;1;1;0;
16H050710: Penamacor;349;293;162;98;33;56;30;25;1;
16H050711: Salvador;45;44;24;14;6;1;0;1;0;
16H050713: União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;124;118;69;41;8;6;0;6;0;
16H050714: União das freguesias de Pedrógão de São Pedro e Bemposta;100;89;51;31;7;11;3;5;3;
16H050712: Vale da Senhora da Póvoa;105;103;57;41;5;2;0;2;0;
16H0508: Proença-a-Nova;1988;1923;953;668;303;65;17;43;5;
16H050802: Montes da Senhora;165;156;82;57;17;9;4;6;0;
16H050805: São Pedro do Esteval;261;257;121;86;51;4;0;3;1;
16H050807: União das freguesias de Proença-a-Nova e Peral;795;773;370;266;137;22;8;12;2;
16H050808: União das freguesias de Sobreira Formosa e Alvito da Beira;767;738;380;259;99;29;4;23;2;
16H0511: Vila Velha de Ródão;563;486;263;136;87;77;31;27;20;
16H051101: Fratel;133;130;78;46;6;4;3;0;0;
16H051102: Perais;165;131;70;34;28;34;17;16;1;
16H051103: Sarnadas de Ródão;94;72;43;17;11;23;3;1;19;
16H051104: Vila Velha de Ródão;170;154;72;39;42;17;7;9;0;
16I: Médio Tejo;11565;10166;5599;3264;1302;1399;984;371;44;
16I1401: Abrantes;1371;1108;616;314;179;263;201;52;9;
16I140104: Bemposta;105;61;35;17;9;44;42;2;0;
16I140119: Carvalhal;10;10;5;2;2;0;0;0;0;
16I140118: Fontes;58;58;26;25;6;1;0;1;0;
16I140105: Martinchel;69;65;39;22;3;5;0;3;2;
16I140106: Mouriscas;297;276;149;72;55;22;11;10;0;
16I140107: Pego;92;84;47;24;14;7;4;3;1;
16I140108: Rio de Moinhos;22;18;11;5;2;5;4;1;0;
16I140115: Tramagal;59;38;22;7;9;21;13;8;0;
16I140120: União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;250;147;84;35;28;103;95;8;0;
16I140121: União das freguesias de Aldeia do Mato e Souto;48;42;19;13;10;6;1;4;0;
16I140122: União das freguesias de Alvega e Concavada;182;161;90;47;24;21;11;5;5;
16I140123: União das freguesias de São Facundo e Vale das Mós;133;115;66;34;15;18;13;4;1;
16I140124: União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;47;36;24;10;3;10;8;2;1;
16I1402: Alcanena;326;283;194;67;22;43;32;10;2;
16I140202: Bugalhos;50;36;31;3;2;14;9;4;1;
16I140206: Minde;17;15;11;3;1;2;2;0;0;
16I140207: Moitas Venda;14;12;10;1;1;2;0;2;0;
16I140208: Monsanto;31;25;15;8;2;6;5;1;0;
16I140209: Serra de Santo António;72;70;47;17;7;2;1;1;0;
16I140211: União das freguesias de Alcanena e Vila Moreira;48;35;26;5;4;13;12;1;0;
16I140212: União das freguesias de Malhou, Louriceira e Espinheiro;94;90;55;30;5;4;2;2;1;
16I1408: Constância;94;48;26;11;11;46;44;2;0;
16I140801: Constância;27;6;3;2;2;21;21;0;0;
16I140802: Montalvo;23;13;7;2;3;10;9;1;0;
16I140803: Santa Margarida da Coutada;44;28;16;7;6;15;14;1;0;
16I1410: Entroncamento;40;26;14;6;6;15;13;2;0;
16I141002: Nossa Senhora de Fátima;7;6;4;1;1;1;0;1;0;
16I141001: São João Baptista;33;20;10;5;4;13;13;1;0;
16I1411: Ferreira do Zêzere;1122;824;433;323;68;298;230;65;2;
16I141101: Águas Belas;106;66;40;22;4;41;38;3;0;
16I141103: Beco;89;86;42;36;8;3;3;0;0;
16I141104: Chãos;132;130;71;50;8;2;0;2;1;
16I141106: Ferreira do Zêzere;157;55;28;21;6;102;59;44;0;
16I141107: Igreja Nova do Sobral;64;62;32;25;6;2;2;0;0;
16I141110: Nossa Senhora do Pranto;248;133;68;53;13;115;112;3;0;
16I141111: União das freguesias de Areias e Pias;325;293;153;116;24;32;17;14;1;
16I1413: Mação;616;596;324;199;74;19;4;13;2;
16I141302: Amêndoa;35;35;18;11;6;1;0;1;0;
16I141303: Cardigos;119;116;64;43;10;3;0;2;0;
16I141304: Carvoeiro;46;46;24;18;4;1;0;0;0;
16I141305: Envendos;114;108;58;34;15;7;2;4;1;
16I141307: Ortiga;49;46;28;13;4;3;1;2;0;
16I141309: União das freguesias de Mação, Penhascoso e Aboboreira;253;247;132;80;35;6;2;4;1;
16I1421: Ourém;1931;1809;980;645;184;122;87;32;3;
16I142101: Alburitel;79;79;41;30;8;0;0;0;0;
16I142102: Atouguia;69;68;39;25;5;1;0;1;0;
16I142104: Caxarias;193;191;97;69;25;2;0;2;0;
16I142105: Espite;31;30;15;12;3;1;0;1;0;
16I142106: Fátima;134;123;72;34;18;11;10;0;0;
16I142115: Nossa Senhora da Piedade;139;122;60;48;15;17;8;8;0;
16I142111: Nossa Senhora das Misericórdias;195;174;95;50;28;21;19;2;1;
16I142113: Seiça;116;106;61;34;11;10;4;6;0;
16I142119: União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;310;302;164;118;20;8;2;5;0;
16I142120: União das freguesias de Gondemaria e Olival;167;153;86;55;11;14;12;3;0;
16I142121: União das freguesias de Matas e Cercal;153;153;83;59;11;0;0;0;0;
16I142122: União das freguesias de Rio de Couros e Casal dos Bernardos;251;248;134;91;23;3;1;1;0;
16I142114: Urqueira;94;60;34;21;6;34;31;3;0;
16I1417: Sardoal;575;539;281;180;78;36;23;12;1;
16I141701: Alcaravela;59;56;32;22;2;4;2;1;0;
16I141702: Santiago de Montalegre;73;73;33;26;14;0;0;0;0;
16I141703: Sardoal;324;294;156;90;48;30;20;9;1;
16I141704: Valhascos;119;117;61;42;14;2;1;1;0;
16I0509: Sertã;2076;1959;1001;669;290;117;44;67;6;
16I050901: Cabeçudo;83;76;42;21;14;7;2;4;0;
16I050902: Carvalhal;93;89;46;26;18;4;0;3;0;
16I050903: Castelo;153;143;73;47;23;10;5;4;0;
16I050911: Pedrógão Pequeno;227;218;111;69;39;10;0;7;2;
16I050912: Sertã;363;319;167;109;42;45;26;18;1;
16I050913: Troviscal;239;233;114;78;40;7;0;6;1;
16I050915: União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;322;300;155;111;34;22;7;15;0;
16I050916: União das freguesias de Cumeada e Marmeleiro;220;218;112;82;24;2;0;2;0;
16I050917: União das freguesias de Ermida e Figueiredo;160;157;82;53;21;4;1;3;0;
16I050914: Várzea dos Cavaleiros;215;208;99;73;36;7;3;4;0;
16I1418: Tomar;1705;1469;846;454;168;237;169;58;9;
16I141802: Asseiceira;81;53;37;12;4;28;26;2;0;
16I141804: Carregueiros;50;43;23;14;6;7;7;0;0;
16I141808: Olalhas;96;81;43;28;10;16;11;4;0;
16I141809: Paialvo;224;207;112;57;38;18;14;2;2;
16I141814: Sabacheira;106;102;60;36;7;4;2;0;2;
16I141813: São Pedro de Tomar;139;127;72;36;19;12;5;7;0;
16I141817: União das freguesias de Além da Ribeira e Pedreira;79;77;42;28;8;2;1;0;0;
16I141818: União das freguesias de Casais e Alviobeira;293;264;152;90;23;29;7;22;0;
16I141819: União das freguesias de Madalena e Beselga;356;285;166;90;29;71;63;7;2;
16I141820: União das freguesias de Serra e Junceira;116;83;55;18;10;34;25;8;0;
16I141821: União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;164;148;86;45;17;16;8;5;2;
16I1419: Torres Novas;1336;1155;698;293;164;181;124;48;9;
16I141902: Assentiz;133;124;80;35;10;9;7;1;1;
16I141904: Chancelaria;167;158;99;37;23;8;3;5;0;
16I141917: Meia Via;6;5;3;2;0;1;0;1;0;
16I141909: Pedrógão;121;111;63;17;31;10;2;8;1;
16I141910: Riachos;59;43;27;11;5;16;14;0;2;
16I141918: União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;294;254;156;63;35;40;30;8;2;
16I141919: União das freguesias de Olaia e Paço;177;131;85;37;8;47;42;4;1;
16I141920: União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago);238;210;118;63;30;27;14;12;1;
16I141921: União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;118;97;56;24;18;20;12;7;1;
16I141916: Zibreira;23;21;10;6;5;3;1;2;0;
16I0510: Vila de Rei;310;300;151;97;52;10;6;4;0;
16I051001: Fundada;26;25;15;7;4;1;0;0;0;
16I051002: São João do Peso;68;66;32;19;15;2;0;2;0;
16I051003: Vila de Rei;216;209;105;71;34;8;6;2;0;
16I1420: Vila Nova da Barquinha;64;51;36;8;7;13;7;6;0;
16I142001: Atalaia;15;11;6;2;2;4;3;1;0;
16I142002: Praia do Ribatejo;20;19;14;3;2;1;0;1;0;
16I142003: Tancos;3;3;2;0;1;0;0;0;0;
16I142006: Vila Nova da Barquinha;26;18;13;2;3;8;4;3;0;
16J: Beiras e Serra da Estrela;21640;18790;10474;6115;2201;2850;1004;1737;109;
16J0902: Almeida;592;541;344;139;58;52;21;26;5;
16J090203: Almeida;47;43;41;1;1;4;3;1;0;
16J090207: Castelo Bom;18;18;9;7;2;1;0;1;0;
16J090209: Freineda;45;40;24;11;5;5;3;2;1;
16J090210: Freixo;15;14;10;3;1;0;0;0;0;
16J090213: Malhada Sorda;45;41;24;11;6;4;3;1;0;
16J090219: Nave de Haver;34;34;21;11;3;0;0;0;0;
16J090224: São Pedro de Rio Seco;24;21;12;6;3;3;1;2;0;
16J090230: União das freguesias de Amoreira, Parada e Cabreira;37;34;22;9;3;3;2;1;0;
16J090231: União das freguesias de Azinhal, Peva e Valverde;81;75;41;22;12;7;0;5;2;
16J090232: União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;55;48;27;15;7;7;2;4;0;
16J090233: União das freguesias de Junça e Naves;46;38;20;12;5;8;6;2;0;
16J090234: União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;61;56;35;18;4;5;0;5;0;
16J090235: União das freguesias de Malpartida e Vale de Coelha;21;21;20;1;0;0;0;0;0;
16J090236: União das freguesias de Miuzela e Porto de Ovelha;29;28;17;9;3;1;0;1;0;
16J090227: Vale da Mula;17;16;14;2;0;1;1;0;0;
16J090229: Vilar Formoso;16;14;10;3;1;2;0;1;0;
16J0501: Belmonte;727;615;342;218;55;112;30;80;2;
16J050102: Caria;205;173;102;57;14;32;12;18;2;
16J050104: Inguias;123;119;63;50;7;4;0;3;0;
16J050105: Maçainhas;106;100;52;37;10;6;5;1;0;
16J050106: União das freguesias de Belmonte e Colmeal da Torre;294;223;124;74;25;71;13;58;1;
16J0903: Celorico da Beira;752;692;381;220;91;60;28;27;5;
16J090302: Baraçal;32;29;15;9;5;3;2;1;0;
16J090304: Carrapichana;17;15;9;5;2;2;1;1;0;
16J090322: Casas do Soeiro;20;19;11;5;3;0;0;0;0;
16J090306: Forno Telheiro;98;83;46;27;10;15;5;10;1;
16J090307: Lajeosa do Mondego;58;52;24;16;12;6;6;0;0;
16J090308: Linhares;56;55;26;22;7;1;1;0;0;
16J090309: Maçal do Chão;28;20;13;7;1;8;3;4;0;
16J090310: Mesquitela;32;31;17;10;5;1;0;0;0;
16J090311: Minhocal;38;36;20;14;2;2;2;0;0;
16J090312: Prados;17;15;10;3;2;2;2;0;0;
16J090314: Ratoeira;33;29;15;7;7;4;1;3;0;
16J090323: União das freguesias de Açores e Velosa;38;36;24;9;3;2;0;2;0;
16J090324: União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;108;98;56;30;11;10;5;4;1;
16J090325: União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;59;57;31;20;7;1;0;1;0;
16J090326: União das freguesias de Rapa e Cadafaz;58;57;32;18;7;1;0;1;0;
16J090318: Vale de Azares;61;61;35;18;8;0;0;0;0;
16J0503: Covilhã;2155;1840;975;598;267;315;168;142;6;
16J050302: Aldeia de São Francisco de Assis;7;7;3;3;1;0;0;0;0;
16J050305: Boidobra;121;102;51;33;18;19;14;4;0;
16J050308: Cortes do Meio;37;35;18;11;7;2;0;2;0;
16J050309: Dominguizo;20;14;8;3;4;6;4;1;0;
16J050310: Erada;77;69;34;28;8;7;4;3;0;
16J050311: Ferro;322;282;133;100;49;41;11;30;1;
16J050312: Orjais;183;135;64;44;27;47;32;15;0;
16J050314: Paul;80;71;46;21;5;9;8;0;0;
16J050315: Peraboa;241;202;106;68;27;39;30;8;1;
16J050318: São Jorge da Beira;8;8;5;2;1;0;0;0;0;
16J050322: Sobral de São Miguel;21;21;11;8;2;0;0;0;0;
16J050324: Tortosendo;154;111;56;31;24;43;20;22;1;
16J050325: Unhais da Serra;64;62;34;17;11;2;0;1;0;
16J050332: União das freguesias de Barco e Coutada;98;97;54;37;6;1;0;1;0;
16J050333: União das freguesias de Cantar-Galo e Vila do Carvalho;42;41;20;11;11;1;0;1;0;
16J050334: União das freguesias de Casegas e Ourondo;60;55;29;21;5;5;0;5;0;
16J050335: União das freguesias de Covilhã e Canhoso;152;125;64;41;21;27;23;3;0;
16J050336: União das freguesias de Peso e Vales do Rio;58;57;33;21;3;2;0;2;0;
16J050337: União das freguesias de Teixoso e Sarzedo;241;195;119;55;21;46;19;27;0;
16J050338: União das freguesias de Vale Formoso e Aldeia do Souto;126;106;62;30;14;19;2;17;0;
16J050327: Verdelhos;44;44;25;15;4;1;0;0;0;
16J0904: Figueira de Castelo Rodrigo;1213;862;482;263;118;350;119;217;15;
16J090403: Castelo Rodrigo;69;23;13;7;4;46;23;21;2;
16J090406: Escalhão;224;136;74;34;28;88;35;51;2;
16J090408: Figueira de Castelo Rodrigo;71;61;34;17;10;10;3;6;2;
16J090410: Mata de Lobos;67;53;26;18;9;14;7;6;1;
16J090418: União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;114;106;60;40;7;9;4;4;1;
16J090419: União das freguesias de Almofala e Escarigo;98;72;40;20;12;26;11;14;1;
16J090420: União das freguesias de Cinco Vilas e Reigada;138;117;63;31;23;21;8;13;1;
16J090421: União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;194;177;92;62;23;17;5;11;2;
16J090422: União das freguesias do Colmeal e Vilar Torpim;106;70;45;22;4;35;11;22;2;
16J090415: Vermiosa;131;48;34;13;1;83;13;69;2;
16J0905: Fornos de Algodres;534;510;277;162;72;24;6;15;3;
16J090501: Algodres;53;52;30;15;7;1;0;1;0;
16J090502: Casal Vasco;22;20;11;7;3;1;1;0;0;
16J090504: Figueiró da Granja;42;37;22;10;5;5;3;2;0;
16J090505: Fornos de Algodres;61;57;28;20;9;4;1;2;0;
16J090507: Infias;8;8;5;3;0;1;0;0;0;
16J090509: Maceira;41;39;23;12;5;2;0;2;0;
16J090510: Matança;45;44;25;15;4;1;0;0;0;
16J090511: Muxagata;36;36;18;11;7;0;0;0;0;
16J090512: Queiriz;50;50;29;17;5;0;0;0;0;
16J090517: União das freguesias de Cortiçô e Vila Chã;36;34;18;12;4;2;1;1;0;
16J090518: União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;71;66;34;24;9;5;0;4;1;
16J090519: União das freguesias de Sobral Pichorro e Fuinhas;69;67;35;17;15;2;1;1;0;
16J0504: Fundão;4111;3447;1901;1160;386;664;192;460;12;
16J050401: Alcaide;224;188;95;60;33;36;2;34;0;
16J050402: Alcaria;101;75;41;23;10;26;15;11;1;
16J050403: Alcongosta;129;83;46;26;12;46;12;33;0;
16J050406: Alpedrinha;172;131;71;49;11;42;11;30;1;
16J050408: Barroca;75;74;40;30;5;1;0;1;0;
16J050410: Bogas de Cima;53;52;26;21;5;1;0;1;0;
16J050411: Capinha;151;100;51;32;18;50;13;37;1;
16J050412: Castelejo;170;155;93;51;11;15;2;13;1;
16J050413: Castelo Novo;214;119;63;37;18;95;37;58;1;
16J050431: Enxames;185;178;87;71;21;7;4;3;0;
16J050416: Fatela;94;83;34;22;27;12;3;8;1;
16J050419: Lavacolhos;46;42;22;15;5;4;0;4;0;
16J050420: Orca;225;207;139;67;1;18;4;13;1;
16J050421: Pêro Viseu;59;46;30;16;0;14;5;8;0;
16J050424: Silvares;74;69;37;26;6;5;1;5;0;
16J050425: Soalheira;75;71;41;27;3;5;1;3;0;
16J050426: Souto da Casa;101;91;48;29;14;11;0;10;0;
16J050427: Telhado;141;131;69;45;18;11;1;9;1;
16J050432: Três Povos;228;210;129;71;10;17;2;15;0;
16J050434: União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;817;710;380;227;104;106;43;61;1;
16J050433: União das freguesias de Janeiro de Cima e Bogas de Baixo;81;81;45;30;6;1;0;1;0;
16J050435: União das freguesias de Póvoa de Atalaia e Atalaia do Campo;178;143;88;43;12;35;19;15;1;
16J050436: União das freguesias de Vale de Prazeres e Mata da Rainha;518;409;227;145;38;108;17;90;1;
16J0906: Gouveia;1062;823;456;251;116;239;123;107;9;
16J090602: Arcozelo;108;104;58;34;12;3;0;3;0;
16J090603: Cativelos;33;25;16;8;1;8;3;5;0;
16J090605: Folgosinho;104;56;32;17;7;47;42;5;1;
16J090625: Gouveia;71;52;29;17;5;20;10;9;1;
16J090612: Nespereira;68;51;28;13;10;17;9;8;0;
16J090613: Paços da Serra;30;25;14;7;4;5;0;5;0;
16J090614: Ribamondego;16;15;10;4;1;1;0;1;0;
16J090617: São Paio;57;42;24;14;4;15;9;6;0;
16J090623: União das freguesias de Aldeias e Mangualde da Serra;36;32;17;10;5;4;1;2;0;
16J090624: União das freguesias de Figueiró da Serra e Freixo da Serra;45;41;24;13;4;4;2;1;0;
16J090626: União das freguesias de Melo e Nabais;131;108;57;37;14;23;8;15;1;
16J090627: União das freguesias de Moimenta da Serra e Vinhó;80;67;35;21;12;13;4;9;1;
16J090628: União das freguesias de Rio Torto e Lagarinhos;100;60;32;17;10;40;24;16;1;
16J090619: Vila Cortês da Serra;39;36;21;10;6;3;0;3;0;
16J090620: Vila Franca da Serra;40;39;20;11;8;1;0;1;0;
16J090621: Vila Nova de Tazem;106;72;41;19;13;34;12;19;3;
16J0907: Guarda;1862;1708;929;523;257;153;70;77;6;
16J090766: Adão;41;38;21;14;4;3;2;1;0;
16J090703: Aldeia do Bispo;18;16;9;3;4;2;2;0;0;
16J090704: Aldeia Viçosa;45;38;24;9;5;8;5;3;0;
16J090705: Alvendre;28;28;16;7;5;0;0;0;0;
16J090706: Arrifana;32;30;16;10;4;2;1;0;0;
16J090708: Avelãs da Ribeira;38;37;17;13;7;1;0;1;0;
16J090709: Benespera;31;29;17;9;3;2;1;0;0;
16J090711: Casal de Cinza;88;86;45;29;13;2;0;1;0;
16J090712: Castanheira;23;22;12;5;5;1;1;0;0;
16J090713: Cavadoude;34;28;17;7;5;6;1;5;0;
16J090714: Codesseiro;42;40;21;16;3;2;1;1;0;
16J090716: Faia;44;34;21;9;4;10;7;3;0;
16J090717: Famalicão;34;33;20;8;5;1;0;1;0;
16J090718: Fernão Joanes;36;31;18;9;4;5;3;2;0;
16J090757: Gonçalo;106;100;52;34;15;6;3;2;0;
16J090721: Gonçalo Bocas;10;10;6;2;1;1;0;1;0;
16J090758: Guarda;84;75;42;22;11;9;5;4;0;
16J090759: Jarmelo São Miguel;56;56;31;16;8;0;0;0;0;
16J090760: Jarmelo São Pedro;77;76;45;22;9;0;0;0;0;
16J090722: João Antão;18;18;10;6;2;0;0;0;0;
16J090723: Maçainhas;25;24;14;7;3;1;1;1;0;
16J090724: Marmeleiro;88;88;43;30;16;1;0;0;0;
16J090725: Meios;19;18;10;6;2;1;1;0;0;
16J090728: Panoias de Cima;71;35;19;10;6;36;9;28;0;
16J090729: Pega;9;9;5;2;1;0;0;0;0;
16J090730: Pêra do Moço;76;75;41;24;10;1;0;1;0;
16J090732: Porto da Carne;7;7;4;1;2;1;0;0;0;
16J090734: Ramela;45;39;19;15;5;6;4;2;0;
16J090738: Santana da Azinha;42;40;21;13;7;2;2;0;0;
16J090744: Sobral da Serra;38;38;21;12;4;0;0;0;0;
16J090761: União de freguesias de Avelãs de Ambom e Rocamondo;30;28;17;7;4;2;1;0;0;
16J090762: União de freguesias de Corujeira e Trinta;48;44;25;14;5;4;2;2;0;
16J090763: União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;74;68;30;19;19;6;0;6;0;
16J090764: União de freguesias de Pousade e Albardo;36;35;19;10;6;1;0;1;0;
16J090765: União de freguesias de Rochoso e Monte Margarida;28;26;15;9;3;1;1;0;0;
16J090746: Vale de Estrela;22;19;10;6;4;3;2;1;0;
16J090747: Valhelhas;26;17;10;5;2;10;5;4;0;
16J090748: Vela;62;58;30;17;11;4;1;2;0;
16J090749: Videmonte;60;57;32;17;8;4;2;1;0;
16J090750: Vila Cortês do Mondego;19;19;11;7;2;0;0;0;0;
16J090751: Vila Fernando;61;57;32;16;9;4;3;1;0;
16J090752: Vila Franca do Deão;50;49;26;16;6;2;1;1;0;
16J090753: Vila Garcia;39;37;21;11;5;2;1;1;0;
16J0908: Manteigas;106;100;58;37;5;7;5;2;0;
16J090802: Manteigas (Santa Maria);52;49;27;20;3;3;2;1;0;
16J090803: Manteigas (São Pedro);32;30;18;12;0;2;1;1;0;
16J090801: Sameiro;14;12;7;4;0;2;2;0;0;
16J090804: Vale de Amoreira;9;9;6;2;1;0;0;0;0;
16J0909: Mêda;1245;951;545;322;84;293;67;220;7;
16J090901: Aveloso;69;28;15;12;1;41;0;41;0;
16J090902: Barreira;30;27;16;9;2;3;1;2;0;
16J090905: Coriscada;65;56;29;17;10;9;1;8;0;
16J090907: Longroiva;266;178;107;65;6;88;28;59;1;
16J090908: Marialva;85;80;48;32;0;5;2;3;0;
16J090917: Mêda, Outeiro de Gatos e Fonte Longa;237;185;104;62;20;53;25;25;2;
16J090912: Poço do Canto;128;107;58;33;16;22;5;16;1;
16J090918: Prova e Casteição;81;70;39;22;9;11;0;11;1;
16J090914: Rabaçal;80;77;44;22;11;3;1;2;0;
16J090915: Ranhados;101;68;41;24;4;32;3;29;0;
16J090919: União das freguesias de Vale Flor, Carvalhal e Pai Penela;102;77;44;27;7;25;0;24;0;
16J0910: Pinhel;2574;2316;1279;758;279;258;47;194;17;
16J091028: Agregação das freguesias Sul de Pinhel;118;111;63;36;13;6;3;3;1;
16J091032: Alto do Palurdo;130;110;63;34;14;20;5;14;1;
16J091029: Alverca da Beira/Bouça Cova;185;158;82;56;20;27;3;20;5;
16J091009: Ervedosa;85;83;47;30;7;2;0;2;0;
16J091010: Freixedas;221;206;124;64;18;15;2;13;0;
16J091012: Lamegal;117;111;57;29;26;6;0;6;0;
16J091013: Lameiras;110;107;56;32;20;3;0;2;0;
16J091014: Manigoto;59;55;27;19;9;4;1;3;0;
16J091015: Pala;184;155;93;52;10;30;2;27;0;
16J091017: Pinhel;361;314;166;119;29;47;9;35;3;
16J091018: Pínzio;62;59;37;16;5;3;0;3;0;
16J091024: Souro Pires;233;212;122;71;19;22;3;18;1;
16J091030: Terras de Massueime;99;89;49;29;12;10;2;8;0;
16J091035: União das freguesias de Atalaia e Safurdão;105;99;55;30;14;5;0;5;0;
16J091031: Valbom/Bogalhal;143;121;65;36;20;23;5;16;2;
16J091033: Vale do Côa;137;129;68;43;19;8;2;5;0;
16J091034: Vale do Massueime;162;146;80;49;17;16;3;12;1;
16J091027: Vascoveiro;63;51;28;17;6;12;8;4;0;
