
Statistical table extracted on October 11, 2022 (22:39:22)
http://www.ine.pt



Data reference period;Geographic localization (NUTS -2013);Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial (1) ;;;;;
;187071002: Redondo;1412;453;739;129;91;
;1870711: Reguengos de Monsaraz;2537;782;1327;256;172;
;187071102: Corval;575;162;323;53;37;
;187071103: Monsaraz;491;155;248;45;43;
;187071104: Reguengos de Monsaraz;954;246;499;133;76;
;187071106: União das freguesias de Campo e Campinho;517;219;257;25;16;
;1870712: Vendas Novas;643;173;371;54;45;
;187071202: Landeira;51;14;29;3;5;
;187071201: Vendas Novas;592;159;342;51;40;
;1870713: Viana do Alentejo;797;236;413;79;69;
;187071303: Aguiar;50;15;23;7;5;
;187071301: Alcáçovas;390;111;205;42;32;
;187071302: Viana do Alentejo;357;110;185;30;32;
;1870714: Vila Viçosa;808;257;409;76;66;
;187071401: Bencatel;153;42;81;13;17;
;187071402: Ciladas;127;38;64;10;15;
;187071406: Nossa Senhora da Conceição e São Bartolomeu;357;97;184;49;27;
;187071404: Pardais;171;80;80;4;7;
;15: Algarve;47972;17042;25846;3284;1800;
;150: Algarve;47972;17042;25846;3284;1800;
;1500801: Albufeira;2924;850;1684;234;156;
;150080106: Albufeira e Olhos de Água;800;218;475;59;48;
;150080104: Ferreiras;532;159;307;40;26;
;150080102: Guia;605;157;365;55;28;
;150080103: Paderne;987;316;537;80;54;
;1500802: Alcoutim;2435;1062;1175;142;56;
;150080202: Giões;230;98;111;15;6;
;150080203: Martim Longo;616;279;297;30;10;
;150080206: União das freguesias de Alcoutim e Pereiro;911;324;494;61;32;
;150080205: Vaqueiros;678;361;273;36;8;
;1500803: Aljezur;1752;765;856;97;34;
;150080301: Aljezur;715;308;343;48;16;
;150080302: Bordeira;200;110;77;11;2;
;150080303: Odeceixe;325;134;169;15;7;
;150080304: Rogil;512;213;267;23;9;
;1500804: Castro Marim;2073;939;970;101;63;
;150080404: Altura;110;38;64;4;4;
;150080401: Azinhal;456;204;215;21;16;
;150080402: Castro Marim;591;234;309;25;23;
;150080403: Odeleite;916;463;382;51;20;
;1500805: Faro;4097;1096;2532;309;160;
;150080506: Montenegro;125;36;68;7;14;
;150080503: Santa Bárbara de Nexe;1223;388;694;94;47;
;150080507: União das freguesias de Conceição e Estoi;1981;531;1248;142;60;
;150080508: União das freguesias de Faro (Sé e São Pedro);768;141;522;66;39;
;1500806: Lagoa;1283;365;753;122;43;
;150080602: Ferragudo;71;27;41;2;1;
;150080604: Porches;264;75;152;27;10;
;150080607: União das freguesias de Estômbar e Parchal;279;85;162;25;7;
;150080608: União das freguesias de Lagoa e Carvoeiro;669;178;398;68;25;
;1500807: Lagos;1804;654;966;116;68;
;150080703: Luz;294;104;146;27;17;
;150080704: Odiáxere;582;199;365;5;13;
;150080707: União das freguesias de Bensafrim e Barão de São João;558;211;278;51;18;
;150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);370;140;177;33;20;
;1500808: Loulé;8770;3031;4844;548;347;
;150080801: Almancil;712;221;401;57;33;
;150080802: Alte;1233;537;591;71;34;
;150080803: Ameixial;571;187;332;40;12;
;150080804: Boliqueime;1266;378;692;132;64;
;150080808: Loulé (São Clemente);1017;322;574;59;62;
;150080809: Loulé (São Sebastião);1299;423;756;71;49;
;150080805: Quarteira;245;79;136;17;13;
;150080807: Salir;1061;421;587;18;35;
;150080812: União de freguesias de Querença, Tôr e Benafim;1366;463;775;83;45;
;1500809: Monchique;2115;985;989;102;39;
;150080901: Alferce;430;196;203;23;8;
;150080902: Marmelete;652;323;300;21;8;
;150080903: Monchique;1033;466;486;58;23;
;1500810: Olhão;2865;765;1714;238;148;
;150081003: Olhão;- -;- -;- -;- -;- -;
;150081004: Pechão;405;73;274;36;22;
;150081005: Quelfes;622;179;364;49;30;
;150081006: União das freguesias de Moncarapacho e Fuseta;1838;513;1076;153;96;
;1500811: Portimão;1498;565;817;61;55;
;150081101: Alvor;387;127;243;6;11;
;150081102: Mexilhoeira Grande;899;349;470;40;40;
;150081103: Portimão;212;89;104;15;4;
;1500812: São Brás de Alportel;1436;338;951;101;46;
;150081201: São Brás de Alportel;1436;338;951;101;46;
;1500813: Silves;7970;2839;4116;693;322;
;150081303: Armação de Pêra;97;20;55;10;12;
;150081305: São Bartolomeu de Messines;3075;1137;1550;275;113;
;150081306: São Marcos da Serra;686;313;330;34;9;
;150081307: Silves;2281;817;1138;212;114;
;150081309: União das freguesias de Alcantarilha e Pêra;749;202;437;80;30;
;150081310: União das freguesias de Algoz e Tunes;1082;350;606;82;44;
;1500814: Tavira;5833;2355;2893;361;224;
;150081401: Cachopo;877;484;353;26;14;
;150081404: Santa Catarina da Fonte do Bispo;1117;464;582;46;25;
;150081408: Santa Luzia;84;23;51;7;3;
;150081410: União das freguesias de Conceição e Cabanas de Tavira;786;302;401;52;31;
;150081411: União das freguesias de Luz de Tavira e Santo Estêvão;1554;462;842;157;93;
;150081412: União das freguesias de Tavira (Santa Maria e Santiago);1415;620;664;73;58;
;1500815: Vila do Bispo;411;163;211;23;14;
;150081501: Barão de São Miguel;84;27;51;4;2;
;150081502: Budens;90;35;46;2;7;
;150081504: Sagres;29;11;13;4;1;
;150081506: Vila do Bispo e Raposeira;208;90;101;13;4;
;1500816: Vila Real de Santo António;706;270;375;36;25;
;150081603: Monte Gordo;45;15;25;4;1;
;150081601: Vila Nova de Cacela;561;219;292;27;23;
;150081602: Vila Real de Santo António;100;36;58;5;1;
;2: Região Autónoma dos Açores;68340;18033;44496;4232;1579;
;20: Região Autónoma dos Açores;68340;18033;44496;4232;1579;
;200: Região Autónoma dos Açores;68340;18033;44496;4232;1579;
;2004301: Angra do Heroísmo;9151;2205;6062;603;281;
;200430101: Altares;679;181;449;41;8;
;200430102: Angra (Nossa Senhora da Conceição);97;13;65;15;4;
;200430103: Angra (Santa Luzia);123;22;83;15;3;
;200430104: Angra (São Pedro);413;49;237;56;71;
;200430105: Angra (Sé);17;1;11;- -;5;
;200430106: Cinco Ribeiras;338;66;242;22;8;
;200430107: Doze Ribeiras;298;89;187;20;2;
;200430108: Feteira;344;96;227;13;8;
;200430109: Porto Judeu;869;178;617;61;13;
;200430110: Posto Santo;348;91;198;48;11;
;200430111: Raminho;276;75;178;19;4;
;200430112: Ribeirinha;730;191;499;28;12;
;200430113: Santa Bárbara;649;186;442;16;5;
;200430114: São Bartolomeu de Regatos;765;167;536;37;25;
;200430115: São Bento;325;73;207;29;16;
;200430116: São Mateus da Calheta;749;226;474;29;20;
;200430117: Serreta;196;43;146;7;- -;
;200430118: Terra Chã;563;111;349;59;44;
;200430119: Vila de São Sebastião;1372;347;915;88;22;
;2004501: Calheta;2296;793;1375;98;30;
;200450101: Calheta;461;101;319;33;8;
;200450102: Norte Pequeno;181;54;119;8;- -;
;200450103: Ribeira Seca;720;215;452;36;17;
;200450104: Santo Antão;635;321;300;10;4;
;200450105: Topo (Nossa Senhora do Rosário);299;102;185;11;1;
;2004901: Corvo;233;59;160;12;2;
;200490101: Corvo;233;59;160;12;2;
;2004701: Horta;4391;882;3216;230;63;
;200470101: Capelo;187;47;130;10;- -;
;200470102: Castelo Branco;559;126;387;36;10;
;200470103: Cedros;611;119;491;1;- -;
;200470104: Feteira;700;131;486;72;11;
;200470105: Flamengos;623;125;472;17;9;
;200470106: Horta (Angústias);93;9;68;12;4;
;200470107: Horta (Conceição);124;20;85;9;10;
;200470108: Horta (Matriz);92;12;51;22;7;
;200470109: Pedro Miguel;337;64;260;12;1;
;200470110: Praia do Almoxarife;405;91;281;28;5;
;200470111: Praia do Norte;167;37;125;3;2;
;200470112: Ribeirinha;209;33;172;3;1;
;200470113: Salão;284;68;208;5;3;
;2004201: Lagoa;2320;613;1464;167;76;
;200420101: Água de Pau;745;210;471;46;18;
;200420102: Cabouco;263;65;165;21;12;
;200420103: Lagoa (Nossa Senhora do Rosário);475;93;290;51;41;
;200420104: Lagoa (Santa Cruz);691;182;459;46;4;
;200420105: Ribeira Chã;146;63;79;3;1;
;2004801: Lajes das Flores;897;222;617;43;15;
;200480101: Fajã Grande;161;45;108;5;3;
;200480102: Fajãzinha;81;17;60;4;- -;
;200480103: Fazenda;144;40;93;10;1;
;200480104: Lajedo;80;14;65;1;- -;
;200480105: Lajes das Flores;263;59;181;16;7;
;200480106: Lomba;139;42;86;7;4;
;200480107: Mosteiro;29;5;24;- -;- -;
;2004601: Lajes do Pico;3388;766;2370;193;59;
;200460101: Calheta de Nesquim;377;94;258;23;2;
;200460102: Lajes do Pico;1045;236;709;80;20;
;200460103: Piedade;579;145;402;27;5;
;200460104: Ribeiras;724;148;535;20;21;
;200460105: Ribeirinha;352;76;243;27;6;
;200460106: São João;311;67;223;16;5;
;2004602: Madalena;3575;852;2365;266;92;
;200460201: Bandeiras;339;101;224;9;5;
;200460202: Candelária;651;122;462;54;13;
;200460203: Criação Velha;518;148;336;22;12;
;200460204: Madalena;988;215;652;92;29;
;200460205: São Caetano;418;89;289;34;6;
;200460206: São Mateus;661;177;402;55;27;
;2004202: Nordeste;2321;637;1535;112;37;
;200420201: Achada;287;85;188;10;4;
;200420202: Achadinha;239;72;156;8;3;
;200420208: Algarvia;- -;- -;- -;- -;- -;
;200420203: Lomba da Fazenda;412;102;268;32;10;
;200420204: Nordeste;478;133;310;29;6;
;200420206: Salga;164;43;107;9;5;
;200420207: Santana;182;51;121;6;4;
;200420209: Santo António de Nordestinho;- -;- -;- -;- -;- -;
;200420210: São Pedro de Nordestinho;- -;- -;- -;- -;- -;
;2004203: Ponta Delgada;10942;2918;6804;850;370;
;200420323: Ajuda da Bretanha;- -;- -;- -;- -;- -;
;200420301: Arrifes;1202;318;751;104;29;
;200420303: Candelária;411;149;236;20;6;
;200420304: Capelas;767;204;459;64;40;
;200420305: Covoada;415;139;238;20;18;
;200420306: Fajã de Baixo;378;53;217;56;52;
;200420307: Fajã de Cima;303;57;190;40;16;
;200420308: Fenais da Luz;480;115;310;33;22;
;200420309: Feteiras;725;223;470;24;8;
;200420310: Ginetes;830;240;538;36;16;
;200420311: Mosteiros;483;157;296;25;5;
;200420324: Pilar da Bretanha;- -;- -;- -;- -;- -;
;200420313: Ponta Delgada (São José);197;44;124;16;13;
;200420314: Ponta Delgada (São Pedro);57;5;37;8;7;
;200420312: Ponta Delgada (São Sebastião);20;1;13;4;2;
;200420315: Relva;458;137;269;45;7;
;200420316: Remédios;393;116;245;30;2;
;200420317: Rosto do Cão (Livramento);626;163;329;102;32;
;200420318: Rosto do Cão (São Roque);517;125;295;60;37;
;200420319: Santa Bárbara;447;114;306;22;5;
;200420325: Santa Clara;- -;- -;- -;- -;- -;
;200420320: Santo António;550;147;344;43;16;
;200420321: São Vicente Ferreira;746;168;475;71;32;
;200420322: Sete Cidades;451;138;299;11;3;
;2004204: Povoação;2315;669;1488;114;44;
;200420401: Água Retorta;313;105;201;6;1;
;200420402: Faial da Terra;271;96;165;9;1;
;200420403: Furnas;487;158;287;22;20;
;200420404: Nossa Senhora dos Remédios;338;57;258;22;1;
;200420405: Povoação;767;208;499;47;13;
;200420406: Ribeira Quente;139;45;78;8;8;
;2004205: Ribeira Grande;6861;1960;4228;463;210;
;200420501: Calhetas;199;60;113;19;7;
;200420502: Fenais da Ajuda;551;182;354;14;1;
;200420503: Lomba da Maia;482;152;295;22;13;
;200420504: Lomba de São Pedro;237;64;153;10;10;
;200420505: Maia;595;107;435;45;8;
;200420506: Pico da Pedra;463;113;282;40;28;
;200420507: Porto Formoso;685;229;415;36;5;
;200420508: Rabo de Peixe;995;243;616;78;58;
;200420509: Ribeira Grande (Conceição);214;46;130;31;7;
;200420510: Ribeira Grande (Matriz);191;25;126;31;9;
;200420511: Ribeira Seca;777;242;449;56;30;
;200420512: Ribeirinha;662;227;386;35;14;
;200420513: Santa Bárbara;518;174;301;27;16;
;200420514: São Brás;292;96;173;19;4;
;2004401: Santa Cruz da Graciosa;2790;902;1755;103;30;
;200440101: Guadalupe;1076;368;675;26;7;
;200440102: Luz;570;192;361;14;3;
;200440104: Santa Cruz da Graciosa;679;200;421;43;15;
;200440103: São Mateus;465;142;298;20;5;
;2004802: Santa Cruz das Flores;949;236;681;26;6;
;200480201: Caveira;48;9;36;3;- -;
;200480202: Cedros;106;32;72;1;1;
;200480203: Ponta Delgada;337;97;238;2;- -;
;200480204: Santa Cruz das Flores;458;98;335;20;5;
;2004603: São Roque do Pico;1770;390;1197;148;35;
;200460301: Prainha;424;110;305;6;3;
;200460302: Santa Luzia;297;81;189;24;3;
;200460303: Santo Amaro;207;29;152;23;3;
;200460304: Santo António;285;62;190;28;5;
;200460305: São Roque do Pico;557;108;361;67;21;
;2004502: Velas;2224;601;1488;110;25;
;200450201: Manadas (Santa Bárbara);208;61;137;6;4;
;200450202: Norte Grande (Neves);487;115;345;20;7;
;200450203: Rosais;412;120;277;15;- -;
;200450204: Santo Amaro;457;131;295;26;5;
;200450205: Urzelina (São Mateus);332;81;220;26;5;
;200450206: Velas (São Jorge);328;93;214;17;4;
;2004302: Vila da Praia da Vitória;6399;1604;4262;409;124;
;200430201: Agualva;854;239;567;42;6;
;200430202: Biscoitos;968;230;618;86;34;
;200430203: Cabo da Praia;368;71;251;33;13;
;200430204: Fonte do Bastardo;429;128;264;26;11;
;200430205: Fontinhas;685;153;497;16;19;
;200430206: Lajes;710;156;507;38;9;
;200430211: Porto Martins;- -;- -;- -;- -;- -;
;200430207: Praia da Vitória (Santa Cruz);993;231;642;99;21;
;200430208: Quatro Ribeiras;269;70;188;8;3;
;200430209: São Brás;387;112;261;13;1;
;200430210: Vila Nova;736;214;467;48;7;
;2004101: Vila do Porto;1952;577;1272;83;20;
;200410101: Almagreira;218;52;150;12;4;
;200410102: Santa Bárbara;391;143;237;8;3;
;200410103: Santo Espírito;547;155;373;15;4;
;200410104: São Pedro;455;155;277;20;3;
;200410105: Vila do Porto;341;72;235;28;6;
;2004206: Vila Franca do Campo;3566;1147;2157;202;60;
;200420601: Água de Alto;622;196;392;27;7;
;200420602: Ponta Garça;1587;569;954;53;11;
;200420603: Ribeira das Tainhas;466;131;283;42;10;
;200420606: Ribeira Seca;- -;- -;- -;- -;- -;
;200420604: Vila Franca do Campo (São Miguel);786;229;454;73;30;
;200420605: Vila Franca do Campo (São Pedro);105;22;74;7;2;
;3: Região Autónoma da Madeira;44456;16461;24259;2681;1055;
;30: Região Autónoma da Madeira;44456;16461;24259;2681;1055;
;300: Região Autónoma da Madeira;44456;16461;24259;2681;1055;
;3003101: Calheta;5282;1949;2955;303;75;
;300310101: Arco da Calheta;1274;367;809;77;21;
;300310102: Calheta;1143;520;527;79;17;
;300310103: Estreito da Calheta;1058;435;553;53;17;
;300310104: Fajã da Ovelha;689;260;382;32;15;
;300310105: Jardim do Mar;106;23;66;16;1;
;300310106: Paul do Mar;126;34;81;8;3;
;300310107: Ponta do Pargo;552;215;323;13;1;
;300310108: Prazeres;334;95;214;25;- -;
;3003102: Câmara de Lobos;5811;2002;3338;343;128;
;300310201: Câmara de Lobos;2044;573;1254;156;61;
;300310202: Curral das Freiras;533;232;286;11;4;
;300310203: Estreito de Câmara de Lobos;2009;799;1075;88;47;
;300310205: Jardim da Serra;529;183;308;33;5;
;300310204: Quinta Grande;696;215;415;55;11;
;3003103: Funchal;3587;914;2123;328;222;
;300310303: Funchal (Santa Luzia);113;10;77;13;13;
;300310304: Funchal (Santa Maria Maior);145;29;81;13;22;
;300310308: Funchal (São Pedro);123;38;72;5;8;
;300310310: Funchal (Sé);6;1;5;- -;- -;
;300310301: Imaculado Coração de Maria;123;25;71;14;13;
;300310302: Monte;65;7;43;9;6;
;300310305: Santo António;940;247;566;74;53;
;300310306: São Gonçalo;320;81;183;38;18;
;300310307: São Martinho;1203;330;718;107;48;
;300310309: São Roque;549;146;307;55;41;
;3003104: Machico;4233;1355;2523;271;84;
;300310401: Água de Pena;315;79;208;25;3;
;300310402: Caniçal;56;23;28;3;2;
;300310403: Machico;1783;518;1092;119;54;
;300310404: Porto da Cruz;1535;581;844;89;21;
;300310405: Santo António da Serra;544;154;351;35;4;
;3003105: Ponta do Sol;3980;1590;2054;242;94;
;300310501: Canhas;1749;835;840;63;11;
;300310502: Madalena do Mar;242;56;148;20;18;
;300310503: Ponta do Sol;1989;699;1066;159;65;
;3003106: Porto Moniz;1747;548;1057;89;53;
;300310601: Achadas da Cruz;151;55;89;4;3;
;300310602: Porto Moniz;960;311;597;40;12;
;300310603: Ribeira da Janela;161;60;94;4;3;
;300310604: Seixal;475;122;277;41;35;
;3003201: Porto Santo;472;114;300;50;8;
;300320101: Porto Santo;472;114;300;50;8;
;3003107: Ribeira Brava;5720;2613;2765;239;103;
;300310701: Campanário;2288;975;1128;141;44;
;300310702: Ribeira Brava;2374;1146;1138;47;43;
;300310703: Serra de Água;566;259;267;31;9;
;300310704: Tabua;492;233;232;20;7;
;3003108: Santa Cruz;3967;1165;2380;310;112;
;300310802: Camacha;821;287;472;43;19;
;300310803: Caniço;1020;240;652;90;38;
;300310804: Gaula;651;183;400;48;20;
;300310805: Santa Cruz;1074;306;639;101;28;
;300310806: Santo António da Serra;401;149;217;28;7;
;3003109: Santana;5894;2508;2921;349;116;
;300310901: Arco de São Jorge;458;156;240;48;14;
;300310902: Faial;1388;607;698;57;26;
;300310906: Ilha;301;143;145;12;1;
;300310903: Santana;1575;697;711;124;43;
;300310904: São Jorge;1566;682;776;87;21;
;300310905: São Roque do Faial;606;223;351;21;11;
;3003110: São Vicente;3763;1703;1843;157;60;
;300311001: Boa Ventura;1017;481;498;30;8;
;300311002: Ponta Delgada;667;302;335;22;8;
;300311003: São Vicente;2079;920;1010;105;44;

Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial - Statistics Portugal, Agriculture census - historical series

Note(s):
(1) The records previous to 2019 were recalculated according to the successive administrative reorganisations of the territory until the current version.<br>It was not possible to fully convert the parishes of the municipalities of Odemira, Lisboa, Loures, Sintra, Amadora, Nordeste and Ponta Delgada.<br>In these municipalities, the results for the geographical level of the parish may be underestimated, however this problem is not reflected in the higher geographical levels.



This data last updated:march 31, 2021


Table Metadata

Familiar agricultural population (No.)
Name;Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial
Regularity;Decennial
Source;Statistics Portugal, Agriculture census - historical series
First available period;1989
Last available period;2019
Dimensions
     Dimension 1;Data reference period
     Dimension 2;Geographic localization (NUTS -2013)
     Dimension 3;Sex
     Dimension 4;Age group
     Dimension 5;Relationship
     Dimension 6;Level of education
Concepts
     EDUCATIONAL QUALIFICATIONS;The degrees, diplomas, certificates, professional titles and so forth that an individual has acquired by study.
     AGRICULTURAL HOLDING;Technical-economic unit that uses common production factors such as labour, machinery, facilities, land, among others, fulfilling the following four conditions: 1) yield agricultural products or maintain, in good agricultural and environmental conditions, the lands that are no longer used for productive purposes; 2) reach or exceed a certain size (in area or number of animals); 3) be subject to a single management; 4) be located in a well-defined and identifiable area.
     AGRICULTURAL HOUSEHOLD;Members of the (sole) holder's domestic household, no matter whether they work on the holding or not, as well as other family members that regularly carry out farm work on the holding but who do not belong to the household.
     REFERENCE PERIOD;The length of time for which data are collected, e.g. a specific day, month or year.
     AGE GROUP;The age interval in years to which a person belongs at the time of reference .
Definition;
Formule;
Measure unit (symbol);Number (No.)
Power of 10;0
Last update date;31-Mar-2021
