
Statistical table extracted on October 11, 2022 (21:57:23)
http://www.ine.pt



Data reference period;Geographic localization (NUTS -2013);Familiar agricultural population (No.) by Geographic localization (NUTS -2013), Sex, Age group, Relationship and Level of education -  Decennial (1) ;;;;
;170110611: Carnide;- -;- -;- -;- -;
;170110660: Estrela;- -;- -;- -;- -;
;170110618: Lumiar;- -;- -;- -;- -;
;170110621: Marvila;- -;- -;- -;- -;
;170110661: Misericórdia;- -;- -;- -;- -;
;170110633: Olivais;- -;- -;- -;- -;
;170110662: Parque das Nações;- -;- -;- -;- -;
;170110663: Penha de França;- -;- -;- -;- -;
;170110664: Santa Clara;- -;- -;- -;- -;
;170110665: Santa Maria Maior;- -;- -;- -;- -;
;170110666: Santo António;- -;- -;- -;- -;
;170110639: São Domingos de Benfica;- -;- -;- -;- -;
;170110667: São Vicente;- -;- -;- -;- -;
;1701107: Loures;2457;938;759;760;
;170110702: Bucelas;690;261;201;228;
;170110705: Fanhões;162;68;57;37;
;170110707: Loures;810;304;249;257;
;170110708: Lousa;344;130;111;103;
;170110731: União das freguesias de Camarate, Unhos e Apelação;94;37;27;30;
;170110726: União das freguesias de Moscavide e Portela;- -;- -;- -;- -;
;170110727: União das freguesias de Sacavém e Prior Velho;2;1;1;- -;
;170110728: União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;29;15;9;5;
;170110729: União das freguesias de Santo Antão e São Julião do Tojal;252;93;82;77;
;170110730: União das freguesias de Santo António dos Cavaleiros e Frielas;74;29;22;23;
;1701109: Mafra;7590;2591;2173;2826;
;170110902: Carvoeira;148;48;43;57;
;170110904: Encarnação;917;273;244;400;
;170110906: Ericeira;144;40;37;67;
;170110909: Mafra;906;313;274;319;
;170110911: Milharado;1319;456;361;502;
;170110913: Santo Isidoro;530;187;153;190;
;170110918: União das freguesias de Azueira e Sobral da Abelheira;1071;359;308;404;
;170110919: União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;1094;377;325;392;
;170110920: União das freguesias de Igreja Nova e Cheleiros;566;226;177;163;
;170110921: União das freguesias de Malveira e São Miguel de Alcainça;288;99;82;107;
;170110922: União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;607;213;169;225;
;1701506: Moita;997;353;275;369;
;170150601: Alhos Vedros;329;125;97;107;
;170150603: Moita;638;216;171;251;
;170150607: União das freguesias de Baixa da Banheira e Vale da Amoreira;3;1;1;1;
;170150608: União das freguesias de Gaio-Rosário e Sarilhos Pequenos;27;11;6;10;
;1701507: Montijo;3254;1111;924;1219;
;170150701: Canha;590;214;184;192;
;170150704: Sarilhos Grandes;336;114;103;119;
;170150709: União das freguesias de Atalaia e Alto Estanqueiro-Jardia;579;188;147;244;
;170150710: União das freguesias de Montijo e Afonsoeiro;268;87;73;108;
;170150711: União das freguesias de Pegões;1481;508;417;556;
;1701116: Odivelas;193;66;51;76;
;170111603: Odivelas;37;11;6;20;
;170111608: União das freguesias de Pontinha e Famões;18;7;5;6;
;170111609: União das freguesias de Póvoa de Santo Adrião e Olival Basto;41;14;11;16;
;170111610: União das freguesias de Ramada e Caneças;97;34;29;34;
;1701110: Oeiras;50;30;13;7;
;170111002: Barcarena;26;14;7;5;
;170111009: Porto Salvo;10;6;3;1;
;170111012: União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;- -;- -;- -;- -;
;170111013: União das freguesias de Carnaxide e Queijas;5;4;1;- -;
;170111014: União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;9;6;2;1;
;1701508: Palmela;7536;2666;2186;2684;
;170150802: Palmela;1960;682;561;717;
;170150803: Pinhal Novo;1799;668;548;583;
;170150804: Quinta do Anjo;794;283;221;290;
;170150806: União das freguesias de Poceirão e Marateca;2983;1033;856;1094;
;1701510: Seixal;309;98;79;132;
;170151002: Amora;75;23;16;36;
;170151005: Corroios;19;6;5;8;
;170151006: Fernão Ferro;133;39;33;61;
;170151007: União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;82;30;25;27;
;1701511: Sesimbra;919;373;299;247;
;170151103: Quinta do Conde;4;2;1;1;
;170151101: Sesimbra (Castelo);908;368;295;245;
;170151102: Sesimbra (Santiago);7;3;3;1;
;1701512: Setúbal;1311;528;391;392;
;170151207: Gâmbia-Pontes-Alto da Guerra;391;170;139;82;
;170151208: Sado;194;81;65;48;
;170151205: Setúbal (São Sebastião);141;45;33;63;
;170151209: União das freguesias de Azeitão (São Lourenço e São Simão);381;163;97;121;
;170151210: União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça);204;69;57;78;
;1701111: Sintra;4203;1616;1339;1248;
;170111102: Algueirão-Mem Martins;144;49;37;58;
;170111115: Casal de Cambra;10;3;3;4;
;170111105: Colares;419;169;122;128;
;170111108: Rio de Mouro;72;33;16;23;
;170111122: União das freguesias de Agualva e Mira-Sintra;- -;- -;- -;- -;
;170111123: União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;1375;491;424;460;
;170111125: União das freguesias de Massamá e Monte Abraão;- -;- -;- -;- -;
;170111126: União das freguesias de Queluz e Belas;82;28;23;31;
;170111127: União das freguesias de São João das Lampas e Terrugem;1679;693;594;392;
;170111128: União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);407;143;115;149;
;170111124: União das freguesias do Cacém e São Marcos;- -;- -;- -;- -;
;1701114: Vila Franca de Xira;2124;748;593;783;
;170111412: União das freguesias de Alhandra, São João dos Montes e Calhandriz;1009;347;270;392;
;170111413: União das freguesias de Alverca do Ribatejo e Sobralinho;160;64;47;49;
;170111414: União das freguesias de Castanheira do Ribatejo e Cachoeiras;404;146;116;142;
;170111415: União das freguesias de Póvoa de Santa Iria e Forte da Casa;3;2;1;- -;
;170111408: Vialonga;179;59;50;70;
;170111409: Vila Franca de Xira;369;130;109;130;
;18: Alentejo;131100;49001;39826;42273;
;181: Alentejo Litoral;15147;5468;4465;5214;
;1811501: Alcácer do Sal;2482;818;697;967;
;181150106: Comporta;570;197;178;195;
;181150105: São Martinho;27;9;9;9;
;181150104: Torrão;627;215;183;229;
;181150107: União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;1258;397;327;534;
;1811505: Grândola;2602;978;806;818;
;181150501: Azinheira dos Barros e São Mamede do Sádão;204;66;61;77;
;181150505: Carvalhal;245;79;75;91;
;181150503: Melides;712;257;209;246;
;181150506: União das freguesias de Grândola e Santa Margarida da Serra;1441;576;461;404;
;1810211: Odemira;5058;1878;1514;1666;
;181021116: Boavista dos Pinheiros;- -;- -;- -;- -;
;181021118: Colos;237;81;68;88;
;181021117: Longueira/Almograve;- -;- -;- -;- -;
;181021115: Luzianes-Gare;202;75;55;72;
;181021102: Relíquias;406;152;123;131;
;181021103: Sabóia;341;138;108;95;
;181021119: Santa Clara-a-Velha;329;127;102;100;
;181021106: São Luís;464;178;147;139;
;181021107: São Martinho das Amoreiras;402;173;126;103;
;181021120: São Salvador e Santa Maria;800;283;235;282;
;181021121: São Teotónio;1248;452;366;430;
;181021122: Vale de Santiago;171;56;48;67;
;181021111: Vila Nova de Milfontes;309;116;97;96;
;1811509: Santiago do Cacém;4387;1581;1273;1533;
;181150901: Abela;335;125;103;107;
;181150902: Alvalade;421;144;117;160;
;181150903: Cercal;702;262;209;231;
;181150904: Ermidas-Sado;176;60;51;65;
;181150907: Santo André;598;220;189;189;
;181150910: São Francisco da Serra;324;111;86;127;
;181150912: União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;1302;467;361;474;
;181150913: União das freguesias de São Domingos e Vale de Água;529;192;157;180;
;1811513: Sines;618;213;175;230;
;181151302: Porto Covo;257;85;73;99;
;181151301: Sines;361;128;102;131;
;184: Baixo Alentejo;26235;9471;7481;9283;
;1840201: Aljustrel;1375;459;375;541;
;184020102: Ervidel;148;57;41;50;
;184020103: Messejana;306;104;90;112;
;184020104: São João de Negrilhos;515;171;139;205;
;184020106: União das freguesias de Aljustrel e Rio de Moinhos;406;127;105;174;
;1840202: Almodôvar;2038;713;570;755;
;184020208: Aldeia dos Fernandes;52;20;16;16;
;184020203: Rosário;126;48;41;37;
;184020205: Santa Cruz;232;82;68;82;
;184020206: São Barnabé;314;105;88;121;
;184020209: União das freguesias de Almodôvar e Graça dos Padrões;650;218;183;249;
;184020210: União das freguesias de Santa Clara-a-Nova e Gomes Aires;664;240;174;250;
;1840203: Alvito;548;215;174;159;
;184020301: Alvito;281;114;93;74;
;184020302: Vila Nova da Baronia;267;101;81;85;
;1840204: Barrancos;694;279;195;220;
;184020401: Barrancos;694;279;195;220;
;1840205: Beja;3261;1130;905;1226;
;184020502: Baleizão;218;76;62;80;
;184020503: Beringel;156;60;43;53;
;184020504: Cabeça Gorda;297;97;79;121;
;184020506: Nossa Senhora das Neves;407;135;107;165;
;184020510: Santa Clara de Louredo;75;30;21;24;
;184020516: São Matias;206;65;55;86;
;184020519: União das freguesias de Albernoa e Trindade;232;79;68;85;
;184020520: União das freguesias de Beja (Salvador e Santa Maria da Feira);252;91;66;95;
;184020521: União das freguesias de Beja (Santiago Maior e São João Baptista);216;74;62;80;
;184020522: União das freguesias de Salvada e Quintos;494;168;134;192;
;184020523: União das freguesias de Santa Vitória e Mombeja;437;159;130;148;
;184020524: União das freguesias de Trigaches e São Brissos;271;96;78;97;
;1840206: Castro Verde;782;254;204;324;
;184020603: Entradas;120;35;30;55;
;184020604: Santa Bárbara de Padrões;90;36;28;26;
;184020605: São Marcos da Ataboeira;79;22;19;38;
;184020606: União das freguesias de Castro Verde e Casével;493;161;127;205;
;1840207: Cuba;1132;425;348;359;
;184020701: Cuba;541;191;150;200;
;184020702: Faro do Alentejo;118;46;41;31;
;184020703: Vila Alva;280;107;90;83;
;184020704: Vila Ruiva;193;81;67;45;
;1840208: Ferreira do Alentejo;1945;714;579;652;
;184020803: Figueira dos Cavaleiros;408;140;123;145;
;184020804: Odivelas;91;34;29;28;
;184020807: União das freguesias de Alfundão e Peroguarda;270;106;82;82;
;184020808: União das freguesias de Ferreira do Alentejo e Canhestros;1176;434;345;397;
;1840209: Mértola;1950;684;530;736;
;184020901: Alcaria Ruiva;330;100;81;149;
;184020902: Corte do Pinto;202;69;53;80;
;184020903: Espírito Santo;177;68;47;62;
;184020904: Mértola;396;143;107;146;
;184020905: Santana de Cambas;274;92;73;109;
;184020906: São João dos Caldeireiros;160;57;43;60;
;184020910: União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;411;155;126;130;
;1840210: Moura;4258;1549;1226;1483;
;184021001: Amareleja;836;287;238;311;
;184021002: Póvoa de São Miguel;894;323;266;305;
;184021008: Sobral da Adiça;662;247;181;234;
;184021009: União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;1083;399;319;365;
;184021010: União das freguesias de Safara e Santo Aleixo da Restauração;783;293;222;268;
;1840212: Ourique;1689;640;485;564;
;184021203: Ourique;517;191;149;177;
;184021206: Santana da Serra;721;286;212;223;
;184021207: União das freguesias de Garvão e Santa Luzia;238;86;66;86;
;184021208: União das freguesias de Panoias e Conceição;213;77;58;78;
;1840213: Serpa;4940;1818;1429;1693;
;184021302: Brinches;534;207;167;160;
;184021303: Pias;1028;378;297;353;
;184021308: União das freguesias de Serpa (Salvador e Santa Maria);1158;414;312;432;
;184021309: União das freguesias de Vila Nova de São Bento e Vale de Vargo;1534;555;448;531;
;184021307: Vila Verde de Ficalho;686;264;205;217;
;1840214: Vidigueira;1623;591;461;571;
;184021401: Pedrógão;223;90;70;63;
;184021402: Selmes;461;156;122;183;
;184021403: Vidigueira;438;163;131;144;
;184021404: Vila de Frades;501;182;138;181;
;185: Lezíria do Tejo;39422;14556;12263;12603;
;1851403: Almeirim;3648;1316;1138;1194;
;185140301: Almeirim;1067;384;327;356;
;185140302: Benfica do Ribatejo;950;329;289;332;
;185140303: Fazendas de Almeirim;1540;566;491;483;
;185140304: Raposa;91;37;31;23;
;1851404: Alpiarça;1725;641;563;521;
;185140401: Alpiarça;1725;641;563;521;
;1851103: Azambuja;4297;1552;1317;1428;
;185110301: Alcoentre;994;368;304;322;
;185110302: Aveiras de Baixo;285;107;88;90;
;185110303: Aveiras de Cima;848;298;272;278;
;185110304: Azambuja;597;202;169;226;
;185110310: União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;1328;482;413;433;
;185110306: Vale do Paraíso;204;81;60;63;
;185110307: Vila Nova da Rainha;41;14;11;16;
;1851405: Benavente;1684;615;528;541;
;185140504: Barrosa;50;19;19;12;
;185140501: Benavente;628;249;210;169;
;185140502: Samora Correia;633;227;197;209;
;185140503: Santo Estêvão;373;120;102;151;
;1851406: Cartaxo;2758;992;837;929;
;185140604: Pontével;934;338;284;312;
;185140610: União das freguesias de Ereira e Lapa;552;188;166;198;
;185140609: União das freguesias do Cartaxo e Vale da Pinta;471;180;148;143;
;185140605: Valada;212;65;54;93;
;185140608: Vale da Pedra;208;78;63;67;
;185140607: Vila Chã de Ourique;381;143;122;116;
;1851407: Chamusca;1467;577;479;411;
;185140707: Carregueira;416;167;137;112;
;185140704: Ulme;97;47;37;13;
;185140708: União das freguesias da Chamusca e Pinheiro Grande;503;191;164;148;
;185140709: União das freguesias de Parreira e Chouto;306;120;100;86;
;185140705: Vale de Cavalos;145;52;41;52;
;1851409: Coruche;3550;1361;1163;1026;
;185140907: Biscainho;213;78;68;67;
;185140905: Branca;398;147;132;119;
;185140902: Couço;382;163;138;81;
;185140908: Santana do Mato;290;116;97;77;
;185140903: São José da Lamarosa;761;285;252;224;
;185140909: União das freguesias de Coruche, Fajarda e Erra;1506;572;476;458;
;1851412: Golegã;736;270;222;244;
;185141201: Azinhaga;224;83;67;74;
;185141202: Golegã;429;156;129;144;
;185141203: Pombalinho;83;31;26;26;
;1851414: Rio Maior;5708;2120;1758;1830;
;185141401: Alcobertas;987;340;288;359;
;185141402: Arrouquelas;306;128;106;72;
;185141410: Asseiceira;171;70;54;47;
;185141405: Fráguas;647;218;170;259;
;185141408: Rio Maior;1451;562;482;407;
;185141411: São Sebastião;108;54;47;7;
;185141415: União das freguesias de Azambujeira e Malaqueijo;564;204;156;204;
;185141416: União das freguesias de Marmeleira e Assentiz;290;110;97;83;
;185141417: União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;723;274;220;229;
;185141418: União das freguesias de São João da Ribeira e Ribeira de São João;461;160;138;163;
;1851415: Salvaterra de Magos;2371;861;752;758;
;185141502: Marinhais;534;201;175;158;
;185141503: Muge;196;70;54;72;
;185141507: União das freguesias de Glória do Ribatejo e Granho;469;170;155;144;
;185141508: União das freguesias de Salvaterra de Magos e Foros de Salvaterra;1172;420;368;384;
;1851416: Santarém;11478;4251;3506;3721;
;185141601: Abitureiras;522;198;172;152;
;185141602: Abrã;371;152;125;94;
;185141604: Alcanede;2128;723;609;796;
;185141605: Alcanhões;348;130;97;121;
;185141606: Almoster;563;222;191;150;
;185141607: Amiais de Baixo;206;89;72;45;
;185141608: Arneiro das Milhariças;291;116;86;89;
;185141628: Gançaria;160;68;63;29;
;185141613: Moçarria;397;139;123;135;
;185141614: Pernes;314;108;88;118;
;185141616: Póvoa da Isenta;315;122;102;91;
;185141629: União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém;1114;420;339;355;
;185141630: União das freguesias de Azoia de Cima e Tremês;881;361;281;239;
;185141631: União das freguesias de Casével e Vaqueiros;846;303;247;296;
;185141632: União das freguesias de Romeira e Várzea;748;282;234;232;
;185141633: União de freguesias da cidade de Santarém;709;259;211;239;
;185141634: União das freguesias de São Vicente do Paul e Vale de Figueira;1152;422;346;384;
;185141625: Vale de Santarém;413;137;120;156;
;186: Alto Alentejo;27021;10872;8711;7438;
;1861201: Alter do Chão;778;333;273;172;
;186120101: Alter do Chão;378;162;130;86;
;186120102: Chancelaria;188;74;65;49;
;186120104: Cunheira;84;38;31;15;
;186120103: Seda;128;59;47;22;
;1861202: Arronches;1154;463;348;343;
;186120201: Assunção;385;145;112;128;
;186120202: Esperança;581;252;180;149;
;186120203: Mosteiros;188;66;56;66;
;1861203: Avis;1130;437;343;350;
;186120302: Aldeia Velha;112;44;33;35;
;186120303: Avis;333;127;97;109;
;186120305: Ervedal;170;63;48;59;
;186120306: Figueira e Barros;119;49;38;32;
;186120309: União das freguesias de Alcórrego e Maranhão;120;50;42;28;
;186120310: União das freguesias de Benavila e Valongo;276;104;85;87;
;1861204: Campo Maior;1785;651;537;597;
;186120401: Nossa Senhora da Expectação;1091;416;343;332;
;186120402: Nossa Senhora da Graça dos Degolados;92;31;25;36;
;186120403: São João Baptista;602;204;169;229;
;1861205: Castelo de Vide;775;298;257;220;
;186120501: Nossa Senhora da Graça de Póvoa e Meadas;142;54;44;44;
;186120502: Santa Maria da Devesa;280;112;99;69;
;186120503: Santiago Maior;158;61;49;48;
;186120504: São João Baptista;195;71;65;59;
;1861206: Crato;1097;450;359;288;
;186120601: Aldeia da Mata;127;56;43;28;
;186120604: Gáfete;331;139;102;90;
;186120605: Monte da Pedra;137;60;46;31;
;186120607: União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;502;195;168;139;
;1861207: Elvas;2105;767;616;722;
;186120712: Assunção, Ajuda, Salvador e Santo Ildefonso;279;88;72;119;
;186120713: Caia, São Pedro e Alcáçova;495;193;152;150;
;186120706: Santa Eulália;116;37;31;48;
;186120707: São Brás e São Lourenço;367;131;113;123;
;186120708: São Vicente e Ventosa;130;37;27;66;
;186120714: União das freguesias de Barbacena e Vila Fernando;266;100;77;89;
;186120715: União das freguesias de Terrugem e Vila Boim;452;181;144;127;
;1861208: Fronteira;684;234;207;243;
;186120801: Cabeço de Vide;204;71;62;71;
;186120802: Fronteira;375;124;111;140;
;186120803: São Saturnino;105;39;34;32;
;1861209: Gavião;2172;958;786;428;
;186120902: Belver;954;424;352;178;
;186120903: Comenda;238;113;88;37;
;186120905: Margem;435;179;148;108;
;186120906: União das freguesias de Gavião e Atalaia;545;242;198;105;
;1861210: Marvão;1169;554;449;166;
;186121001: Beirã;129;61;43;25;
;186121002: Santa Maria de Marvão;130;67;49;14;
;186121003: Santo António das Areias;262;127;109;26;
;186121004: São Salvador da Aramenha;648;299;248;101;
;1861211: Monforte;549;222;180;147;
;186121101: Assumar;56;23;19;14;
;186121102: Monforte;224;91;68;65;
;186121103: Santo Aleixo;123;51;44;28;
;186121104: Vaiamonte;146;57;49;40;
;1861212: Nisa;3247;1388;1094;765;
;186121201: Alpalhão;361;151;125;85;
;186121205: Montalvão;312;153;110;49;
;186121207: Santana;303;123;108;72;
;186121208: São Matias;308;145;109;54;
;186121210: Tolosa;550;220;190;140;
;186121211: União das freguesias de Arez e Amieira do Tejo;514;231;170;113;
;186121212: União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;899;365;282;252;
;1861213: Ponte de Sor;4977;1993;1559;1425;
;186121304: Foros de Arrão;250;109;80;61;
;186121301: Galveias;340;156;112;72;
;186121305: Longomel;630;293;236;101;
;186121302: Montargil;1096;441;348;307;
;186121308: União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;2661;994;783;884;
;1861214: Portalegre;4091;1617;1311;1163;
;186121401: Alagoa;175;76;56;43;
;186121402: Alegrete;728;274;222;232;
;186121404: Fortios;329;125;104;100;
;186121411: União das freguesias da Sé e São Lourenço;764;292;244;228;
;186121412: União das freguesias de Reguengo e São Julião;820;336;262;222;
;186121413: União das freguesias de Ribeira de Nisa e Carreiras;732;309;251;172;
;186121410: Urra;543;205;172;166;
;1861215: Sousel;1308;507;392;409;
;186121501: Cano;307;116;95;96;
;186121502: Casa Branca;372;138;96;138;
;186121503: Santo Amaro;88;31;28;29;
;186121504: Sousel;541;222;173;146;
;187: Alentejo Central;23275;8634;6906;7735;
;1870701: Alandroal;2030;877;658;495;
;187070104: Capelins (Santo António);286;133;96;57;
;187070103: Santiago Maior;879;399;297;183;
;187070105: Terena (São Pedro);233;99;77;57;
;187070107: União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);632;246;188;198;
;1870702: Arraiolos;1037;366;294;377;
;187070201: Arraiolos;269;82;69;118;
;187070202: Igrejinha;128;45;30;53;
;187070208: União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;128;41;36;51;
;187070209: União das freguesias de São Gregório e Santa Justa;139;50;39;50;
;187070206: Vimieiro;373;148;120;105;
;1870703: Borba;1346;498;398;450;
;187070301: Borba (Matriz);727;271;213;243;
;187070304: Borba (São Bartolomeu);- -;- -;- -;- -;
;187070302: Orada;192;68;53;71;
;187070303: Rio de Moinhos;427;159;132;136;
;1870704: Estremoz;2825;1059;832;934;
;187070401: Arcos;335;135;104;96;
;187070404: Évora Monte (Santa Maria);205;84;67;54;
;187070402: Glória;226;92;72;62;
;187070411: São Domingos de Ana Loura;94;36;31;27;
;187070414: União das freguesias de Estremoz (Santa Maria e Santo André);813;291;224;298;
;187070415: União das freguesias de São Bento do Cortiço e Santo Estêvão;384;140;115;129;
;187070416: União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;132;45;39;48;
;187070417: União das freguesias do Ameixial (Santa Vitória e São Bento);388;150;117;121;
;187070413: Veiros;248;86;63;99;
;1870705: Évora;3049;1065;883;1101;
;187070515: Canaviais;240;82;70;88;
;187070502: Nossa Senhora da Graça do Divor;69;24;18;27;
;187070503: Nossa Senhora de Machede;493;179;155;159;
;187070506: São Bento do Mato;139;49;41;49;
;187070509: São Miguel de Machede;285;106;81;98;
;187070513: Torre de Coelheiros;193;53;44;96;
;187070522: União das freguesias de Bacelo e Senhora da Saúde;387;141;115;131;
;187070523: União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);50;16;14;20;
;187070524: União das freguesias de Malagueira e Horta das Figueiras;148;52;42;54;
;187070525: União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;132;43;35;54;
;187070526: União das freguesias de São Manços e São Vicente do Pigeiro;766;280;235;251;
;187070527: União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;147;40;33;74;
;1870706: Montemor-o-Novo;2130;747;624;759;
;187070601: Cabrela;138;45;40;53;
;187070607: Ciborro;22;8;6;8;
;187070610: Foros de Vale de Figueira;101;36;32;33;
;187070605: Santiago do Escoural;212;74;53;85;
;187070606: São Cristóvão;199;67;57;75;
;187070611: União das freguesias de Cortiçadas de Lavre e Lavre;215;83;70;62;
;187070612: União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;1243;434;366;443;
;1870707: Mora;1223;502;412;309;
;187070701: Brotas;130;53;42;35;
;187070702: Cabeção;291;118;99;74;
;187070703: Mora;423;181;156;86;
;187070704: Pavia;379;150;115;114;
;1870708: Mourão;953;350;273;330;
;187070801: Granja;223;75;57;91;
;187070802: Luz;190;64;53;73;
;187070803: Mourão;540;211;163;166;
;1870709: Portel;2049;742;565;742;
;187070903: Monte do Trigo;304;113;93;98;
;187070905: Portel;647;230;174;243;
;187070906: Santana;311;99;82;130;
;187070909: União das freguesias de Amieira e Alqueva;324;136;95;93;
;187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;229;79;63;87;
;187070908: Vera Cruz;234;85;58;91;
;1870710: Redondo;1848;644;517;687;
;187071001: Montoito;436;163;127;146;
;187071002: Redondo;1412;481;390;541;
;1870711: Reguengos de Monsaraz;2537;966;780;791;
;187071102: Corval;575;228;182;165;
;187071103: Monsaraz;491;175;137;179;
;187071104: Reguengos de Monsaraz;954;351;299;304;
;187071106: União das freguesias de Campo e Campinho;517;212;162;143;
;1870712: Vendas Novas;643;219;189;235;
;187071202: Landeira;51;18;15;18;
;187071201: Vendas Novas;592;201;174;217;
;1870713: Viana do Alentejo;797;297;243;257;
;187071303: Aguiar;50;18;15;17;
;187071301: Alcáçovas;390;153;123;114;
;187071302: Viana do Alentejo;357;126;105;126;
;1870714: Vila Viçosa;808;302;238;268;
;187071401: Bencatel;153;53;41;59;
;187071402: Ciladas;127;46;37;44;
;187071406: Nossa Senhora da Conceição e São Bartolomeu;357;137;104;116;
;187071404: Pardais;171;66;56;49;
;15: Algarve;47972;18656;14478;14838;
;150: Algarve;47972;18656;14478;14838;
;1500801: Albufeira;2924;1127;875;922;
;150080106: Albufeira e Olhos de Água;800;311;239;250;
;150080104: Ferreiras;532;206;159;167;
;150080102: Guia;605;231;173;201;
;150080103: Paderne;987;379;304;304;
;1500802: Alcoutim;2435;1036;745;654;
;150080202: Giões;230;105;67;58;
;150080203: Martim Longo;616;256;202;158;
;150080206: União das freguesias de Alcoutim e Pereiro;911;399;282;230;
;150080205: Vaqueiros;678;276;194;208;
;1500803: Aljezur;1752;710;529;513;
;150080301: Aljezur;715;284;206;225;
;150080302: Bordeira;200;90;68;42;
;150080303: Odeceixe;325;132;103;90;
;150080304: Rogil;512;204;152;156;
;1500804: Castro Marim;2073;913;667;493;
;150080404: Altura;110;42;41;27;
;150080401: Azinhal;456;222;154;80;
;150080402: Castro Marim;591;241;177;173;
;150080403: Odeleite;916;408;295;213;
;1500805: Faro;4097;1531;1210;1356;
;150080506: Montenegro;125;45;40;40;
;150080503: Santa Bárbara de Nexe;1223;470;357;396;
;150080507: União das freguesias de Conceição e Estoi;1981;741;585;655;
;150080508: União das freguesias de Faro (Sé e São Pedro);768;275;228;265;
;1500806: Lagoa;1283;484;378;421;
;150080602: Ferragudo;71;29;19;23;
;150080604: Porches;264;101;82;81;
;150080607: União das freguesias de Estômbar e Parchal;279;99;78;102;
;150080608: União das freguesias de Lagoa e Carvoeiro;669;255;199;215;
;1500807: Lagos;1804;638;521;645;
;150080703: Luz;294;102;86;106;
;150080704: Odiáxere;582;203;168;211;
;150080707: União das freguesias de Bensafrim e Barão de São João;558;204;152;202;
;150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);370;129;115;126;
;1500808: Loulé;8770;3539;2664;2567;
;150080801: Almancil;712;301;226;185;
;150080802: Alte;1233;463;353;417;
;150080803: Ameixial;571;234;169;168;
;150080804: Boliqueime;1266;521;378;367;
;150080808: Loulé (São Clemente);1017;403;304;310;
;150080809: Loulé (São Sebastião);1299;534;402;363;
;150080805: Quarteira;245;100;87;58;
;150080807: Salir;1061;465;333;263;
;150080812: União de freguesias de Querença, Tôr e Benafim;1366;518;412;436;
;1500809: Monchique;2115;768;639;708;
;150080901: Alferce;430;144;117;169;
;150080902: Marmelete;652;240;196;216;
;150080903: Monchique;1033;384;326;323;
;1500810: Olhão;2865;1141;857;867;
;150081003: Olhão;- -;- -;- -;- -;
;150081004: Pechão;405;165;134;106;
;150081005: Quelfes;622;272;206;144;
;150081006: União das freguesias de Moncarapacho e Fuseta;1838;704;517;617;
;1500811: Portimão;1498;551;447;500;
;150081101: Alvor;387;126;103;158;
;150081102: Mexilhoeira Grande;899;342;274;283;
;150081103: Portimão;212;83;70;59;
;1500812: São Brás de Alportel;1436;559;431;446;
;150081201: São Brás de Alportel;1436;559;431;446;
;1500813: Silves;7970;3051;2402;2517;
;150081303: Armação de Pêra;97;38;29;30;
;150081305: São Bartolomeu de Messines;3075;1129;911;1035;
;150081306: São Marcos da Serra;686;249;190;247;
;150081307: Silves;2281;952;726;603;
;150081309: União das freguesias de Alcantarilha e Pêra;749;298;226;225;
;150081310: União das freguesias de Algoz e Tunes;1082;385;320;377;
;1500814: Tavira;5833;2130;1740;1963;
;150081401: Cachopo;877;354;276;247;
;150081404: Santa Catarina da Fonte do Bispo;1117;400;334;383;
;150081408: Santa Luzia;84;26;24;34;
;150081410: União das freguesias de Conceição e Cabanas de Tavira;786;275;220;291;
;150081411: União das freguesias de Luz de Tavira e Santo Estêvão;1554;548;462;544;
