
Quadro extraído em 11 de Outubro de 2022 (08:47:29)
http://www.ine.pt



Período de referência dos dados;Localização geográfica (NUTS - 2013);Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal (1) ;
;181021116: Boavista dos Pinheiros;- -;
;181021118: Colos;1929;
;181021117: Longueira/Almograve;- -;
;181021115: Luzianes-Gare;- -;
;181021102: Relíquias;1580;
;181021103: Sabóia;2625;
;181021119: Santa Clara-a-Velha;1207;
;181021106: São Luís;2255;
;181021107: São Martinho das Amoreiras;909;
;181021120: São Salvador e Santa Maria;4305;
;181021121: São Teotónio;4917;
;181021122: Vale de Santiago;2049;
;181021111: Vila Nova de Milfontes;678;
;1811509: Santiago do Cacém;24318;
;181150901: Abela;2469;
;181150902: Alvalade;6641;
;181150903: Cercal;4157;
;181150904: Ermidas-Sado;1776;
;181150907: Santo André;891;
;181150910: São Francisco da Serra;230;
;181150912: União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;3744;
;181150913: União das freguesias de São Domingos e Vale de Água;4410;
;1811513: Sines;2939;
;181151302: Porto Covo;1560;
;181151301: Sines;1379;
;184: Baixo Alentejo;245789;
;1840201: Aljustrel;24736;
;184020102: Ervidel;3210;
;184020103: Messejana;3885;
;184020104: São João de Negrilhos;5149;
;184020106: União das freguesias de Aljustrel e Rio de Moinhos;12492;
;1840202: Almodôvar;10948;
;184020208: Aldeia dos Fernandes;471;
;184020203: Rosário;1256;
;184020205: Santa Cruz;1788;
;184020206: São Barnabé;597;
;184020209: União das freguesias de Almodôvar e Graça dos Padrões;4726;
;184020210: União das freguesias de Santa Clara-a-Nova e Gomes Aires;2110;
;1840203: Alvito;4905;
;184020301: Alvito;2953;
;184020302: Vila Nova da Baronia;1952;
;1840204: Barrancos;1071;
;184020401: Barrancos;1071;
;1840205: Beja;51108;
;184020502: Baleizão;7025;
;184020503: Beringel;2417;
;184020504: Cabeça Gorda;3678;
;184020506: Nossa Senhora das Neves;3546;
;184020510: Santa Clara de Louredo;2223;
;184020516: São Matias;3312;
;184020519: União das freguesias de Albernoa e Trindade;8328;
;184020520: União das freguesias de Beja (Salvador e Santa Maria da Feira);1198;
;184020521: União das freguesias de Beja (Santiago Maior e São João Baptista);2744;
;184020522: União das freguesias de Salvada e Quintos;6610;
;184020523: União das freguesias de Santa Vitória e Mombeja;8119;
;184020524: União das freguesias de Trigaches e São Brissos;1908;
;1840206: Castro Verde;19567;
;184020603: Entradas;3003;
;184020604: Santa Bárbara de Padrões;1273;
;184020605: São Marcos da Ataboeira;3182;
;184020606: União das freguesias de Castro Verde e Casével;12109;
;1840207: Cuba;5509;
;184020701: Cuba;3760;
;184020702: Faro do Alentejo;1008;
;184020703: Vila Alva;394;
;184020704: Vila Ruiva;347;
;1840208: Ferreira do Alentejo;31263;
;184020803: Figueira dos Cavaleiros;6047;
;184020804: Odivelas;1498;
;184020807: União das freguesias de Alfundão e Peroguarda;6120;
;184020808: União das freguesias de Ferreira do Alentejo e Canhestros;17598;
;1840209: Mértola;20494;
;184020901: Alcaria Ruiva;6247;
;184020902: Corte do Pinto;946;
;184020903: Espírito Santo;992;
;184020904: Mértola;4501;
;184020905: Santana de Cambas;2457;
;184020906: São João dos Caldeireiros;1042;
;184020910: União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;4310;
;1840210: Moura;18409;
;184021001: Amareleja;1998;
;184021002: Póvoa de São Miguel;4686;
;184021008: Sobral da Adiça;2762;
;184021009: União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;6397;
;184021010: União das freguesias de Safara e Santo Aleixo da Restauração;2567;
;1840212: Ourique;11573;
;184021203: Ourique;6267;
;184021206: Santana da Serra;942;
;184021207: União das freguesias de Garvão e Santa Luzia;1546;
;184021208: União das freguesias de Panoias e Conceição;2819;
;1840213: Serpa;34583;
;184021302: Brinches;2929;
;184021303: Pias;3260;
;184021308: União das freguesias de Serpa (Salvador e Santa Maria);16388;
;184021309: União das freguesias de Vila Nova de São Bento e Vale de Vargo;10296;
;184021307: Vila Verde de Ficalho;1710;
;1840214: Vidigueira;11624;
;184021401: Pedrógão;3050;
;184021402: Selmes;6919;
;184021403: Vidigueira;720;
;184021404: Vila de Frades;935;
;185: Lezíria do Tejo;87087;
;1851403: Almeirim;3660;
;185140301: Almeirim;1764;
;185140302: Benfica do Ribatejo;690;
;185140303: Fazendas de Almeirim;371;
;185140304: Raposa;835;
;1851404: Alpiarça;3302;
;185140401: Alpiarça;3302;
;1851103: Azambuja;4420;
;185110301: Alcoentre;253;
;185110302: Aveiras de Baixo;457;
;185110303: Aveiras de Cima;181;
;185110304: Azambuja;2708;
;185110310: União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;455;
;185110306: Vale do Paraíso;55;
;185110307: Vila Nova da Rainha;312;
;1851405: Benavente;17174;
;185140504: Barrosa;598;
;185140501: Benavente;4839;
;185140502: Samora Correia;9781;
;185140503: Santo Estêvão;1956;
;1851406: Cartaxo;3341;
;185140604: Pontével;334;
;185140610: União das freguesias de Ereira e Lapa;370;
;185140609: União das freguesias do Cartaxo e Vale da Pinta;459;
;185140605: Valada;1515;
;185140608: Vale da Pedra;81;
;185140607: Vila Chã de Ourique;581;
;1851407: Chamusca;6178;
;185140707: Carregueira;454;
;185140704: Ulme;575;
;185140708: União das freguesias da Chamusca e Pinheiro Grande;1647;
;185140709: União das freguesias de Parreira e Chouto;2356;
;185140705: Vale de Cavalos;1146;
;1851409: Coruche;17656;
;185140907: Biscainho;1529;
;185140905: Branca;1219;
;185140902: Couço;4836;
;185140908: Santana do Mato;1420;
;185140903: São José da Lamarosa;2822;
;185140909: União das freguesias de Coruche, Fajarda e Erra;5831;
;1851412: Golegã;4991;
;185141201: Azinhaga;1826;
;185141202: Golegã;2623;
;185141203: Pombalinho;542;
;1851414: Rio Maior;3186;
;185141401: Alcobertas;301;
;185141402: Arrouquelas;101;
;185141410: Asseiceira;29;
;185141405: Fráguas;180;
;185141408: Rio Maior;664;
;185141411: São Sebastião;176;
;185141415: União das freguesias de Azambujeira e Malaqueijo;689;
;185141416: União das freguesias de Marmeleira e Assentiz;240;
;185141417: União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;409;
;185141418: União das freguesias de São João da Ribeira e Ribeira de São João;397;
;1851415: Salvaterra de Magos;5657;
;185141502: Marinhais;630;
;185141503: Muge;1335;
;185141507: União das freguesias de Glória do Ribatejo e Granho;422;
;185141508: União das freguesias de Salvaterra de Magos e Foros de Salvaterra;3270;
;1851416: Santarém;17521;
;185141601: Abitureiras;896;
;185141602: Abrã;172;
;185141604: Alcanede;1823;
;185141605: Alcanhões;463;
;185141606: Almoster;733;
;185141607: Amiais de Baixo;79;
;185141608: Arneiro das Milhariças;344;
;185141628: Gançaria;347;
;185141613: Moçarria;314;
;185141614: Pernes;799;
;185141616: Póvoa da Isenta;187;
;185141629: União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém;2789;
;185141630: União das freguesias de Azoia de Cima e Tremês;1098;
;185141631: União das freguesias de Casével e Vaqueiros;1453;
;185141632: União das freguesias de Romeira e Várzea;1453;
;185141633: União de freguesias da cidade de Santarém;1110;
;185141634: União das freguesias de São Vicente do Paul e Vale de Figueira;3090;
;185141625: Vale de Santarém;373;
;186: Alto Alentejo;130825;
;1861201: Alter do Chão;9049;
;186120101: Alter do Chão;3643;
;186120102: Chancelaria;887;
;186120104: Cunheira;222;
;186120103: Seda;4297;
;1861202: Arronches;8623;
;186120201: Assunção;6075;
;186120202: Esperança;663;
;186120203: Mosteiros;1885;
;1861203: Avis;14922;
;186120302: Aldeia Velha;1225;
;186120303: Avis;3030;
;186120305: Ervedal;1829;
;186120306: Figueira e Barros;1448;
;186120309: União das freguesias de Alcórrego e Maranhão;1581;
;186120310: União das freguesias de Benavila e Valongo;5810;
;1861204: Campo Maior;11344;
;186120401: Nossa Senhora da Expectação;6032;
;186120402: Nossa Senhora da Graça dos Degolados;1392;
;186120403: São João Baptista;3921;
;1861205: Castelo de Vide;2430;
;186120501: Nossa Senhora da Graça de Póvoa e Meadas;339;
;186120502: Santa Maria da Devesa;537;
;186120503: Santiago Maior;537;
;186120504: São João Baptista;1017;
;1861206: Crato;3876;
;186120601: Aldeia da Mata;454;
;186120604: Gáfete;179;
;186120605: Monte da Pedra;464;
;186120607: União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;2780;
;1861207: Elvas;19377;
;186120712: Assunção, Ajuda, Salvador e Santo Ildefonso;3438;
;186120713: Caia, São Pedro e Alcáçova;5174;
;186120706: Santa Eulália;1484;
;186120707: São Brás e São Lourenço;1778;
;186120708: São Vicente e Ventosa;2295;
;186120714: União das freguesias de Barbacena e Vila Fernando;2588;
;186120715: União das freguesias de Terrugem e Vila Boim;2620;
;1861208: Fronteira;8945;
;186120801: Cabeço de Vide;1412;
;186120802: Fronteira;6490;
;186120803: São Saturnino;1043;
;1861209: Gavião;3209;
;186120902: Belver;518;
;186120903: Comenda;893;
;186120905: Margem;760;
;186120906: União das freguesias de Gavião e Atalaia;1038;
;1861210: Marvão;1484;
;186121001: Beirã;288;
;186121002: Santa Maria de Marvão;156;
;186121003: Santo António das Areias;274;
;186121004: São Salvador da Aramenha;766;
;1861211: Monforte;10225;
;186121101: Assumar;1729;
;186121102: Monforte;5944;
;186121103: Santo Aleixo;1437;
;186121104: Vaiamonte;1114;
;1861212: Nisa;6203;
;186121201: Alpalhão;1108;
;186121205: Montalvão;430;
;186121207: Santana;203;
;186121208: São Matias;698;
;186121210: Tolosa;375;
;186121211: União das freguesias de Arez e Amieira do Tejo;1302;
;186121212: União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;2087;
;1861213: Ponte de Sor;13394;
;186121304: Foros de Arrão;2003;
;186121301: Galveias;1070;
;186121305: Longomel;479;
;186121302: Montargil;3957;
;186121308: União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;5886;
;1861214: Portalegre;7177;
;186121401: Alagoa;271;
;186121402: Alegrete;1281;
;186121404: Fortios;385;
;186121411: União das freguesias da Sé e São Lourenço;531;
;186121412: União das freguesias de Reguengo e São Julião;1049;
;186121413: União das freguesias de Ribeira de Nisa e Carreiras;758;
;186121410: Urra;2902;
;1861215: Sousel;10568;
;186121501: Cano;2791;
;186121502: Casa Branca;1810;
;186121503: Santo Amaro;2695;
;186121504: Sousel;3271;
;187: Alentejo Central;202055;
;1870701: Alandroal;8448;
;187070104: Capelins (Santo António);1656;
;187070103: Santiago Maior;1792;
;187070105: Terena (São Pedro);1161;
;187070107: União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);3840;
;1870702: Arraiolos;23986;
;187070201: Arraiolos;4542;
;187070202: Igrejinha;2725;
;187070208: União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;3733;
;187070209: União das freguesias de São Gregório e Santa Justa;4699;
;187070206: Vimieiro;8287;
;1870703: Borba;4334;
;187070301: Borba (Matriz);871;
;187070304: Borba (São Bartolomeu);- -;
;187070302: Orada;1864;
;187070303: Rio de Moinhos;1600;
;1870704: Estremoz;15526;
;187070401: Arcos;701;
;187070404: Évora Monte (Santa Maria);1400;
;187070402: Glória;809;
;187070411: São Domingos de Ana Loura;587;
;187070414: União das freguesias de Estremoz (Santa Maria e Santo André);2405;
;187070415: União das freguesias de São Bento do Cortiço e Santo Estêvão;1753;
;187070416: União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;2017;
;187070417: União das freguesias do Ameixial (Santa Vitória e São Bento);4357;
;187070413: Veiros;1499;
;1870705: Évora;45361;
;187070515: Canaviais;362;
;187070502: Nossa Senhora da Graça do Divor;3233;
;187070503: Nossa Senhora de Machede;7496;
;187070506: São Bento do Mato;2718;
;187070509: São Miguel de Machede;2863;
;187070513: Torre de Coelheiros;4721;
;187070522: União das freguesias de Bacelo e Senhora da Saúde;- -;
;187070523: União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);6032;
;187070524: União das freguesias de Malagueira e Horta das Figueiras;- -;
;187070525: União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;3905;
;187070526: União das freguesias de São Manços e São Vicente do Pigeiro;13462;
;187070527: União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;570;
;1870706: Montemor-o-Novo;23974;
;187070601: Cabrela;2138;
;187070607: Ciborro;1730;
;187070610: Foros de Vale de Figueira;2480;
;187070605: Santiago do Escoural;1850;
;187070606: São Cristóvão;2642;
;187070611: União das freguesias de Cortiçadas de Lavre e Lavre;3678;
;187070612: União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;9456;
;1870707: Mora;14037;
;187070701: Brotas;1236;
;187070702: Cabeção;812;
;187070703: Mora;2527;
;187070704: Pavia;9462;
;1870708: Mourão;8152;
;187070801: Granja;2129;
;187070802: Luz;1913;
;187070803: Mourão;4111;
;1870709: Portel;13365;
;187070903: Monte do Trigo;4334;
;187070905: Portel;2708;
;187070906: Santana;1174;
;187070909: União das freguesias de Amieira e Alqueva;2519;
;187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;2426;
;187070908: Vera Cruz;205;
;1870710: Redondo;10370;
;187071001: Montoito;2944;
;187071002: Redondo;7425;
;1870711: Reguengos de Monsaraz;14803;
;187071102: Corval;3515;
;187071103: Monsaraz;4037;
;187071104: Reguengos de Monsaraz;3593;
;187071106: União das freguesias de Campo e Campinho;3658;
;1870712: Vendas Novas;4329;
;187071202: Landeira;1152;
;187071201: Vendas Novas;3177;
;1870713: Viana do Alentejo;11082;
;187071303: Aguiar;2063;
;187071301: Alcáçovas;5195;
;187071302: Viana do Alentejo;3824;
;1870714: Vila Viçosa;4289;
;187071401: Bencatel;1137;
;187071402: Ciladas;2341;
;187071406: Nossa Senhora da Conceição e São Bartolomeu;364;
;187071404: Pardais;448;
;15: Algarve;39606;
;150: Algarve;39606;
;1500801: Albufeira;814;
;150080106: Albufeira e Olhos de Água;350;
;150080104: Ferreiras;- -;
;150080102: Guia;174;
;150080103: Paderne;290;
;1500802: Alcoutim;4976;
;150080202: Giões;662;
;150080203: Martim Longo;1500;
;150080206: União das freguesias de Alcoutim e Pereiro;1415;
;150080205: Vaqueiros;1399;
;1500803: Aljezur;2847;
;150080301: Aljezur;1660;
;150080302: Bordeira;595;
;150080303: Odeceixe;592;
;150080304: Rogil;- -;
;1500804: Castro Marim;3280;
;150080404: Altura;- -;
;150080401: Azinhal;712;
;150080402: Castro Marim;1479;
;150080403: Odeleite;1089;
;1500805: Faro;1316;
;150080506: Montenegro;- -;
;150080503: Santa Bárbara de Nexe;81;
;150080507: União das freguesias de Conceição e Estoi;672;
;150080508: União das freguesias de Faro (Sé e São Pedro);564;
;1500806: Lagoa;418;
;150080602: Ferragudo;50;
;150080604: Porches;54;
;150080607: União das freguesias de Estômbar e Parchal;173;
;150080608: União das freguesias de Lagoa e Carvoeiro;141;
;1500807: Lagos;2451;
;150080703: Luz;500;
;150080704: Odiáxere;444;
;150080707: União das freguesias de Bensafrim e Barão de São João;1105;
;150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);402;
;1500808: Loulé;4849;
;150080801: Almancil;79;
;150080802: Alte;651;
;150080803: Ameixial;1672;
;150080804: Boliqueime;192;
;150080808: Loulé (São Clemente);164;
;150080809: Loulé (São Sebastião);122;
;150080805: Quarteira;148;
;150080807: Salir;1114;
;150080812: União de freguesias de Querença, Tôr e Benafim;708;
;1500809: Monchique;1332;
;150080901: Alferce;179;
;150080902: Marmelete;557;
;150080903: Monchique;596;
;1500810: Olhão;1223;
;150081003: Olhão;1;
;150081004: Pechão;450;
;150081005: Quelfes;229;
;150081006: União das freguesias de Moncarapacho e Fuseta;543;
;1500811: Portimão;989;
;150081101: Alvor;134;
;150081102: Mexilhoeira Grande;642;
;150081103: Portimão;213;
;1500812: São Brás de Alportel;887;
;150081201: São Brás de Alportel;887;
;1500813: Silves;3852;
;150081303: Armação de Pêra;14;
;150081305: São Bartolomeu de Messines;1376;
;150081306: São Marcos da Serra;1699;
;150081307: Silves;482;
;150081309: União das freguesias de Alcantarilha e Pêra;165;
;150081310: União das freguesias de Algoz e Tunes;116;
;1500814: Tavira;7914;
;150081401: Cachopo;2423;
;150081404: Santa Catarina da Fonte do Bispo;1220;
;150081408: Santa Luzia;16;
;150081410: União das freguesias de Conceição e Cabanas de Tavira;1242;
;150081411: União das freguesias de Luz de Tavira e Santo Estêvão;380;
;150081412: União das freguesias de Tavira (Santa Maria e Santiago);2633;
;1500815: Vila do Bispo;1741;
;150081501: Barão de São Miguel;300;
;150081502: Budens;292;
;150081504: Sagres;207;
;150081506: Vila do Bispo e Raposeira;943;
;1500816: Vila Real de Santo António;717;
;150081603: Monte Gordo;14;
;150081601: Vila Nova de Cacela;671;
;150081602: Vila Real de Santo António;32;
;2: Região Autónoma dos Açores;20784;
;20: Região Autónoma dos Açores;20784;
;200: Região Autónoma dos Açores;20784;
;2004301: Angra do Heroísmo;3629;
;200430101: Altares;375;
;200430102: Angra (Nossa Senhora da Conceição);198;
;200430103: Angra (Santa Luzia);57;
;200430104: Angra (São Pedro);21;
;200430105: Angra (Sé);171;
;200430106: Cinco Ribeiras;490;
;200430107: Doze Ribeiras;187;
;200430108: Feteira;120;
;200430109: Porto Judeu;374;
;200430110: Posto Santo;35;
;200430111: Raminho;339;
;200430112: Ribeirinha;162;
;200430113: Santa Bárbara;180;
;200430114: São Bartolomeu de Regatos;31;
;200430115: São Bento;510;
;200430116: São Mateus da Calheta;- -;
;200430117: Serreta;92;
;200430118: Terra Chã;123;
;200430119: Vila de São Sebastião;164;
;2004501: Calheta;1001;
;200450101: Calheta;100;
;200450102: Norte Pequeno;19;
;200450103: Ribeira Seca;251;
;200450104: Santo Antão;258;
;200450105: Topo (Nossa Senhora do Rosário);373;
;2004901: Corvo;36;
;200490101: Corvo;36;
;2004701: Horta;1572;
;200470101: Capelo;52;
;200470102: Castelo Branco;92;
;200470103: Cedros;164;
;200470104: Feteira;315;
;200470105: Flamengos;16;
;200470106: Horta (Angústias);219;
;200470107: Horta (Conceição);107;
;200470108: Horta (Matriz);14;
;200470109: Pedro Miguel;112;
;200470110: Praia do Almoxarife;88;
;200470111: Praia do Norte;95;
;200470112: Ribeirinha;153;
;200470113: Salão;145;
;2004201: Lagoa;719;
;200420101: Água de Pau;277;
;200420102: Cabouco;115;
;200420103: Lagoa (Nossa Senhora do Rosário);48;
;200420104: Lagoa (Santa Cruz);233;
;200420105: Ribeira Chã;47;
;2004801: Lajes das Flores;213;
;200480101: Fajã Grande;47;
;200480102: Fajãzinha;22;
;200480103: Fazenda;24;
;200480104: Lajedo;29;
;200480105: Lajes das Flores;52;
;200480106: Lomba;31;
;200480107: Mosteiro;9;
;2004601: Lajes do Pico;989;
;200460101: Calheta de Nesquim;130;
;200460102: Lajes do Pico;269;
;200460103: Piedade;269;
;200460104: Ribeiras;133;
;200460105: Ribeirinha;62;
;200460106: São João;127;
;2004602: Madalena;704;
;200460201: Bandeiras;57;
;200460202: Candelária;118;
;200460203: Criação Velha;138;
;200460204: Madalena;177;
;200460205: São Caetano;106;
;200460206: São Mateus;108;
;2004202: Nordeste;866;
;200420201: Achada;136;
;200420202: Achadinha;127;
;200420208: Algarvia;- -;
;200420203: Lomba da Fazenda;149;
;200420204: Nordeste;104;
;200420206: Salga;79;
;200420207: Santana;71;
;200420209: Santo António de Nordestinho;- -;
;200420210: São Pedro de Nordestinho;- -;
;2004203: Ponta Delgada;2759;
;200420323: Ajuda da Bretanha;- -;
;200420301: Arrifes;222;
;200420303: Candelária;96;
;200420304: Capelas;198;
;200420305: Covoada;26;
;200420306: Fajã de Baixo;137;
;200420307: Fajã de Cima;140;
;200420308: Fenais da Luz;296;
;200420309: Feteiras;135;
;200420310: Ginetes;108;
;200420311: Mosteiros;63;
;200420324: Pilar da Bretanha;- -;
;200420313: Ponta Delgada (São José);111;
;200420314: Ponta Delgada (São Pedro);130;
;200420312: Ponta Delgada (São Sebastião);15;
;200420315: Relva;247;
;200420316: Remédios;50;
;200420317: Rosto do Cão (Livramento);22;
;200420318: Rosto do Cão (São Roque);76;
;200420319: Santa Bárbara;194;
;200420325: Santa Clara;- -;
;200420320: Santo António;88;
;200420321: São Vicente Ferreira;54;
;200420322: Sete Cidades;155;
;2004204: Povoação;466;
;200420401: Água Retorta;72;
;200420402: Faial da Terra;60;
;200420403: Furnas;83;
;200420404: Nossa Senhora dos Remédios;144;
;200420405: Povoação;92;
;200420406: Ribeira Quente;16;
;2004205: Ribeira Grande;2340;
;200420501: Calhetas;67;
;200420502: Fenais da Ajuda;66;
;200420503: Lomba da Maia;238;
;200420504: Lomba de São Pedro;182;
;200420505: Maia;183;
;200420506: Pico da Pedra;149;
;200420507: Porto Formoso;90;
;200420508: Rabo de Peixe;366;
;200420509: Ribeira Grande (Conceição);89;
;200420510: Ribeira Grande (Matriz);305;
;200420511: Ribeira Seca;249;
;200420512: Ribeirinha;161;
;200420513: Santa Bárbara;140;
;200420514: São Brás;56;
;2004401: Santa Cruz da Graciosa;1174;
;200440101: Guadalupe;500;
;200440102: Luz;188;
;200440104: Santa Cruz da Graciosa;277;
;200440103: São Mateus;208;
;2004802: Santa Cruz das Flores;275;
;200480201: Caveira;17;
;200480202: Cedros;34;
;200480203: Ponta Delgada;78;
;200480204: Santa Cruz das Flores;146;
;2004603: São Roque do Pico;444;
;200460301: Prainha;151;
;200460302: Santa Luzia;75;
;200460303: Santo Amaro;56;
;200460304: Santo António;62;
;200460305: São Roque do Pico;100;
;2004502: Velas;921;
;200450201: Manadas (Santa Bárbara);47;
;200450202: Norte Grande (Neves);163;
;200450203: Rosais;65;
;200450204: Santo Amaro;228;
;200450205: Urzelina (São Mateus);331;
;200450206: Velas (São Jorge);87;
;2004302: Vila da Praia da Vitória;1648;
;200430201: Agualva;210;
;200430202: Biscoitos;151;
;200430203: Cabo da Praia;118;
;200430204: Fonte do Bastardo;145;
;200430205: Fontinhas;170;
;200430206: Lajes;171;
;200430211: Porto Martins;- -;
;200430207: Praia da Vitória (Santa Cruz);105;
;200430208: Quatro Ribeiras;267;
;200430209: São Brás;86;
;200430210: Vila Nova;226;
;2004101: Vila do Porto;448;
;200410101: Almagreira;59;
;200410102: Santa Bárbara;110;
;200410103: Santo Espírito;90;
;200410104: São Pedro;131;
;200410105: Vila do Porto;58;
;2004206: Vila Franca do Campo;579;
;200420601: Água de Alto;121;
;200420602: Ponta Garça;266;
;200420603: Ribeira das Tainhas;120;
;200420606: Ribeira Seca;- -;
;200420604: Vila Franca do Campo (São Miguel);19;
;200420605: Vila Franca do Campo (São Pedro);53;
;3: Região Autónoma da Madeira;4580;
;30: Região Autónoma da Madeira;4580;
;300: Região Autónoma da Madeira;4580;
;3003101: Calheta;699;
;300310101: Arco da Calheta;83;
;300310102: Calheta;44;
;300310103: Estreito da Calheta;92;
;300310104: Fajã da Ovelha;123;
;300310105: Jardim do Mar;6;
;300310106: Paul do Mar;1;
;300310107: Ponta do Pargo;260;
;300310108: Prazeres;91;
;3003102: Câmara de Lobos;247;
;300310201: Câmara de Lobos;60;
;300310202: Curral das Freiras;21;
;300310203: Estreito de Câmara de Lobos;99;
;300310205: Jardim da Serra;- -;
;300310204: Quinta Grande;67;
;3003103: Funchal;139;
;300310303: Funchal (Santa Luzia);4;
;300310304: Funchal (Santa Maria Maior);19;
;300310308: Funchal (São Pedro);2;
;300310310: Funchal (Sé);0;
;300310301: Imaculado Coração de Maria;2;
;300310302: Monte;17;
;300310305: Santo António;52;
;300310306: São Gonçalo;22;
;300310307: São Martinho;10;
;300310309: São Roque;10;
;3003104: Machico;325;
;300310401: Água de Pena;12;
;300310402: Caniçal;6;
;300310403: Machico;143;
;300310404: Porto da Cruz;135;
;300310405: Santo António da Serra;29;
;3003105: Ponta do Sol;480;
;300310501: Canhas;370;
;300310502: Madalena do Mar;2;
;300310503: Ponta do Sol;109;
;3003106: Porto Moniz;446;
;300310601: Achadas da Cruz;42;
;300310602: Porto Moniz;287;
;300310603: Ribeira da Janela;55;
;300310604: Seixal;62;
;3003201: Porto Santo;22;
;300320101: Porto Santo;22;
;3003107: Ribeira Brava;328;
;300310701: Campanário;78;
;300310702: Ribeira Brava;151;
;300310703: Serra de Água;73;
;300310704: Tabua;25;
;3003108: Santa Cruz;397;
;300310802: Camacha;77;
;300310803: Caniço;127;
;300310804: Gaula;36;
;300310805: Santa Cruz;105;
;300310806: Santo António da Serra;52;
;3003109: Santana;832;
;300310901: Arco de São Jorge;38;
;300310902: Faial;128;
;300310906: Ilha;- -;
;300310903: Santana;358;
;300310904: São Jorge;274;
;300310905: São Roque do Faial;35;
;3003110: São Vicente;665;
;300311001: Boa Ventura;233;
;300311002: Ponta Delgada;101;
;300311003: São Vicente;331;

Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal - INE, Recenseamento agrícola - séries históricas

Nota(s):
(1) Os registos  anteriores a 2019 foram recalculados segundo as sucessivas reorganizações administrativas do território até à versão atual.<br>Não foi possível realizar a conversão total das freguesias dos municípios de Odemira, Lisboa, Loures, Sintra, Amadora, Nordeste e Ponta Delgada.<br>Nestes municípios, os resultados para o nível geográfico da freguesia poderão estar subavaliados, não se refletindo este problema nos níveis geográficos superiores.



Última atualização destes dados: 31 de março de 2021


Metainformação associada ao quadro

Superfície das culturas temporárias (ha)
Designação;Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal
Periodicidade;Decenal
Fonte;INE, Recenseamento agrícola - séries históricas
Primeiro período disponível;1989
Último período disponível;2019
Dimensões
     Dimensão 1;Período de referência dos dados
     Dimensão 2;Localização geográfica (NUTS - 2013)
     Dimensão 3;Tipo (culturas temporárias)
     Dimensão 4;Importância
Conceitos
     EXPLORAÇÃO AGRÍCOLA;Unidade técnico-económica que utiliza fatores de produção comuns, tais como mão de obra, máquinas, instalações, terrenos, entre outros, e satisfaz obrigatoriamente as quatro condições seguintes: 1) produzir produtos agrícolas ou manter, em boas condições agrícolas e ambientais, as terras que já não são utilizadas para fins produtivos; 2) atingir ou ultrapassar uma certa dimensão (em área ou número de animais); 3) estar submetida a uma gestão única; 4) estar localizada numa área bem determinada e identificável.
     CULTURAS TEMPORÁRIAS;Culturas cujo ciclo vegetativo não excede um ano (as anuais) e também as que são ressemeadas com intervalos que não excedem cinco anos (morangos, espargos, prados temporários, etc.).
     PERÍODO DE REFERÊNCIA;Período de tempo a que a informação se refere e que pode ser um dia específico ou um intervalo de tempo (mês, ano fiscal, ano civil, entre outros).
Definição;
Fórmula;
Unidade de Medida (símbolo);Hectare (ha)
Potência de 10;0
Observações;A informação relativa a 1989, 1999, 2009, tem por base operações censitárias (Recenseamentos Agrícolas). Entre estes períodos, bienalmente nos anos ímpares e com excepção de 1991 e 2001, a informação tem por base inquéritos amostrais.
Data da última atualização;31-Mar-2021
