
Quadro extraído em 17 de Outubro de 2022 (00:04:15)
http://www.ine.pt



Localização geográfica (NUTS - 2013) (1) ;Volume de trabalho da mão-de-obra agrícola (UTA) por Localização geográfica (NUTS - 2013) e Tipo de mão-de-obra -  Decenal (2) ;;;;;;;;;
;Período de referência dos dados;;;;;;;;;
1861213: Ponte de Sor;1971;1433;842;415;177;538;337;192;10;
186121304: Foros de Arrão;86;41;23;12;5;45;26;19;0;
186121301: Galveias;176;76;49;19;8;100;81;17;2;
186121305: Longomel;320;277;167;90;19;43;13;29;1;
186121302: Montargil;473;325;182;99;45;148;81;64;3;
186121308: União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;916;714;420;194;99;202;135;63;3;
1861214: Portalegre;1391;1151;708;336;108;240;173;63;4;
186121401: Alagoa;44;41;27;11;3;3;1;2;0;
186121402: Alegrete;225;202;114;59;29;23;13;9;1;
186121404: Fortios;128;76;46;22;8;53;41;11;1;
186121411: União das freguesias da Sé e São Lourenço;168;133;79;42;12;35;30;4;0;
186121412: União das freguesias de Reguengo e São Julião;352;314;174;114;26;38;23;15;0;
186121413: União das freguesias de Ribeira de Nisa e Carreiras;250;247;178;53;16;3;2;1;0;
186121410: Urra;224;139;90;35;13;85;63;20;2;
1861215: Sousel;684;278;202;46;29;406;186;211;10;
186121501: Cano;176;87;59;18;10;90;32;55;2;
186121502: Casa Branca;225;89;60;14;15;136;60;74;2;
186121503: Santo Amaro;67;17;16;1;0;50;42;8;0;
186121504: Sousel;215;84;67;13;4;130;51;74;5;
187: Alentejo Central;13648;6269;3958;1435;876;7379;4595;2655;129;
1870701: Alandroal;1103;607;345;197;65;496;262;226;8;
187070104: Capelins (Santo António);153;133;72;53;9;19;15;4;1;
187070103: Santiago Maior;319;233;125;79;29;86;65;20;2;
187070105: Terena (São Pedro);145;106;61;37;9;40;26;12;1;
187070107: União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);486;135;87;29;19;351;157;190;4;
1870702: Arraiolos;827;295;195;47;53;532;432;96;4;
187070201: Arraiolos;223;95;56;14;25;129;125;3;1;
187070202: Igrejinha;129;32;22;6;4;98;68;29;1;
187070208: União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;99;46;28;7;12;52;50;2;1;
187070209: União das freguesias de São Gregório e Santa Justa;110;36;24;5;6;75;68;6;1;
187070206: Vimieiro;265;87;65;14;7;178;121;56;1;
1870703: Borba;814;366;229;85;52;447;206;236;6;
187070301: Borba (Matriz);343;174;111;40;23;169;54;113;2;
187070304: Borba (São Bartolomeu);- -;- -;- -;- -;- -;- -;- -;- -;- -;
187070302: Orada;197;71;39;17;15;126;58;67;1;
187070303: Rio de Moinhos;274;122;79;29;14;152;94;56;3;
1870704: Estremoz;1364;705;489;141;76;659;353;297;9;
187070401: Arcos;187;84;55;19;11;102;45;57;1;
187070404: Évora Monte (Santa Maria);117;39;33;5;1;78;47;30;1;
187070402: Glória;142;59;43;12;4;83;42;41;1;
187070411: São Domingos de Ana Loura;55;43;30;11;3;12;0;11;0;
187070414: União das freguesias de Estremoz (Santa Maria e Santo André);328;200;135;39;25;128;71;54;2;
187070415: União das freguesias de São Bento do Cortiço e Santo Estêvão;153;110;76;22;12;43;24;18;1;
187070416: União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;94;37;26;8;3;57;41;16;1;
187070417: União das freguesias do Ameixial (Santa Vitória e São Bento);217;79;54;16;10;138;72;64;2;
187070413: Veiros;72;54;37;10;6;18;11;6;1;
1870705: Évora;1926;844;529;187;128;1082;904;150;28;
187070515: Canaviais;114;86;52;23;11;29;25;3;1;
187070502: Nossa Senhora da Graça do Divor;80;21;16;2;3;59;51;6;2;
187070503: Nossa Senhora de Machede;262;113;69;27;17;150;120;26;3;
187070506: São Bento do Mato;77;31;21;8;2;46;40;5;0;
187070509: São Miguel de Machede;146;85;65;15;4;62;57;3;1;
187070513: Torre de Coelheiros;211;64;37;9;18;147;130;15;2;
187070522: União das freguesias de Bacelo e Senhora da Saúde;194;162;86;47;28;32;22;10;1;
187070523: União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);21;13;8;2;3;8;8;0;0;
187070524: União das freguesias de Malagueira e Horta das Figueiras;105;50;31;12;7;55;51;3;1;
187070525: União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;239;47;30;10;6;192;183;7;3;
187070526: União das freguesias de São Manços e São Vicente do Pigeiro;385;142;96;25;20;244;167;63;14;
187070527: União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;92;32;18;6;8;60;50;9;2;
1870706: Montemor-o-Novo;1715;679;427;144;109;1036;778;241;17;
187070601: Cabrela;156;47;27;10;11;109;94;13;1;
187070607: Ciborro;67;9;6;2;1;58;56;2;1;
187070610: Foros de Vale de Figueira;69;36;25;7;4;33;28;4;0;
187070605: Santiago do Escoural;199;75;47;13;15;125;82;42;1;
187070606: São Cristóvão;130;71;48;12;10;59;51;8;1;
187070611: União das freguesias de Cortiçadas de Lavre e Lavre;180;62;41;14;8;118;105;7;6;
187070612: União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;913;380;233;88;60;533;363;165;6;
1870707: Mora;577;278;180;69;29;299;209;86;4;
187070701: Brotas;69;29;17;9;4;40;32;8;1;
187070702: Cabeção;108;64;37;17;10;43;17;25;1;
187070703: Mora;196;96;65;25;6;100;70;29;2;
187070704: Pavia;204;89;61;18;10;115;90;24;1;
1870708: Mourão;388;218;132;47;39;170;112;55;3;
187070801: Granja;108;52;33;10;9;55;45;10;1;
187070802: Luz;61;41;23;10;8;20;10;10;0;
187070803: Mourão;219;125;76;27;22;94;57;35;1;
1870709: Portel;726;407;260;81;67;319;222;92;5;
187070903: Monte do Trigo;161;87;61;15;10;74;52;22;1;
187070905: Portel;229;145;83;33;29;84;54;28;1;
187070906: Santana;78;47;25;10;11;31;24;6;1;
187070909: União das freguesias de Amieira e Alqueva;113;51;35;9;7;62;41;21;1;
187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;82;40;29;7;4;42;37;4;1;
187070908: Vera Cruz;63;38;26;7;5;25;14;11;1;
1870710: Redondo;1245;352;240;55;58;893;243;643;7;
187071001: Montoito;329;88;66;11;12;241;25;214;2;
187071002: Redondo;916;264;174;44;46;652;218;430;5;
1870711: Reguengos de Monsaraz;1648;785;462;215;108;863;425;409;28;
187071102: Corval;337;165;97;44;24;172;107;63;2;
187071103: Monsaraz;170;116;65;27;23;54;29;24;2;
187071104: Reguengos de Monsaraz;823;322;190;89;43;501;200;277;24;
187071106: União das freguesias de Campo e Campinho;318;182;110;54;19;136;90;45;1;
1870712: Vendas Novas;409;246;143;68;35;162;140;20;2;
187071202: Landeira;59;23;12;8;3;36;33;3;0;
187071201: Vendas Novas;350;224;132;61;32;126;107;17;2;
1870713: Viana do Alentejo;567;292;189;62;41;274;223;47;4;
187071303: Aguiar;42;18;14;3;1;24;21;3;0;
187071301: Alcáçovas;293;145;92;31;22;148;115;30;4;
187071302: Viana do Alentejo;231;129;83;28;18;102;87;15;1;
1870714: Vila Viçosa;341;194;139;38;18;146;87;56;4;
187071401: Bencatel;59;30;19;7;4;28;16;11;1;
187071402: Ciladas;100;39;30;5;5;61;48;11;1;
187071406: Nossa Senhora da Conceição e São Bartolomeu;127;97;72;18;7;30;12;17;1;
187071404: Pardais;55;28;17;8;2;27;10;17;0;
15: Algarve;16946;13644;8090;3825;1729;3302;2061;1151;90;
150: Algarve;16946;13644;8090;3825;1729;3302;2061;1151;90;
1500801: Albufeira;961;713;448;187;78;248;164;78;7;
150080106: Albufeira e Olhos de Água;200;165;111;44;11;35;21;11;2;
150080104: Ferreiras;125;115;76;26;14;9;2;7;1;
150080102: Guia;199;167;97;45;25;33;13;18;1;
150080103: Paderne;436;265;165;72;28;171;128;42;2;
1500802: Alcoutim;517;478;308;115;55;39;23;9;7;
150080202: Giões;47;44;31;8;4;4;2;1;1;
150080203: Martim Longo;121;114;75;26;13;7;3;2;2;
150080206: União das freguesias de Alcoutim e Pereiro;184;159;105;37;17;25;17;6;2;
150080205: Vaqueiros;165;161;98;43;20;3;0;1;2;
1500803: Aljezur;645;595;344;181;71;49;27;19;4;
150080301: Aljezur;286;270;166;72;31;16;9;5;2;
150080302: Bordeira;72;55;33;16;6;17;9;7;1;
150080303: Odeceixe;110;99;52;36;12;11;8;2;1;
150080304: Rogil;178;171;93;56;22;7;1;4;1;
1500804: Castro Marim;540;433;283;112;38;107;74;25;9;
150080404: Altura;37;20;15;4;1;18;13;5;1;
150080401: Azinhal;95;90;60;22;8;4;2;2;1;
150080402: Castro Marim;216;143;91;35;17;73;55;15;4;
150080403: Odeleite;192;180;117;51;13;12;5;3;4;
1500805: Faro;1780;1216;670;356;191;563;392;168;4;
150080506: Montenegro;93;40;23;13;4;53;41;11;0;
150080503: Santa Bárbara de Nexe;260;233;124;61;47;28;14;12;1;
150080507: União das freguesias de Conceição e Estoi;846;617;345;180;92;229;134;94;2;
150080508: União das freguesias de Faro (Sé e São Pedro);581;327;177;101;48;254;202;51;1;
1500806: Lagoa;449;341;221;85;36;108;77;29;2;
150080602: Ferragudo;40;32;20;8;4;8;7;1;0;
150080604: Porches;99;72;44;20;8;26;18;8;0;
150080607: União das freguesias de Estômbar e Parchal;87;67;43;18;6;20;17;3;1;
150080608: União das freguesias de Lagoa e Carvoeiro;223;169;114;39;17;54;36;16;1;
1500807: Lagos;722;625;343;176;106;97;57;37;3;
150080703: Luz;124;106;51;34;21;18;9;9;0;
150080704: Odiáxere;185;168;118;35;15;17;7;9;2;
150080707: União das freguesias de Bensafrim e Barão de São João;235;204;101;59;45;31;19;12;1;
150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);177;147;73;49;24;31;22;8;0;
1500808: Loulé;2837;2522;1479;707;337;315;184;116;16;
150080801: Almancil;330;220;134;64;22;110;81;28;1;
150080802: Alte;394;369;206;98;65;25;16;6;3;
150080803: Ameixial;264;258;156;66;37;6;3;2;1;
150080804: Boliqueime;320;284;200;65;19;36;16;19;1;
150080808: Loulé (São Clemente);243;223;125;67;32;20;14;6;0;
150080809: Loulé (São Sebastião);427;395;215;119;62;32;14;16;3;
150080805: Quarteira;89;66;45;18;3;23;20;3;1;
150080807: Salir;310;292;163;80;49;18;1;15;2;
150080812: União de freguesias de Querença, Tôr e Benafim;458;414;236;130;49;44;20;21;3;
1500809: Monchique;987;912;539;270;104;75;49;24;2;
150080901: Alferce;149;139;87;36;16;10;4;7;0;
150080902: Marmelete;372;350;194;117;39;22;19;1;1;
150080903: Monchique;466;424;257;117;50;42;26;16;0;
1500810: Olhão;1335;811;475;230;106;524;360;161;3;
150081003: Olhão;- -;- -;- -;- -;- -;- -;- -;- -;- -;
150081004: Pechão;381;206;109;70;28;175;69;106;0;
150081005: Quelfes;215;182;106;56;21;32;23;8;1;
150081006: União das freguesias de Moncarapacho e Fuseta;740;423;261;105;57;317;268;47;2;
1500811: Portimão;633;515;310;154;51;118;97;19;2;
150081101: Alvor;153;133;78;34;21;20;16;4;0;
150081102: Mexilhoeira Grande;377;307;186;95;26;70;60;9;2;
150081103: Portimão;103;75;46;25;4;28;22;6;0;
1500812: São Brás de Alportel;313;284;177;74;33;29;12;15;2;
150081201: São Brás de Alportel;313;284;177;74;33;29;12;15;2;
1500813: Silves;3252;2678;1635;744;299;574;285;275;14;
150081303: Armação de Pêra;25;20;11;5;5;4;3;1;0;
150081305: São Bartolomeu de Messines;931;800;482;233;85;131;56;69;7;
150081306: São Marcos da Serra;268;253;150;63;39;16;12;2;2;
150081307: Silves;1248;938;613;240;86;310;151;157;2;
150081309: União das freguesias de Alcantarilha e Pêra;325;260;154;78;29;65;33;31;1;
150081310: União das freguesias de Algoz e Tunes;454;406;224;125;56;48;30;16;2;
1500814: Tavira;1665;1285;721;373;191;380;214;155;12;
150081401: Cachopo;195;187;104;51;32;8;2;5;2;
150081404: Santa Catarina da Fonte do Bispo;258;226;125;65;36;32;12;17;3;
150081408: Santa Luzia;33;26;12;9;5;7;3;4;0;
150081410: União das freguesias de Conceição e Cabanas de Tavira;246;190;111;51;28;56;29;26;1;
150081411: União das freguesias de Luz de Tavira e Santo Estêvão;467;298;169;91;38;170;106;61;3;
150081412: União das freguesias de Tavira (Santa Maria e Santiago);466;359;200;106;54;107;62;42;3;
1500815: Vila do Bispo;128;100;57;27;16;28;23;4;2;
150081501: Barão de São Miguel;34;30;17;8;5;4;3;1;0;
150081502: Budens;20;18;12;5;1;2;2;0;0;
150081504: Sagres;14;7;5;2;1;6;4;2;0;
150081506: Vila do Bispo e Raposeira;60;45;23;13;9;15;14;1;1;
1500816: Vila Real de Santo António;183;138;82;37;19;45;26;18;1;
150081603: Monte Gordo;12;10;6;3;1;2;0;1;0;
150081601: Vila Nova de Cacela;150;111;66;29;16;39;23;15;1;
150081602: Vila Real de Santo António;22;17;10;5;2;5;3;2;0;
2: Região Autónoma dos Açores;15452;12212;7398;1942;2873;3240;2167;972;101;
20: Região Autónoma dos Açores;15452;12212;7398;1942;2873;3240;2167;972;101;
200: Região Autónoma dos Açores;15452;12212;7398;1942;2873;3240;2167;972;101;
2004301: Angra do Heroísmo;2188;1791;1176;251;365;397;305;80;12;
200430101: Altares;170;146;101;17;29;24;18;5;1;
200430102: Angra (Nossa Senhora da Conceição);36;10;8;1;1;26;25;1;0;
200430103: Angra (Santa Luzia);18;17;13;3;2;1;0;0;0;
200430104: Angra (São Pedro);81;46;37;5;4;35;30;6;0;
200430105: Angra (Sé);8;1;1;0;x;7;7;1;0;
200430106: Cinco Ribeiras;98;90;59;14;18;8;4;4;0;
200430107: Doze Ribeiras;61;56;48;2;7;5;4;0;0;
200430108: Feteira;63;59;32;12;15;3;2;1;0;
200430109: Porto Judeu;263;218;135;28;55;46;34;10;2;
200430110: Posto Santo;74;44;29;7;8;31;28;3;0;
200430111: Raminho;79;68;43;8;16;12;8;3;0;
200430112: Ribeirinha;144;126;71;25;30;18;15;3;1;
200430113: Santa Bárbara;149;136;100;10;27;13;7;4;1;
200430114: São Bartolomeu de Regatos;160;141;100;19;23;19;11;7;1;
200430115: São Bento;70;47;31;8;9;23;21;2;0;
200430116: São Mateus da Calheta;166;147;101;28;17;19;5;14;1;
200430117: Serreta;50;43;31;5;7;7;6;1;0;
200430118: Terra Chã;108;65;49;10;7;43;38;5;0;
200430119: Vila de São Sebastião;390;332;190;52;91;58;43;11;3;
2004501: Calheta;537;511;342;73;96;26;13;12;1;
200450101: Calheta;94;87;59;19;9;7;5;2;0;
200450102: Norte Pequeno;44;43;32;2;9;1;1;0;0;
200450103: Ribeira Seca;180;169;111;24;34;11;6;5;0;
200450104: Santo Antão;152;148;93;22;33;4;0;3;1;
200450105: Topo (Nossa Senhora do Rosário);67;64;48;6;11;3;2;1;0;
2004901: Corvo;99;99;50;19;31;0;0;0;0;
200490101: Corvo;99;99;50;19;31;0;0;0;0;
2004701: Horta;848;785;520;160;105;62;43;19;0;
200470101: Capelo;27;25;16;5;4;2;1;1;0;
200470102: Castelo Branco;116;111;65;27;19;5;4;1;0;
200470103: Cedros;122;122;86;24;12;0;0;0;0;
200470104: Feteira;127;123;75;24;23;4;0;4;0;
200470105: Flamengos;93;84;61;17;7;9;6;3;0;
200470106: Horta (Angústias);16;16;10;3;3;0;0;0;0;
200470107: Horta (Conceição);42;22;16;4;2;20;20;0;0;
200470108: Horta (Matriz);14;12;10;2;1;2;0;2;0;
200470109: Pedro Miguel;87;79;52;14;13;8;3;5;0;
200470110: Praia do Almoxarife;70;67;41;17;10;3;3;1;0;
200470111: Praia do Norte;35;35;26;7;3;0;0;0;0;
200470112: Ribeirinha;39;39;28;8;3;0;0;0;0;
200470113: Salão;58;51;35;8;8;7;6;1;0;
2004201: Lagoa;586;423;218;62;142;164;102;56;6;
200420101: Água de Pau;187;141;73;19;48;47;25;19;2;
200420102: Cabouco;80;42;22;8;13;37;29;8;0;
200420103: Lagoa (Nossa Senhora do Rosário);104;76;37;13;26;27;14;13;0;
200420104: Lagoa (Santa Cruz);189;140;74;17;49;49;34;12;3;
200420105: Ribeira Chã;27;24;12;5;6;4;0;3;0;
2004801: Lajes das Flores;228;206;132;37;38;21;15;6;1;
200480101: Fajã Grande;44;43;26;7;11;1;0;1;0;
200480102: Fajãzinha;33;33;17;4;11;0;0;0;0;
200480103: Fazenda;37;20;15;3;3;17;14;2;0;
200480104: Lajedo;30;30;18;7;5;1;0;0;0;
200480105: Lajes das Flores;49;47;33;9;5;2;0;2;0;
200480106: Lomba;21;20;16;4;1;1;0;0;0;
200480107: Mosteiro;14;13;9;4;1;0;0;0;0;
2004601: Lajes do Pico;602;537;351;92;94;65;33;28;3;
200460101: Calheta de Nesquim;55;50;36;4;10;4;1;3;0;
200460102: Lajes do Pico;199;176;130;25;21;23;11;11;1;
200460103: Piedade;99;82;54;18;10;18;14;4;1;
200460104: Ribeiras;114;103;62;16;25;12;5;6;1;
200460105: Ribeirinha;82;81;48;15;17;1;0;1;0;
200460106: São João;53;46;22;13;11;7;3;4;0;
2004602: Madalena;653;588;338;141;108;65;26;37;2;
200460201: Bandeiras;45;45;24;12;9;0;0;0;0;
200460202: Candelária;110;102;57;25;20;8;2;6;0;
200460203: Criação Velha;162;138;78;30;30;24;17;7;0;
200460204: Madalena;179;157;85;48;23;22;8;14;1;
200460205: São Caetano;59;56;36;14;7;3;0;3;0;
200460206: São Mateus;97;90;58;12;19;7;0;7;0;
2004202: Nordeste;584;457;287;66;104;127;92;30;5;
200420201: Achada;64;52;39;8;6;12;8;3;1;
200420202: Achadinha;67;53;31;7;15;14;9;5;1;
200420208: Algarvia;- -;- -;- -;- -;- -;- -;- -;- -;- -;
200420203: Lomba da Fazenda;92;84;55;13;16;9;3;5;1;
200420204: Nordeste;147;88;56;14;19;59;51;7;1;
200420206: Salga;46;35;19;5;12;10;8;2;0;
200420207: Santana;39;34;24;3;7;5;2;3;0;
200420209: Santo António de Nordestinho;- -;- -;- -;- -;- -;- -;- -;- -;- -;
200420210: São Pedro de Nordestinho;- -;- -;- -;- -;- -;- -;- -;- -;- -;
2004203: Ponta Delgada;2754;1889;1018;278;592;865;634;207;24;
200420323: Ajuda da Bretanha;- -;- -;- -;- -;- -;- -;- -;- -;- -;
200420301: Arrifes;344;267;146;38;84;77;60;14;3;
200420303: Candelária;73;59;31;11;17;14;9;4;1;
200420304: Capelas;234;145;84;20;42;89;76;12;2;
200420305: Covoada;129;103;59;13;31;25;20;4;1;
200420306: Fajã de Baixo;149;42;29;4;9;107;59;46;1;
200420307: Fajã de Cima;119;53;35;4;13;66;52;12;2;
200420308: Fenais da Luz;83;54;29;12;12;29;18;10;1;
200420309: Feteiras;164;128;66;18;45;35;28;5;3;
200420310: Ginetes;165;155;77;27;51;10;5;2;2;
200420311: Mosteiros;89;81;43;14;25;8;6;1;1;
200420324: Pilar da Bretanha;- -;- -;- -;- -;- -;- -;- -;- -;- -;
200420313: Ponta Delgada (São José);57;27;13;5;9;31;24;6;0;
200420314: Ponta Delgada (São Pedro);71;9;4;1;3;62;51;11;0;
200420312: Ponta Delgada (São Sebastião);16;2;1;1;1;13;12;1;0;
200420315: Relva;93;81;41;14;26;13;8;4;1;
200420316: Remédios;49;39;25;3;11;10;8;2;0;
200420317: Rosto do Cão (Livramento);128;81;50;8;22;47;35;11;1;
200420318: Rosto do Cão (São Roque);151;79;42;11;26;73;47;25;1;
200420319: Santa Bárbara;82;73;36;10;27;9;3;5;1;
200420325: Santa Clara;- -;- -;- -;- -;- -;- -;- -;- -;- -;
200420320: Santo António;142;116;55;15;47;25;17;7;1;
200420321: São Vicente Ferreira;195;102;59;20;24;93;78;14;1;
200420322: Sete Cidades;91;87;37;15;35;5;3;1;0;
2004204: Povoação;515;386;237;50;99;130;77;48;5;
200420401: Água Retorta;73;60;35;10;15;12;4;8;1;
200420402: Faial da Terra;84;53;34;8;12;30;21;9;1;
200420403: Furnas;138;99;56;13;30;39;24;14;1;
200420404: Nossa Senhora dos Remédios;66;60;43;5;12;6;2;3;1;
200420405: Povoação;128;91;60;10;22;37;26;10;1;
200420406: Ribeira Quente;28;22;10;3;9;5;0;5;0;
2004205: Ribeira Grande;1767;1201;671;160;370;566;376;171;20;
200420501: Calhetas;56;31;21;6;3;25;11;13;0;
200420502: Fenais da Ajuda;122;102;57;13;33;20;11;8;2;
200420503: Lomba da Maia;184;122;71;12;39;62;48;12;2;
200420504: Lomba de São Pedro;65;51;27;6;19;13;2;11;1;
200420505: Maia;203;132;66;16;50;71;58;11;2;
200420506: Pico da Pedra;112;69;39;14;16;42;29;13;1;
200420507: Porto Formoso;112;94;54;14;26;18;8;10;1;
200420508: Rabo de Peixe;283;169;89;26;53;114;77;35;2;
200420509: Ribeira Grande (Conceição);46;31;20;2;9;15;8;6;1;
200420510: Ribeira Grande (Matriz);46;24;18;2;4;22;15;6;1;
200420511: Ribeira Seca;166;116;69;14;34;50;28;20;2;
200420512: Ribeirinha;148;103;55;14;33;45;29;15;2;
200420513: Santa Bárbara;164;105;55;14;36;59;50;7;2;
200420514: São Brás;63;53;31;7;14;10;4;5;1;
2004401: Santa Cruz da Graciosa;506;398;267;75;56;108;66;38;4;
200440101: Guadalupe;152;136;101;20;15;16;4;11;1;
200440102: Luz;89;73;41;18;14;16;10;6;0;
200440104: Santa Cruz da Graciosa;185;119;88;20;12;66;49;15;1;
200440103: São Mateus;80;70;37;17;17;10;3;6;1;
2004802: Santa Cruz das Flores;245;222;134;46;42;22;13;9;1;
200480201: Caveira;22;20;10;5;5;3;1;2;0;
200480202: Cedros;31;29;19;6;5;2;0;2;0;
200480203: Ponta Delgada;72;70;40;15;15;2;0;2;0;
200480204: Santa Cruz das Flores;119;103;65;21;18;15;12;3;0;
2004603: São Roque do Pico;298;264;149;64;52;34;21;11;2;
200460301: Prainha;67;65;30;15;20;1;0;1;1;
200460302: Santa Luzia;48;47;26;13;8;2;0;2;0;
200460303: Santo Amaro;44;43;30;10;4;0;0;0;0;
200460304: Santo António;38;35;21;9;5;3;0;3;0;
200460305: São Roque do Pico;102;74;43;17;15;28;21;6;1;
2004502: Velas;440;390;271;58;61;51;35;14;1;
200450201: Manadas (Santa Bárbara);39;35;23;2;10;4;0;4;0;
200450202: Norte Grande (Neves);99;96;65;15;16;4;2;1;1;
200450203: Rosais;72;64;56;4;4;8;7;1;0;
200450204: Santo Amaro;90;75;47;16;12;16;12;3;0;
200450205: Urzelina (São Mateus);39;35;28;3;4;4;3;1;0;
200450206: Velas (São Jorge);100;86;53;18;15;14;10;4;0;
2004302: Vila da Praia da Vitória;1276;1089;738;142;209;187;128;52;7;
200430201: Agualva;168;148;77;28;43;21;17;3;1;
200430202: Biscoitos;194;157;111;18;28;37;18;19;0;
200430203: Cabo da Praia;80;70;48;12;10;11;6;4;0;
200430204: Fonte do Bastardo;110;90;59;15;16;21;16;4;1;
200430205: Fontinhas;186;171;109;23;39;15;9;5;0;
200430206: Lajes;112;90;66;8;16;22;20;3;0;
200430211: Porto Martins;- -;- -;- -;- -;- -;- -;- -;- -;- -;
200430207: Praia da Vitória (Santa Cruz);191;157;113;19;25;35;24;9;1;
200430208: Quatro Ribeiras;55;42;24;9;9;12;9;3;1;
200430209: São Brás;80;72;59;5;8;8;6;1;1;
200430210: Vila Nova;99;94;72;7;15;5;3;1;1;
2004101: Vila do Porto;381;325;189;77;59;56;23;34;0;
200410101: Almagreira;35;31;19;8;5;3;0;3;0;
200410102: Santa Bárbara;104;100;56;22;22;5;0;5;0;
200410103: Santo Espírito;103;90;53;23;15;12;2;10;0;
200410104: São Pedro;81;59;32;14;13;22;17;5;0;
200410105: Vila do Porto;59;45;29;11;5;14;3;11;0;
